,BB ACOES BB SEGURIDADE FUNDO DE INVESTIMENTO EM ACOES,Close
2022-01-04,-0.2469291601575607,99.75307083984244
2022-01-05,-1.2140585714773169,98.5420101329995
2022-01-06,0.6767680121026576,99.2089109360626
2022-01-07,-3.1039000442286024,96.12956550563943
2022-01-10,-2.4556038765212507,93.76900416859992
2022-01-11,0.098987852335064,93.8618240919824
2022-01-12,-0.9252663585678,92.9933522101212
2022-01-13,0.1494961641397285,93.13237370458027
2022-01-14,1.3862630504849929,94.42343338928647
2022-01-17,1.105266887652534,95.4670643327229
2022-01-18,3.197283300020781,98.51941683765314
2022-01-19,1.7974646382264758,100.29026851709689
2022-01-20,-0.6271771043977803,99.6612709150186
2022-01-21,0.3309983214391465,99.99114804887223
2022-01-24,1.466843753510272,101.45786195809032
2022-01-25,0.9401640131486256,102.41173226473029
2022-01-26,0.0411327291730767,102.4538570052042
2022-01-27,5.85320381943224,108.45069007658846
2022-01-28,1.2798347353074837,109.8386796788693
2022-01-31,2.006490974963282,112.04258287364463
2022-02-01,-0.2223478104427134,111.79345864386163
2022-02-02,-1.2500589653930527,110.39597449136106
2022-02-03,0.5596986687664396,111.01385929096095
2022-02-04,-0.4404861480874267,110.524858618327
2022-02-07,5.685364820318384,116.80860004792
2022-02-08,-0.1703014789683377,116.60967327447618
2022-02-09,0.693110956262788,117.41790769600381
2022-02-10,0.3510150029250924,117.83006216813752
2022-02-11,-2.7444519273573165,114.59627275595774
2022-02-14,2.551582475791059,117.52029116950848
2022-02-15,-0.9414302749105152,116.41391956927573
2022-02-16,-0.2541655447155455,116.11803549647777
2022-02-17,0.3803131806833004,116.55964769062139
2022-02-18,0.0355945228776688,116.60113654108476
2022-02-21,-0.2529613589660751,116.30618072152053
2022-02-22,0.1594357320843453,116.49161433221323
2022-02-23,-0.6243933397492962,115.76424845095646
2022-02-24,-0.4820797602502313,115.2061724395686
2022-02-25,0.5978480408813658,115.89493028447298
2022-03-02,0.2102974419841308,116.13865435825052
2022-03-03,-0.096654035249899,116.02640166232834
2022-03-04,-2.2778244436057915,113.38352392422759
2022-03-07,-1.9425316295484276,111.18101310930285
2022-03-08,-0.9929046255331198,110.077091687426
2022-03-09,2.3048104606423925,112.61416001140871
2022-03-10,0.7862833295987137,113.49962637834604
2022-03-11,-0.313479852061127,113.14382791748527
2022-03-14,-0.1377568396243145,112.98796455591616
2022-03-15,-0.0498617165048398,112.9316268173447
2022-03-16,1.4964819023304932,114.62162817467367
2022-03-17,2.17033240484954,117.10929851391477
2022-03-18,0.1646039935298882,117.3020650960635
2022-03-21,1.2688606393251645,118.79046482918304
2022-03-22,1.8399092171577087,120.97610154067966
2022-03-23,-0.1324156279663202,120.8159102761354
2022-03-24,1.441738929379155,122.55776028747023
2022-03-25,0.1976311806554775,122.79997263611126
2022-03-28,0.5632225010740566,123.49160971331062
2022-03-29,0.8413456720185675,124.53060102693962
2022-03-30,0.3944265265299229,125.02178275103701
2022-03-31,2.621842461465307,128.2996569372846
2022-04-01,1.3503970402441112,130.03221170720903
2022-04-04,-0.426843226864404,129.47717801879483
2022-04-05,-1.0834125106007786,128.07440607376637
2022-04-06,0.9273837648736016,129.26214732265277
2022-04-07,0.9217080140153876,130.45356689361404
2022-04-08,0.757270338548155,131.44145306127746
2022-04-11,-1.0283515479668104,130.08977284405174
2022-04-12,-0.8480891440186822,128.98649560308277
2022-04-13,0.881804554360488,130.12390439582074
2022-04-14,0.8357540978275235,131.21142025906198
2022-04-18,2.3466873033999303,134.2905419988921
2022-04-19,-2.821840078717341,130.50107766284063
2022-04-20,2.816841013137994,134.1770855410346
2022-04-22,-1.3763800558205252,132.33029889616654
2022-04-25,-0.0816456267186294,132.22225699429413
2022-04-26,-1.1356345977390547,130.72069529795547
2022-04-27,0.0322490318118706,130.7628514565668
2022-04-28,-0.7284761324821365,129.81027529355265
2022-04-29,-1.7628839103919658,127.5218708363671
2022-05-02,-1.8754035646957656,125.13032112493514
2022-05-03,0.6681513918380011,125.96638110714275
2022-05-04,1.9678512364240677,128.4452120952383
2022-05-05,-2.291293054061061,125.50215587222611
2022-05-06,-0.0063475820983427,125.49418951984693
2022-05-09,1.380600686975253,127.22676316247195
2022-05-10,-1.569560509994783,125.2298621297292
2022-05-11,-0.7598312292818266,124.27832652888094
2022-05-12,2.394012043699023,127.25356463368995
2022-05-13,1.5184162442959614,129.18580343053355
2022-05-16,-1.0065969400126715,127.88542308627102
2022-05-17,1.1214791494914111,129.31963144142242
2022-05-18,-1.5431440782459729,127.32404320682458
2022-05-19,-0.0446246872496947,127.26722525074987
2022-05-20,0.2671589432522658,127.60723102483625
2022-05-23,0.4226985320509246,128.14662491716908
2022-05-24,1.0033606583715216,129.43239773661887
2022-05-25,-0.7357490214384255,128.4801001368474
2022-05-26,-0.3149599966496108,128.07543921776096
2022-05-27,1.3911678946458172,129.85718360908507
2022-05-30,2.595129901875604,133.22714621065793
2022-05-31,1.0010457591877795,134.56081090788663
2022-06-01,-0.5962131355660261,133.75854167792966
2022-06-02,-0.005683041097293,133.75094012503496
2022-06-03,-3.130017484404979,129.56451231356533
2022-06-06,-0.8077152754712991,128.51799995601877
2022-06-07,-0.97445903850073,127.26564468934698
2022-06-08,-0.3971468395992716,126.7602132035676
2022-06-09,-0.6360342200943059,125.9539748701284
2022-06-10,-2.2200388794369585,123.15774765781529
2022-06-13,-0.2480763023499199,122.85222247136834
2022-06-14,-0.0869622732473152,122.74538738597238
2022-06-15,1.5777929752958553,124.68205548564794
2022-06-17,-0.1655940261116373,124.4755894501305
2022-06-20,1.394699350585249,126.21164968782863
2022-06-21,0.3499720254283911,126.6533551545677
2022-06-22,-1.1095420637465048,125.24808290398153
2022-06-23,0.355766771767696,125.69367396522995
2022-06-24,-1.467135203708958,123.8495778256509
2022-06-27,0.6759478238095307,124.68673635176067
2022-06-28,2.1038716757120213,127.30998528123509
2022-06-29,0.1111422069641099,127.45148040856233
2022-06-30,1.863150318086637,129.8260930712006
2022-07-01,0.3380821964654501,130.265011978241
2022-07-04,-2.481481601097601,127.03250967333337
2022-07-05,-0.7876714304362209,126.03191088727039
2022-07-06,-0.0057517819212815,126.02466180660493
2022-07-07,1.0210156846317098,127.31139337015443
2022-07-08,-0.4747952836618108,126.7069248788688
2022-07-11,-0.792289221485909,125.70303957017728
2022-07-12,0.2711291422264894,126.04385714311653
2022-07-13,0.3482575096039442,126.4828143410119
2022-07-14,4.269031846392757,131.88240596544352
2022-07-15,4.173550189367892,137.38658436935722
2022-07-18,-2.2768335414011243,134.25852053505034
2022-07-19,0.5114002378949101,134.94511892846077
2022-07-20,1.2067525490466968,136.57357259094408
2022-07-21,1.0110929187933992,137.9544583123543
2022-07-22,0.9272110448191871,139.23358728664692
2022-07-25,1.2460359473868143,140.96848783507474
2022-07-26,0.6287956570025566,141.85489156432388
2022-07-27,1.359049518791644,143.78276978551122
2022-07-28,0.2351307746761621,144.12084732595875
2022-07-29,0.4047740522343357,144.70421111979448
2022-08-01,-0.1734855522580791,144.45317021999261
2022-08-02,1.0596561300832086,145.9838770933283
2022-08-03,-2.3449198724389886,142.5606721488099
2022-08-04,-1.2190053475705565,140.8228499317834
2022-08-05,0.9407858437826766,142.14769136875293
2022-08-08,3.5074744234307342,147.1334852870092
2022-08-09,1.007309922476085,148.61557548359013
2022-08-10,-1.1362961049124154,146.92686248807692
2022-08-11,2.8153234963451235,151.06332897014644
2022-08-12,0.9465212601226458,152.4931754950979
2022-08-15,0.5484109263997894,153.329464731527
2022-08-16,-0.8439719427403181,152.035407069239
2022-08-17,-0.8817535961657241,150.69482939996078
2022-08-18,-1.6899428000715755,148.148172980436
2022-08-19,-0.5725097091196174,147.30001030623967
2022-08-22,0.1964636967831445,147.58940135184926
2022-08-23,-0.2075117250077141,147.28313603917547
2022-08-24,-0.0055286755118566,147.27499323250018
2022-08-25,-1.186956171126663,145.52690361180063
2022-08-26,0.8469271882461715,146.75941052470176
2022-08-29,-0.6142967007910505,145.85787230774812
2022-08-30,0.0306033350005119,145.90250968103507
2022-08-31,0.1713490192852385,146.1525122004861
2022-09-01,1.7902169264283785,148.76895921229948
2022-09-02,-1.1439752586889784,147.06707912630168
2022-09-05,0.7617441250529877,148.1873539614333
2022-09-06,0.4093268047692833,148.79392452247578
2022-09-08,-0.7633446413804923,147.65811407293373
2022-09-09,-0.074859555218254,147.54757786549507
2022-09-12,-1.324807195745792,145.59285693678436
2022-09-13,0.6633269973034261,146.5586136629914
2022-09-14,-0.8788986581492297,145.27051197410526
2022-09-15,0.7356611299216054,146.33921066393685
2022-09-16,3.9863599740298072,152.1728183841552
2022-09-19,1.1474435843652486,153.91891562585195
2022-09-20,1.363262024854328,156.01723375164676
2022-09-21,-0.465409535573813,155.2911146686281
2022-09-22,-1.4423823185658269,153.05122308834402
2022-09-23,-0.1012581490183017,152.8962462527949
2022-09-26,-2.1393167314673334,149.62531127492335
2022-09-27,-1.201151237864706,147.82808499638568
2022-09-28,-4.24632128523601,141.55082955762737
2022-09-29,-2.971991921263084,137.34395033869382
2022-09-30,0.0279122996129865,137.38228619361266
2022-10-03,2.964138770777436,141.45448780285795
2022-10-04,-1.800972186503158,138.90693182096797
2022-10-05,2.6168619372661794,142.54193444801516
2022-10-06,0.7486709888609111,143.6091045581886
2022-10-07,1.3510805603504703,145.54937925276766
2022-10-10,0.2415264250094528,145.90091946510032
2022-10-11,-2.791368420011353,141.8282872746453
2022-10-13,2.640079723344968,145.57266712895066
2022-10-14,-2.369412880844368,142.1234496030086
2022-10-17,1.9462880326441836,144.88958129421303
2022-10-18,2.716795797596028,148.8259353499687
2022-10-19,0.6141444346954072,149.7399415493039
2022-10-20,1.464135102977293,151.93233659670494
2022-10-21,-0.8796652243552527,150.59584066711335
2022-10-24,-1.6047976138796494,148.17908220948553
2022-10-25,-1.561246497415425,145.8656414785876
2022-10-26,-0.7095680528205195,144.83062548661383
2022-10-27,4.043709913477578,150.68715584716762
2022-10-28,0.4703104581855077,151.39585330025915
2022-10-31,1.2467386780436571,153.28336396030772
2022-11-01,0.0276736987795178,153.3257831367292
2022-11-03,-0.3734778427080698,152.7531453095549
2022-11-04,0.6311567947424823,153.717257165359
2022-11-07,1.023582497672404,155.2906801056057
2022-11-08,0.8821374268964011,156.6605573152992
2022-11-09,2.894256008356688,161.1947149081223
2022-11-10,-4.105818536164851,154.57635242410655
2022-11-11,1.401212525774942,156.74229563615916
2022-11-14,1.98682678201616,159.8564935446053
2022-11-16,-3.0443388752780964,154.98992016697048
2022-11-17,-0.3348830641824674,154.47088517314137
2022-11-18,0.7177940214435186,155.57966795178507
2022-11-21,0.9778124009957256,157.1009452384456
2022-11-22,-0.6258395141895634,156.1177454459781
2022-11-23,2.387305611151902,159.84475314301378
2022-11-24,2.256027595307475,163.45089488357127
2022-11-25,-3.1548638999435497,158.2942416067548
2022-11-28,-0.4865011652596673,157.524138276799
2022-11-29,1.0988608592756632,159.255109376234
2022-11-30,1.3754018400716994,161.44550708100292
2022-12-01,2.3031144261301373,165.16378184492444
2022-12-02,1.565676791548576,167.74971284531435
2022-12-05,-2.217584436977416,164.02972132018235
2022-12-06,0.5896145849834555,164.99686448079385
2022-12-07,-1.1201724642568078,163.14861503799287
2022-12-08,-0.5743154447954257,162.21162734385985
2022-12-09,0.7825679384417805,163.48104353187756
2022-12-12,-1.4738320488882015,161.07160751844788
2022-12-13,-0.7644124966917909,159.8403560219545
2022-12-14,1.5847954181690271,162.3734986605755
2022-12-15,2.1361722985566045,165.8420763591599
2022-12-16,0.3658360748869826,166.44878650182332
2022-12-19,0.0559880840541593,166.5419779883171
2022-12-20,0.9460130942048116,168.11748690743426
2022-12-21,2.4004040101403445,172.15298580490747
2022-12-22,1.564373518741835,174.84610152656285
2022-12-23,-1.1703783548052904,172.79974060007507
2022-12-26,-1.0072082010767258,171.0592874413118
2022-12-27,-0.1521762423345674,170.79897584551932
2022-12-28,1.2624516769847327,172.95523038035384
2022-12-29,0.2288019663858165,173.3509553484312
2022-12-30,-0.0049170491009942,173.34243159683967
2023-01-02,-0.930805728740014,171.72895031319905
2023-01-03,-3.0296303577151296,166.52619790152485
2023-01-04,0.4745133322092032,167.31638691218868
2023-01-05,0.2047995930021029,167.65905019161067
2023-01-06,2.8453181831282537,172.4294836323727
2023-01-09,0.4639082903903579,173.22939830202057
2023-01-10,1.4819731718874296,175.79661151067853
2023-01-11,0.5686404702124115,176.79626218899034
2023-01-12,-0.3181928364660136,176.2337091475653
2023-01-13,-0.2669225537866415,175.7633016304757
2023-01-16,-0.9366025084164842,174.11709813852903
2023-01-17,1.4640306007299042,176.66622573638
2023-01-18,0.8051361170396509,178.0886293263944
2023-01-19,1.0811727106167843,180.01407498738286
2023-01-20,-0.0058956518735775,180.00346198419817
2023-01-23,0.7896161518432532,181.42479839390242
2023-01-24,1.059615719837903,183.34720407736845
2023-01-25,4.1184726612307765,190.89830855242587
2023-01-26,-0.3262525368507574,190.2754979779684
2023-01-27,0.5582754294494396,191.33775933144196
2023-01-30,1.676698100199192,194.54591590711595
2023-01-31,-0.3206417584683985,193.92212046132292
2023-02-01,-3.0340896170397924,188.03834953926253
2023-02-02,-0.3588396791387671,187.363593329118
2023-02-03,-0.2771261640413747,186.84435979011494
2023-02-06,0.4872619532913624,187.754781267243
2023-02-07,0.6473730263985455,188.97025507694073
2023-02-08,0.61600369571293,190.13431883201284
2023-02-09,-5.215831452921538,180.21723322757458
2023-02-10,2.372694335780068,184.4932373124648
2023-02-13,1.1014549583844513,186.52534722272694
2023-02-14,0.5966191670310428,187.63819319562893
2023-02-15,0.6472499836217782,188.85268137035584
2023-02-16,1.1564143532811988,191.03660088427904
2023-02-17,0.4212986149665587,191.8414354378837
2023-02-22,-0.4584463729890298,190.96194533522862
2023-02-23,-0.5402775141189919,189.93022088405817
2023-02-24,-2.8316822560876864,184.55200052033615
2023-02-27,0.5198885978586976,185.5114653281615
2023-02-28,-0.2236914693988456,185.09649200546562
2023-03-01,-0.5577761596350372,184.06406790073837
2023-03-02,1.5506124576186275,186.91818826760684
2023-03-03,-1.3641128349081044,184.36841327067071
2023-03-06,2.3605701758173225,188.7205590479658
2023-03-07,-0.0322080077530317,188.65977591567605
2023-03-08,-0.03235438685808,188.5987362019307
2023-03-09,-0.8047802412996186,187.08093083763677
2023-03-10,-1.6436693637870703,184.00593889197086
2023-03-13,-2.258427846997036,179.85029752790624
2023-03-14,0.0237131731488204,179.8929457403677
2023-03-15,-1.2028754943699482,177.7290575799566
2023-03-16,0.4483280609947515,178.52586681762907
2023-03-17,-1.7548727820224097,175.3929649719769
2023-03-20,-0.5280629753569355,174.46677966257914
2023-03-21,0.1789409346123704,174.77897214869546
2023-03-22,0.2701742557858821,175.25117993596842
2023-03-23,0.7623684026580202,176.5872395570856
2023-03-24,1.2741481974029467,178.83722268674583
2023-03-27,-0.8487585909880635,177.31932639530763
2023-03-28,1.7067724721074429,180.34576384594908
2023-03-29,-1.6163865961041246,177.43067909250155
2023-03-30,-0.7633600510077554,176.07624417007762
2023-03-31,-0.1893144455109463,175.74290640475053
2023-04-03,-0.924736278602012,174.1177479921562
2023-04-04,2.865006347808241,179.10623252479223
2023-04-05,-1.4542727828851243,176.50153933273324
2023-04-06,4.243434728472617,183.9912669490672
2023-04-10,1.6313944920156365,186.99289034386408
2023-04-11,1.0257548755137735,188.91097903343038
2023-04-12,1.1313867081679252,191.0482927404845
2023-04-13,-1.2429140542550954,188.6737266595986
2023-04-14,-0.0901627659214088,188.5036132090753
2023-04-17,-0.8604861723696122,186.8815656829941
2023-04-18,0.0231532504987308,186.92483484003264
2023-04-19,-0.0927324469137791,186.75149486679595
2023-04-20,0.5127954627011766,187.7091480589995
2023-04-24,-0.605901351816851,186.5718157934261
2023-04-25,0.5701754924643421,187.63560256292595
2023-04-26,0.0515990026564328,187.7324206624768
2023-04-27,-1.1783068364397464,185.52035671559702
2023-04-28,-0.1503674861609183,185.241394418887
2023-05-02,-0.266423100402402,184.74786855264756
2023-05-03,-2.0382472507351923,180.98225020108134
2023-05-04,-1.1943287042523787,178.82072723732796
2023-05-05,1.0784920004468956,180.7492944757235
2023-05-08,-0.1534132828265311,180.4720010493825
2023-05-09,0.8274882072521139,181.96538557545804
2023-05-10,0.2608609726471478,182.44006225015133
2023-05-11,0.4956446827018235,183.3443167178121
2023-05-12,0.5517616687022109,184.35594037920495
2023-05-15,-5.899105458094311,173.48058903797417
2023-05-16,0.0251952380198261,173.52429788530048
2023-05-17,-0.5628206094151489,172.54766737445908
2023-05-18,-2.034453278483739,169.03726569861217
2023-05-19,-1.3390660828508594,166.77374500626357
2023-05-22,0.0905795318308921,166.92480788370708
2023-05-23,-0.5202822658712303,166.05632771094852
2023-05-24,1.9337341389326523,169.26741560975302
2023-05-25,1.3911369503472717,171.6221571731982
2023-05-26,0.2758609074011042,172.0955956132775
2023-05-29,0.5874397173924795,173.10655349379306
2023-05-30,-1.2446546639987233,170.9519747020451
2023-05-31,-2.3759757058620323,166.8901973144331
2023-06-01,-1.3011751237456348,164.7186635830077
2023-06-02,1.4896383971190863,167.1723760429616
2023-06-05,0.1502729403966007,167.4235908879722
2023-06-06,-0.1663436412325913,167.1450923906068
2023-06-07,-0.0035802920487659,167.13910810815403
2023-06-09,0.2485919659317437,167.55460250284088
2023-06-12,-0.7636390819372063,166.27509007454464
2023-06-13,-0.7201771463367868,165.07761487577685
2023-06-14,-0.2629589424099299,164.64352852554396
2023-06-15,0.1564706833302453,164.9011473796869
2023-06-16,-0.4269685852242189,164.19707128370135
2023-06-19,-0.6671418612718916,163.10164388618531
2023-06-20,-0.0711702650975421,162.98556401385306
2023-06-21,0.3548094832021231,163.5638522512247
2023-06-22,0.1580498459522461,163.8223646677413
2023-06-23,0.6489003944641691,164.8854086382908
2023-06-26,-2.906215796645528,160.0934828460813
2023-06-27,1.363623169039796,162.2765546702932
2023-06-28,1.4111286555053892,164.56648563441257
2023-06-29,0.7753216752818481,165.84240526778575
2023-06-30,-0.0381317111867285,165.7791667207839
2023-07-03,2.394153684268008,169.74817474857835
2023-07-04,0.3746623932587622,170.38415732260444
2023-07-05,-0.3838753526845373,169.7300945377637
2023-07-06,-0.791860188309701,168.38606949153873
2023-07-07,0.1837629011214758,168.6955006179208
2023-07-10,-0.448502291184405,167.9388974325244
2023-07-11,-0.2599881854534303,167.5022761404191
2023-07-12,-1.1540553164321232,165.56920721747576
2023-07-13,-0.2644119023208824,165.13142252701442
2023-07-14,-0.7197036554592251,163.94296564277568
2023-07-17,0.1241612858351226,164.146519336954
2023-07-18,-1.147785250200284,162.26246979928726
2023-07-19,0.1587377424987934,162.52004158076943
2023-07-20,1.7378429703598597,165.34438469880675
2023-07-21,1.0922320907022165,167.15032912866124
2023-07-24,1.3386724691112573,169.38792456673548
2023-07-25,-0.8898276874087396,167.88066391481362
2023-07-26,0.6618762314454463,168.9918261264586
2023-07-27,-1.6840941998437553,166.14584458445285
2023-07-28,1.281394294690874,168.274827957824
2023-07-31,-0.4810026510386755,167.46542157431608
2023-08-01,0.4399125325277087,168.20212295147186
2023-08-02,0.0573974216631523,168.2986666332287
2023-08-03,0.1211375248896917,168.50253947241055
2023-08-04,0.5981746661614107,169.51047897537313
2023-08-07,2.365936920096412,173.52098998088374
2023-08-08,-0.6525774306501031,172.38863116282786
2023-08-09,0.335158266116986,172.966405910016
2023-08-10,0.2718956720696219,173.4366940818197
2023-08-11,0.6733097585756243,174.60446026802353
2023-08-14,0.9115099472818188,176.1959972917643
2023-08-15,-0.6741694650352903,175.0081376794088
2023-08-16,-0.0352431529116015,174.9464592938387
2023-08-17,-3.8873057085744622,168.1457555947604
2023-08-18,0.6902853319211477,169.30644108187903
2023-08-21,0.0260563310352734,169.35055612863135
2023-08-22,0.2114334863243305,169.70861991356375
2023-08-23,0.5922633844685166,170.71374192959863
2023-08-24,0.5881955939779138,171.71787263794334
2023-08-25,-0.0057321955608147,171.70802943367087
2023-08-28,1.2980080005388084,173.93681339328745
2023-08-29,0.8639928132498698,175.4396149606013
2023-08-30,-0.8361344055596076,173.9727039789344
2023-08-31,-1.3250784115629632,171.66742923649718
2023-09-01,2.107151672688268,175.284722343115
2023-09-04,1.1164375876055566,177.24166686868355
2023-09-05,-0.1944806006685673,176.89696621032235
2023-09-06,-0.73424128883125,175.5981156457163
2023-09-08,0.0586046048814958,175.7010242275698
2023-09-11,2.1644351027594544,179.50395887185923
2023-09-12,0.4943881849273968,180.39140523599863
2023-09-13,-0.0988760687020362,180.2130413062249
2023-09-14,-0.6905242593886252,178.96862653742338
2023-09-15,-0.193788745030321,178.6218054820585
2023-09-18,0.623299228682539,179.735153817887
2023-09-19,-0.5074582750077328,178.82307290674026
2023-09-20,1.6294700060904388,181.73694124372483
2023-09-21,-1.369643103693574,179.2477937611165
2023-09-22,-0.0684613012364998,179.12507838906993
2023-09-25,0.9024780201858372,180.74164285017193
2023-09-26,-0.6261320258444503,179.6099615402496
2023-09-27,-1.1257961508592262,177.58791950666972
2023-09-28,0.7197748775112256,178.86615273677359
2023-09-29,-1.5434611159120817,176.10542321975356
2023-10-02,2.318457397631146,180.1883524320216
2023-10-03,0.2435365455475624,180.62717692101361
2023-10-04,0.5521836285572235,181.62457062069655
2023-10-05,-0.8028728851697253,180.16635619037703
2023-10-06,0.3971960461708779,180.88196983369534
2023-10-09,-0.5888595175288391,179.81682913883597
2023-10-10,-0.7838112092457883,178.40740467593542
2023-10-11,0.374021635842503,179.0746869693685
2023-10-13,-1.399330287349454,176.5688406376299
2023-10-16,1.2193024982454004,178.72174892264746
2023-10-17,-0.254445408805537,178.26699963797682
2023-10-18,0.8697697036402552,179.81751199241643
2023-10-19,-0.0981314402199617,179.64105447813057
2023-10-20,-1.307607194915239,177.29205512475292
2023-10-23,-0.2551936004844934,176.8396171459071
2023-10-24,0.1196142866422,177.05114259245698
2023-10-25,-0.4124291244581024,176.32093211521985
2023-10-26,0.1835715097920243,176.6446071123831
2023-10-27,-1.200348913331517,174.52425549045088
2023-10-30,-1.2821158426857493,172.28665236147845
2023-10-31,0.6772328182355514,173.45343411270977
2023-11-01,1.4491425515197554,175.96702163350932
2023-11-03,0.7590073569162747,177.30262427345411
2023-11-06,1.005220587555411,179.0849067549269
2023-11-07,0.4016891693535251,179.8042714293083
2023-11-08,-0.0057498502219588,179.79393295300844
2023-11-09,-1.879925062024601,176.41394174742513
2023-11-10,-0.0058788096833573,176.4035707075349
2023-11-13,0.3796369551283707,177.0732638521067
2023-11-14,0.7190096915057564,178.3464377802689
2023-11-16,1.5223627456618871,181.06151750725078
2023-11-17,-1.1109861562681569,179.04994911341618
2023-11-20,0.6124729599287226,180.146581636502
2023-11-21,-0.2213779549119721,179.74777681823127
2023-11-22,0.3664272687728287,180.4064216875062
2023-11-23,0.2114055501836631,180.78781087584133
2023-11-24,-0.593840473430074,179.71421968383237
2023-11-27,-0.6292354932043831,178.58339402724638
2023-11-28,0.3104514033599015,179.1378086801717
2023-11-29,-1.129892937630006,177.1137432312693
2023-11-30,-0.4797874272332025,176.26397375934357
2023-12-01,-1.275617881651414,174.01551899116004
2023-12-04,-0.2632410399012408,173.55743872937816
2023-12-05,-0.3934727965134499,172.87453742165255
2023-12-06,-0.0708448459147637,172.7520647219903
2023-12-07,1.3554688250952074,175.09366510400517
2023-12-08,0.0262678048647435,175.1396583662852
2023-12-11,0.2193288107887436,175.52379009619943
2023-12-12,0.0904021009741962,175.68246729015593
2023-12-13,-0.5126967757671963,174.78174894477104
2023-12-14,1.8890261138958309,178.08342182466163
2023-12-15,1.3475559134256132,180.48319550629054
2023-12-18,1.4223137465039892,183.05023280610618
2023-12-19,2.5488871695295234,187.71597670389494
2023-12-20,-0.6599205780663642,186.47720034530766
2023-12-21,-0.0100724430584842,186.45841753548584
2023-12-22,0.625192276573916,187.62414116093964
2023-12-26,0.7403511622968262,189.0132186707741
2023-12-27,-0.6878888389758586,187.7130178353488
2023-12-28,0.8016002300498926,189.21772581815057
2023-12-29,-0.0059174749099666,189.20652890670007
