,BB ACOES CIELO FUNDO DE INVESTIMENTO,Close
2022-01-04,-3.0616630172332626,96.93833698276674
2022-01-05,-0.4566482459890331,96.495669767244
2022-01-06,-2.257748681736882,94.31704005514086
2022-01-07,-0.4660653736517695,93.87746098999058
2022-01-10,-1.8540633739041248,92.13691336942404
2022-01-11,3.313404367162032,95.18978188077483
2022-01-12,-2.299646465696892,93.00075342604902
2022-01-13,-0.475237664241257,92.55877881774029
2022-01-14,-0.0059930204639124,92.5532317511846
2022-01-17,4.721913615128304,96.92351540248504
2022-01-18,-3.159108125203902,93.86159675217188
2022-01-19,1.3893158187344268,95.16563076356653
2022-01-20,2.7670178834663828,97.798880785708
2022-01-21,-3.140342391982698,94.72766107350978
2022-01-24,-0.9241324543495576,93.85225201428322
2022-01-25,6.040849011170368,99.52172485204918
2022-01-26,0.489165997840546,100.00855129048982
2022-01-27,-1.7364413157459624,98.27196148660276
2022-01-28,5.764883723252234,103.93722579886463
2022-01-31,0.8296552039824823,104.79954640157993
2022-02-01,-0.0129456339594935,104.78597943591157
2022-02-02,1.26121343543395,106.10755428700834
2022-02-03,-5.752085607992652,100.00415692787234
2022-02-04,6.100177878759561,106.1045883866264
2022-02-07,0.4002984329244397,106.529323391199
2022-02-08,-0.8204143739559244,105.65534150961962
2022-02-09,-0.4162862920135235,105.215512806135
2022-02-10,2.883942220165858,108.24986740211514
2022-02-11,-2.4138688543900777,105.63685756797693
2022-02-14,2.5172843468892925,108.29603764808135
2022-02-15,-0.4230097785481446,107.83793481904979
2022-02-16,5.0070964024941045,113.23748417389837
2022-02-17,1.1765628365770109,114.56979432976323
2022-02-18,12.163041017856523,128.50496540816619
2022-02-21,-5.924455615662339,120.89174576863714
2022-02-22,-1.860468776873958,118.6425925847938
2022-02-23,-0.3864656164545343,118.18407975798334
2022-02-24,1.899755391540903,120.42928818512863
2022-02-25,-3.0064112000296017,116.80868857701499
2022-03-02,-3.858637052230829,112.30146523935737
2022-03-03,5.199203384125095,118.1402468205041
2022-03-04,-4.961673682673496,112.27851328536563
2022-03-07,-7.248645214539118,104.13984220515032
2022-03-08,6.059782073834064,110.4504896948171
2022-03-09,3.655201316518286,114.48767744824295
2022-03-10,-0.3988281333553445,114.03106838135423
2022-03-11,-0.8202274494260808,113.09575425761653
2022-03-14,-1.9968206399759487,110.83743489366397
2022-03-15,5.2794974774381,116.68909447293206
2022-03-16,-3.097486436281016,113.07466559901384
2022-03-17,0.3867969511899494,113.51203495811906
2022-03-18,7.138139280343481,121.61468211338178
2022-03-21,0.732095620514106,122.50501787503599
2022-03-22,-0.3773142805099438,122.04278894825222
2022-03-23,0.7463551901870424,122.95366163781652
2022-03-24,4.387220530975333,128.34790992477676
2022-03-25,2.09885953187241,131.04175226619196
2022-03-28,-1.0462744231514387,129.67069592858132
2022-03-29,2.42300456365383,132.81262280865252
2022-03-30,1.688292252452439,135.0548880298099
2022-03-31,4.307028075942521,140.87173997518653
2022-04-01,7.657607473172767,151.65914486311493
2022-04-04,-0.2966790979292977,151.20920388020775
2022-04-05,-2.9595810488588503,146.73404493803878
2022-04-06,-0.2996710910963318,146.29432542456317
2022-04-07,1.830611293155493,148.97240586703086
2022-04-08,3.614939810006024,154.3576686726419
2022-04-11,1.445769867885094,156.58932533508087
2022-04-12,3.928830846792475,162.74145505162974
2022-04-13,-0.5293871149158247,161.8799227579599
2022-04-14,-0.2848641605638913,161.41878487487395
2022-04-18,1.938564268552456,164.54799176118982
2022-04-19,-2.191614215819193,160.9417345819066
2022-04-20,-1.3874474108358958,158.70875265249555
2022-04-22,-2.2731281371805467,155.1010993397834
2022-04-25,1.9761962277302203,158.16620141410428
2022-04-26,-3.6422883686664687,152.40533225683677
2022-04-27,1.7501354509149136,155.07263200574835
2022-04-28,4.902974214718703,162.6758031670758
2022-04-29,-5.835689468568139,153.1825484537461
2022-05-02,-2.318645477269443,149.63078822205725
2022-05-03,2.982313989685559,154.09324815208043
2022-05-04,-0.0366540540620241,154.03676672959685
2022-05-05,-8.706863569034361,140.62499560429913
2022-05-06,-0.327044098236029,140.1650898555306
2022-05-09,-0.9929661871954988,138.773297907013
2022-05-10,0.9624319001307002,140.10889639493348
2022-05-11,-0.8253422092761697,138.95251853403508
2022-05-12,3.832061723836389,144.2772648110845
2022-05-13,2.159609221554426,147.3930899265512
2022-05-16,2.1104254274377343,150.5037111746473
2022-05-17,1.7677176895078084,153.16419190044726
2022-05-18,0.0093162815132608,153.1784611077422
2022-05-19,2.034279735501588,156.29453950121018
2022-05-20,2.849243198432827,160.74775103747032
2022-05-23,2.501027268835676,164.76809612495754
2022-05-24,0.2670052046036764,165.20803551713757
2022-05-25,-0.5431284287798155,164.31074370961534
2022-05-26,11.176099658919924,182.67427617691445
2022-05-27,-1.239922560551976,180.40925661427187
2022-05-30,-1.4883329666320777,177.7241661732258
2022-05-31,0.4822902249777216,178.58131245410243
2022-06-01,0.7489541693100232,179.918804639336
2022-06-02,-0.7551190582191336,178.56020345618433
2022-06-03,-0.0049989729036248,178.5512772799969
2022-06-06,0.507457567729408,179.45734924883175
2022-06-07,-4.244437369721677,171.8403944546024
2022-06-08,-0.7906835892934172,170.4816806558728
2022-06-09,-0.2655006994066511,170.02905060137124
2022-06-10,0.5179513339542918,170.90971833707087
2022-06-13,1.309181773339274,173.14723721840528
2022-06-14,-1.302604861770018,170.89181288837787
2022-06-15,4.256939458110498,178.1665739019036
2022-06-17,-2.2742539279469343,174.11461359665108
2022-06-20,-1.3536313439965642,171.75774361252832
2022-06-21,2.614331045379603,176.24805962663416
2022-06-22,1.0168987361285131,178.04032391742842
2022-06-23,0.2459706098088432,178.47825078787378
2022-06-24,-2.2656345207835105,174.43458592593313
2022-06-27,-0.0053549495783955,174.42524504180952
2022-06-28,-0.2654135851400951,173.96229674555465
2022-06-29,-1.8081823974985256,170.81674111751738
2022-06-30,-0.8053702352006753,169.4410339278171
2022-07-01,4.706861335990231,177.41638844106762
2022-07-04,-1.5076408568711286,174.7415864821449
2022-07-05,-0.5036147311897166,173.8615621111062
2022-07-06,-1.0360739423960763,172.06022777023026
2022-07-07,2.3225666413382973,176.05644122343233
2022-07-08,5.097744579009644,185.03134891189714
2022-07-11,-3.6716285532361392,178.23768507280994
2022-07-12,0.7530054023693111,179.5798244704662
2022-07-13,-2.484859790386096,175.11751762055366
2022-07-14,6.350711895238681,186.23872664272886
2022-07-15,-1.6450417835378484,183.17502177232714
2022-07-18,2.9267808097151127,188.5361531577511
2022-07-19,-0.7180180451051954,187.18242955653128
2022-07-20,-1.2011915194867997,184.93401008672888
2022-07-21,0.4786566335528652,185.81920899370434
2022-07-22,-0.96586655820583,184.02444339531155
2022-07-25,0.4799351272257945,184.9076413418474
2022-07-26,0.969519715185818,186.7003573795417
2022-07-27,3.827534068150485,193.84637716360237
2022-07-28,-0.464958100580648,192.94507273029808
2022-07-29,3.489480100728559,199.6778526485581
2022-08-01,-1.7715853675914328,196.14038902871545
2022-08-02,1.5991035546355503,199.27687696174962
2022-08-03,9.63241619578341,218.47205513266456
2022-08-04,2.045128268749452,222.94008889150058
2022-08-05,0.0004950547426219,222.94119256698383
2022-08-08,2.1753855740463512,227.79102310869288
2022-08-09,1.6836646702135472,231.62626008669193
2022-08-10,1.5521890191503296,235.22153746122615
2022-08-11,-0.5083904531950512,234.02569362091467
2022-08-12,3.0717787880496727,241.21444523614804
2022-08-15,-1.5004063434516657,237.59524839850312
2022-08-16,0.5645298356979467,238.93654446391332
2022-08-17,3.755253672591041,247.90921782505654
2022-08-18,3.0766781504657503,255.5365865628706
2022-08-19,-2.1057319489716786,250.1556710183046
2022-08-22,1.969338234716278,255.08208229397914
2022-08-23,-1.0593371731362544,252.379902974229
2022-08-24,4.737797470915628,264.33715163444134
2022-08-25,-0.0038659394980045,264.3269325200884
2022-08-26,2.1856878971060034,270.10429429297153
2022-08-29,-1.8488955830224807,265.11034792623474
2022-08-30,-2.9973873562237907,257.1639638774529
2022-08-31,-2.2571828052035614,251.35930310363113
2022-09-01,-1.282353048969331,248.13598941641365
2022-09-02,-1.797643242560587,243.67538957030862
2022-09-05,1.3874400860933944,247.05623960515132
2022-09-06,-5.2607091121366745,234.05932949614092
2022-09-08,0.9799415780106012,236.35297418308645
2022-09-09,1.7195047092242843,240.41707470455628
2022-09-12,0.1816247208350496,240.85373154532823
2022-09-13,-1.7368992008585993,236.6703450068793
2022-09-14,1.1338040136000591,239.3537228775684
2022-09-15,1.6757470216956838,243.364685760007
2022-09-16,0.1785704055575543,243.79926306635252
2022-09-19,-0.9279650798023508,241.5368910402813
2022-09-20,-0.5618582724471577,240.1797960369598
2022-09-21,-3.180673492300601,232.54046093055058
2022-09-22,1.673377759847261,236.4317412864087
2022-09-23,-0.0363043083424274,236.3459063780327
2022-09-26,-0.3839572513771871,235.4384391321611
2022-09-27,1.7109773650185511,239.46673753426538
2022-09-28,2.832820167056105,246.25039956852737
2022-09-29,-1.659994005438015,242.16265769732266
2022-09-30,1.6421125711426845,246.13924114198363
2022-10-03,7.227789673185048,263.92966779489996
2022-10-04,-4.253914154720373,252.70232629806625
2022-10-05,-2.323936338407695,246.8296851092239
2022-10-06,0.5360187579108056,248.1527385215015
2022-10-07,2.69781867754324,254.84744945016962
2022-10-10,1.2400887706053298,258.00778405297524
2022-10-11,1.781971911836289,262.6054102951505
2022-10-13,1.2009563502833664,265.7591866462778
2022-10-14,-1.5443939222183678,261.6548179199757
2022-10-17,-0.1783392110343284,261.1881847820639
2022-10-18,4.654155645811486,273.34428943029087
2022-10-19,-0.8576160169639468,271.0000450226804
2022-10-20,-0.9837369562953002,268.3341174282154
2022-10-21,-1.6847787242408985,263.81328130790524
2022-10-24,-0.8587745163907257,261.5477200771788
2022-10-25,-2.2612831963107927,255.63338543273954
2022-10-26,-3.904426154425333,245.65236867246074
2022-10-27,3.106431751008998,253.28339185000775
2022-10-28,1.1862082279367805,256.2878602841299
2022-10-31,5.473151884529726,270.3148841390917
2022-11-01,-7.706052409680741,249.48427749616553
2022-11-03,1.2450802851287524,252.5905570497662
2022-11-04,1.4228025828158408,256.1844220194192
2022-11-07,-1.4121018229205529,252.56683712604448
2022-11-08,-1.4262450740543997,248.96461505283926
2022-11-09,-0.872820646381467,246.79160049047394
2022-11-10,-5.686753916074783,232.75716948503828
2022-11-11,0.8029146381301366,234.626010870131
2022-11-14,0.0063442102388178,234.64089603753555
2022-11-16,-1.1589391788376258,231.92155076378089
2022-11-17,-0.3938013491778247,231.00824056783898
2022-11-18,0.8085013477951319,232.87594530634777
2022-11-21,3.2906648126477034,240.53911209566448
2022-11-22,-2.070436519832464,235.55890247435508
2022-11-23,-6.816770559983965,219.5013925590619
2022-11-24,4.298400202751829,228.93644086186373
2022-11-25,-4.164207416955668,219.40305261137968
2022-11-28,-0.4215514522591168,218.47815585679558
2022-11-29,0.6067756543030933,219.80382811650497
2022-11-30,-0.0055320688655768,219.7916684173644
2022-12-01,-3.927860340308631,211.1585586422961
2022-12-02,1.6910034394850282,214.72925713170434
2022-12-05,-6.1632668614147175,201.494919985144
2022-12-06,-0.240323849379076,201.01067963713243
2022-12-07,0.4769709613708706,201.96944220825577
2022-12-08,-1.1309045289552788,199.6853606392169
2022-12-09,-0.0023017496477373,199.6807643821318
2022-12-12,2.0475741688295024,203.76937613374162
2022-12-13,-2.9109292556346977,197.83779374984022
2022-12-14,6.220278047433636,210.14385460398856
2022-12-15,3.4638060425285837,217.42283013776398
2022-12-16,-3.495728701876999,209.8223178602049
2022-12-19,3.251758772843427,216.64523348860752
2022-12-20,2.9287600302316585,222.9902524944239
2022-12-21,2.0365786965704125,227.53162447215394
2022-12-22,2.011378873385916,232.1081474970586
2022-12-23,2.1216312713769003,237.03262653776983
2022-12-26,0.7369192789141721,238.77936566004328
2022-12-27,-0.9123285082830446,236.6009134352293
2022-12-28,2.4887163362136366,242.48923901952253
2022-12-29,0.5654963791529299,243.8605068860134
2022-12-30,-0.0038722993802364,243.85106387711662
2023-01-02,-2.624549682019195,237.45107155552932
2023-01-03,-4.193887724710343,227.49264021336882
2023-01-04,-0.0047826818232121,227.4817599642162
2023-01-05,0.1940254746763958,227.92313252878898
2023-01-06,1.3995232864925766,231.11296984383273
2023-01-09,0.402913543726302,232.04415530064162
2023-01-10,1.156063501265514,234.7267330868922
2023-01-11,1.3557868565904796,237.90912728298852
2023-01-12,-2.88549876567441,231.0442623518111
2023-01-13,-3.0081086623372943,224.09419988217297
2023-01-16,-0.4112103707770376,223.17270129194765
2023-01-17,2.1113662714667525,227.88469443414706
2023-01-18,1.835626410510316,232.067806070691
2023-01-19,-2.551744069573536,226.14602959189273
2023-01-20,-0.0059858569556925,226.13249281405038
2023-01-23,2.814475159552709,232.49693565197913
2023-01-24,3.3223618159132995,240.221325065249
2023-01-25,1.6973297652612018,244.29867311808636
2023-01-26,0.545716300533039,245.6318507992777
2023-01-27,-1.1145310167544276,242.8942076350918
2023-01-30,-4.677203021476362,231.53355241659222
2023-01-31,0.5939832112063614,232.90882284625644
2023-02-01,-2.982226626761564,225.96295391525845
2023-02-02,3.0377303069264894,232.8270990487686
2023-02-03,-1.394473338724056,229.58038722720886
2023-02-06,3.4182169645290195,237.42794297064071
2023-02-07,-1.173288076226764,234.6422292261357
2023-02-08,3.540643270789689,242.9500735256618
2023-02-09,-1.147066189658397,240.1632753744987
2023-02-10,3.4582259014675154,248.4686639693124
2023-02-13,-0.0053801829011268,248.45529590073886
2023-02-14,-2.239790804848618,242.89041702899468
2023-02-15,2.4694802637691198,248.8885479401122
2023-02-16,-0.3794404175842314,247.9441641944889
2023-02-17,-2.622178341924364,241.44262602091564
2023-02-22,-3.641114984092353,232.65142238688202
2023-02-23,-1.9931297407280055,228.01437769506234
2023-02-24,-1.2200627242774598,225.23245926681167
2023-02-27,-1.2353106268335523,222.4501387624102
2023-02-28,0.2024881277792989,222.90057388363266
2023-03-01,-1.041948205927179,220.57806535305076
2023-03-02,0.6211040270166501,221.948084599674
2023-03-03,3.09721320618912,228.82228998677888
2023-03-06,1.0034379460531095,231.1183796735339
2023-03-07,0.3935196562217857,232.02787592669054
2023-03-08,5.16919074128146,244.02183940628507
2023-03-09,-0.5737588141907501,242.6217425941411
2023-03-10,-2.4811584893075667,236.60191263086062
2023-03-13,-0.2002972478644782,236.12800551146628
2023-03-14,0.970192546719395,238.41890182165568
2023-03-15,-0.7810651337951113,236.55669490714953
2023-03-16,0.3852364435596334,237.46799750561206
2023-03-17,-4.474023463949262,226.84362357784053
2023-03-20,1.2146657903107538,229.59901547094185
2023-03-21,0.79833367513793,231.43198172923152
2023-03-22,0.3908814413682737,232.3366063952019
2023-03-23,-1.9923249544947952,227.70770620756394
2023-03-24,3.035430200512024,234.61961469068154
2023-03-27,-1.7748570994414292,230.45545180266186
2023-03-28,1.993253879189183,235.04901403552137
2023-03-29,-0.9876101968596228,232.72764600528856
2023-03-30,-0.4042891675561821,231.78675334258068
2023-03-31,-2.992888999073451,224.84963310048107
2023-04-03,-3.696300101502748,216.53851588395943
2023-04-04,0.8479771852920814,218.3747130960255
2023-04-05,-0.2160367185860767,217.90294353163108
2023-04-06,-0.4292989278152359,216.96748853137194
2023-04-10,-0.0186346506230949,216.92705739791842
2023-04-11,4.4595709295146335,226.6010733878875
2023-04-12,0.8073924500229035,228.43063334609218
2023-04-13,0.1957562004412771,228.87780047457443
2023-04-14,2.8158152757384203,235.3225765431116
2023-04-17,0.5819973414829427,236.69214768250168
2023-04-18,2.721388470820485,243.13346050087068
2023-04-19,-4.746892486400645,231.59217653242897
2023-04-20,1.983131014034756,236.1849528113217
2023-04-24,-0.2004838772061035,235.71144006054814
2023-04-25,-0.3957276527348896,234.77866471156892
2023-04-26,1.7618122426254823,238.91502396952998
2023-04-27,1.9199676281870688,243.50211508862034
2023-04-28,3.741912315023499,252.6137507204641
2023-05-02,-0.5471221262842829,251.23164499623584
2023-05-03,0.1790003305719878,251.68135047128055
2023-05-04,4.380002677776562,262.70500036138685
2023-05-05,0.2210578631877791,263.2857304216732
2023-05-08,0.1697509041296507,263.73266032950835
2023-05-09,1.3836561687530002,267.38181355317397
2023-05-10,-3.444928953205162,258.17070004247563
2023-05-11,1.240100814410705,261.3722769962722
2023-05-12,-0.0034509157367135,261.36325725923393
2023-05-15,0.1693999453945549,261.8060064743125
2023-05-16,-2.289115880686965,255.81296360351666
2023-05-17,1.0607597630422072,258.52652459006856
2023-05-18,0.1746334197669785,258.97799830096494
2023-05-19,-2.492491172671285,252.5229945541526
2023-05-22,-3.683435131758817,243.22147385697554
2023-05-23,0.186757214214861,243.67570750592316
2023-05-24,-4.219831322605283,233.39300367500817
2023-05-25,0.5925349596281215,234.77593881510873
2023-05-26,-3.1891008010767163,227.28869746962073
2023-05-29,-1.0288332956671309,224.95027567276514
2023-05-30,-0.6284868120760012,223.5364928564332
2023-05-31,-2.0882801205769352,218.86842471387743
2023-06-01,-0.6528923559057209,217.43944949942926
2023-06-02,1.465048335294128,220.62504253459338
2023-06-05,0.2062748134626923,221.08013642953358
2023-06-06,-2.5165553123262185,215.5165325117181
2023-06-07,1.0675210937837187,217.81721695687196
2023-06-09,0.8479215070598567,219.6641359855285
2023-06-12,0.8371508179535248,221.5030560966819
2023-06-13,-0.8442326653274823,219.63305494241504
2023-06-14,-2.333213784972965,214.50854622814137
2023-06-15,-0.8716287297230396,212.63882811150566
2023-06-16,-0.4382171579984106,211.7070082821543
2023-06-19,1.965495871653089,215.8681007899403
2023-06-20,2.1277952696370006,220.4613320272039
2023-06-21,-0.4223717572235608,219.53016562512212
2023-06-22,-1.2721680752643016,216.73737294246448
2023-06-23,-0.0066918060648069,216.72286929779722
2023-06-26,1.4952589333185218,219.96343736151675
2023-06-27,-1.2690238191335743,217.17204894801415
2023-06-28,-2.363723860100775,212.03870140956022
2023-06-29,2.6252533530645383,217.6052545281092
2023-06-30,-1.2881608912139075,214.80214874205163
2023-07-03,-1.739187833843725,211.06633590429496
2023-07-04,-1.546105724983449,207.80302720136586
2023-07-05,1.3350986089448291,210.57740252687654
2023-07-06,-1.5518811209301764,207.3094915721168
2023-07-07,4.944989640891051,217.56092445494187
2023-07-10,-1.072410110450206,215.22777910469813
2023-07-11,-0.6546418786936514,213.8188079280965
2023-07-12,-1.078180975759413,211.5134542184202
2023-07-13,-0.0059135891498085,211.50094618174117
2023-07-14,-0.4423872667954076,210.56529292668134
2023-07-17,0.6514358355660832,211.93699070207043
2023-07-18,2.612223096676592,217.47325772359125
2023-07-19,2.5542052112749847,223.02797100549668
2023-07-20,1.395509551574503,226.1403476435612
2023-07-21,2.249973413879247,231.22844534359544
2023-07-24,-1.0060208763517764,228.9022389113752
2023-07-25,-1.630358153541278,225.17031259564507
2023-07-26,-0.4172629082151324,224.2307604008714
2023-07-27,-2.49338297649192,218.63982879297768
2023-07-28,-1.48985807632962,215.38240564563225
2023-07-31,2.359200636128733,220.46370872973338
2023-08-01,-0.4242231229056092,219.52845069968657
2023-08-02,-9.08941931404753,199.57458930195995
2023-08-03,0.923907616417341,201.41847413295437
2023-08-04,-3.1209965594919287,195.13221048508373
2023-08-07,-0.0040177081105041,195.12437064243687
2023-08-08,-2.364953581822493,190.50976984991996
2023-08-09,1.532220875518986,193.4288003134636
2023-08-10,-2.890840333444056,187.83708253750504
2023-08-11,-0.254037604541546,187.35990571258603
2023-08-14,-3.970494571548222,179.92079082700994
2023-08-15,-2.584806069596135,175.27018730524802
2023-08-16,1.8484654588560636,178.50999617725785
2023-08-17,2.570808469205499,183.0991462773612
2023-08-18,0.2505765762974787,183.5579498493329
2023-08-21,-1.0192255565728223,181.6870803133474
2023-08-22,0.250242334519446,182.14173830464372
2023-08-23,-0.5170632659750374,181.19995028386202
2023-08-24,-1.0451440551727087,179.30614977549433
2023-08-25,-1.05827165228225,177.40860362162152
2023-08-28,0.2637962010175965,177.87660077825373
2023-08-29,2.3878572594891345,182.12404010286977
2023-08-30,-0.5444024153294036,181.13255242965425
2023-08-31,-2.092953536982856,177.34153226695048
2023-09-01,3.731433704956788,183.9589139748463
2023-09-04,-1.29274126593919,181.5808011815199
2023-09-05,-1.5669819287322473,178.73546284095823
2023-09-06,-1.0628370917172392,176.83579604583204
2023-09-08,-1.078629109416851,174.92839367381268
2023-09-11,0.2422016759281664,175.3520731749649
2023-09-12,-0.2758589407790168,174.86834880327038
2023-09-13,0.2663348901883244,175.3340842280297
2023-09-14,-1.357233448056394,172.95439139104352
2023-09-15,-1.703406057995016,170.00827581052008
2023-09-18,-1.1203336901855043,168.10361582051132
2023-09-19,-2.820861187483648,163.3616461670739
2023-09-20,-0.8705954974955965,161.93942703090866
2023-09-21,-3.503321745617316,156.26616786900675
2023-09-22,0.6001540258671723,157.20400556654096
2023-09-25,1.4990930120827084,159.56063982870307
2023-09-26,-0.0059306104727263,159.55117690868704
2023-09-27,1.4827090196402493,161.91685659965432
2023-09-28,2.0393575641476813,165.21892026234954
2023-09-29,1.1338535881867615,167.09226091810763
2023-10-02,1.0975564220924827,168.92619275863385
2023-10-03,-4.986448648750685,160.50277490243496
2023-10-04,1.7511481636838466,163.3134162978006
2023-10-05,0.5653009115853092,164.23662852887315
2023-10-06,0.5329256929022197,165.1118877194599
2023-10-09,-0.5710276498598787,164.1690531873762
2023-10-10,3.423904510771747,169.79004480475004
2023-10-11,0.8250961673769597,171.19097595702166
2023-10-13,2.7095791197997654,175.82953089653455
2023-10-16,-0.0369525002315462,175.7645574887229
2023-10-17,-4.249850611826178,168.29482636691483
2023-10-18,-0.5646301884945193,167.3445829715728
2023-10-19,6.469987501079233,178.17175657356674
2023-10-20,-3.0982504850014525,172.6515492613906
2023-10-23,0.8122446531563909,174.05390223885794
2023-10-24,-2.971941726228866,168.88112169209174
2023-10-25,-3.082363374770647,163.67559185015287
2023-10-26,2.293966542494763,167.43025516542565
2023-10-27,-1.9729106513458603,164.12700582769142
2023-10-30,-0.2914121686066973,163.6487197607397
2023-10-31,2.290303654712522,167.39677237031017
2023-11-01,1.6836136347883723,170.21508725413236
2023-11-03,1.0593717109554257,172.01829773628072
2023-11-06,0.7885113313096825,173.37468150585732
2023-11-07,3.220122069791964,178.95755788845895
2023-11-08,2.3852504773520966,183.22614389225106
2023-11-09,-2.058322888856534,179.45475823414765
2023-11-10,4.165277909626086,186.9295476366475
2023-11-13,-0.7244914584741857,185.57525903065556
2023-11-14,2.5369718475967584,190.28325110836806
2023-11-16,-2.240370404282954,186.02020146622877
2023-11-17,0.2476705093171327,186.48091864663294
2023-11-20,0.2479309415653441,186.94326254407324
2023-11-21,-2.026922231379924,183.15406799550047
2023-11-22,1.0256252124370535,185.03254229446642
2023-11-23,1.513277569726745,187.83259825370374
2023-11-24,-3.26471380168768,181.7004014944465
2023-11-27,-1.5702808770828414,178.84719483619648
2023-11-28,0.4939097580600071,179.73053858350906
2023-11-29,0.276989141556383,180.2283726594462
2023-11-30,7.73312283592833,194.16565410239585
2023-12-01,7.922547166939209,209.5485196306542
2023-12-04,0.2006107345772445,209.96889645518098
2023-12-05,2.051697463039903,214.27682297692482
2023-12-06,-0.8672250904645296,212.41856060501865
2023-12-07,-2.01236957133738,208.14391412753042
2023-12-08,1.608486581228208,211.49188105591492
2023-12-11,0.6697539907552397,212.90835636941023
2023-12-12,-0.4514736496794791,211.94713124243665
2023-12-13,2.686667574136825,217.6414460918404
2023-12-14,-0.6576722208662678,216.21007875980274
2023-12-15,1.082514871167306,218.55058501534015
2023-12-18,-0.0045866136768601,218.54056094431698
2023-12-19,0.4274789724511452,219.47477588863072
2023-12-20,0.8166510577911179,221.2671189675099
2023-12-21,-0.4100177764853274,220.35988444622618
2023-12-22,0.1983838726444142,220.79704291874535
2023-12-26,2.825630400972168,227.035951287905
2023-12-27,0.974642393123104,229.24873991678723
2023-12-28,-1.6854579034729422,225.38484891124762
2023-12-29,-0.0039781789092585,225.37588269872356
