,CAIXA FUNDO DE INVESTIMENTO EM ACOES BANCO DO BRASIL PLUS,Close
2022-01-04,0.0977748621956209,100.09777486219562
2022-01-05,-1.6661341462533508,98.43001165557678
2022-01-06,0.8018124162411544,99.21923571033881
2022-01-07,0.098686983447882,99.31715218106139
2022-01-10,0.5152526205413954,99.82888641032139
2022-01-11,0.4095746962740954,100.23776026863027
2022-01-12,0.9595590669992048,101.19960078584484
2022-01-13,1.5998446801433142,102.81863721534344
2022-01-14,2.549305609710117,105.43979850170169
2022-01-17,0.1909294631313951,105.64111414290781
2022-01-18,0.8788872805017611,106.56958045809017
2022-01-19,0.8698427700712497,107.49656824880013
2022-01-20,0.6050795778965279,108.14700803021323
2022-01-21,-0.0059207881038858,108.14060487502707
2022-01-24,0.4738290877809747,108.65300651662723
2022-01-25,2.572360814622443,111.44795388017012
2022-01-26,-0.9690439652483728,110.36797420870154
2022-01-27,1.3721596180458209,111.88239898204857
2022-01-28,0.6130261408041404,112.56826733476731
2022-01-31,0.5163986930128095,113.14956839603121
2022-02-01,-0.1586797227749681,112.97002297457932
2022-02-02,-1.6615387808344595,111.0929822321391
2022-02-03,0.6779831544659443,111.84617393746684
2022-02-04,-0.1911647890292078,111.63236343502204
2022-02-07,-1.1510929105321033,110.34737121366207
2022-02-08,1.0579963731787156,111.51484239900067
2022-02-09,-0.8724988783683996,110.5418766498551
2022-02-10,1.0885550643400688,111.74518584634365
2022-02-11,3.490330367975125,115.64546200268882
2022-02-14,0.4120599876505704,116.12199067913554
2022-02-15,4.723353508543871,121.60684280006947
2022-02-16,0.561803036795494,122.29003373587139
2022-02-17,-0.006046743160526,122.28263917162046
2022-02-18,2.026268734502712,124.76041405687977
2022-02-21,-2.1368906954698508,122.09442037726865
2022-02-22,0.9270521079900008,123.22629927511429
2022-02-23,0.4978740549642424,123.83981104809767
2022-02-24,-3.1838928681587664,119.896884136196
2022-02-25,1.6061735034417437,121.82263612064382
2022-03-02,1.1009111407934702,123.16379509370428
2022-03-03,-0.0269574528836469,123.13059327167218
2022-03-04,-2.447838212212172,120.11655555864465
2022-03-07,-4.162363167158123,115.1168682924126
2022-03-08,0.7472224109875247,115.9770473311205
2022-03-09,5.482027634869402,122.3349411159181
2022-03-10,-1.3045001866276995,120.73908158075007
2022-03-11,-1.999006184970353,118.32549987227448
2022-03-14,0.6204832207068911,119.0596897447995
2022-03-15,-1.1307006044123824,117.71348111324355
2022-03-16,1.3140445356691457,119.26028867955806
2022-03-17,0.91373502220935,120.35001170481115
2022-03-18,-0.2111657557634871,120.09587369303324
2022-03-21,2.0224568550170297,122.52476092313059
2022-03-22,1.9812759332366705,124.95231452355634
2022-03-23,-0.5147613687929375,124.30910827897642
2022-03-24,1.129745634461976,125.71348500299678
2022-03-25,-0.0628229562999793,125.63450807525017
2022-03-28,-0.9610352777230212,124.42711613165324
2022-03-29,0.4207503053285988,124.95064360268874
2022-03-30,-0.6024389494365345,124.19789225805452
2022-03-31,-0.5777990214004602,123.48027805198748
2022-04-01,-0.0633663822052321,123.40203306704898
2022-04-04,-0.9273214942059792,122.25769949013106
2022-04-05,-2.650095942706121,119.01775315629726
2022-04-06,0.5005659184983635,119.6135154655602
2022-04-07,1.834011148758008,121.80724067461996
2022-04-08,1.7715931438142984,123.9651693990809
2022-04-11,0.6236818006433165,124.73831759975963
2022-04-12,-0.2051087982515298,124.48246833557158
2022-04-13,0.4789083706694397,125.07862529644657
2022-04-14,0.0790656967402769,125.17751958301037
2022-04-18,3.676304529821506,129.77942640575878
2022-04-19,-3.535493607950124,125.19108308074885
2022-04-20,-0.1475372865531565,125.00637955376502
2022-04-22,-2.0788854916088173,122.40764006563634
2022-04-25,0.77611163739979,123.3576600052522
2022-04-26,-2.249391225817132,120.58286362472073
2022-04-27,0.4351520021391497,121.10758237002042
2022-04-28,-0.1815259679710856,120.88774065883686
2022-04-29,-2.3269012664638438,118.07480229044685
2022-05-02,-0.727966568596139,117.21525720383642
2022-05-03,2.053159978700614,119.62187395367657
2022-05-04,2.8991905115680394,123.08993997310144
2022-05-05,-2.6011361920083576,119.88820299573973
2022-05-06,0.3198422999508343,120.27165618157103
2022-05-09,0.2594376079707583,120.58368608943532
2022-05-10,-1.1540049724536594,119.19214435599532
2022-05-11,2.1924010423653773,121.8053141712738
2022-05-12,2.5274304331725173,124.88385875085997
2022-05-13,-0.147607908403935,124.6995202990237
2022-05-16,0.8739153796206489,125.78928858523004
2022-05-17,2.8436848633126344,129.36633954439688
2022-05-18,-1.4295555943978022,127.5169758001723
2022-05-19,-0.5890009832206444,126.76589955893606
2022-05-20,3.623885552768158,131.35975067888893
2022-05-23,4.1994127054809205,136.87608873878625
2022-05-24,-0.2313581672384046,136.55941472849258
2022-05-25,-0.602090908562769,135.7372029076258
2022-05-26,-0.2936827988420876,135.33856609105672
2022-05-27,-1.0784579634719904,133.8789965473989
2022-05-30,-2.6402044602138357,130.34431730926497
2022-05-31,1.5131022139598604,132.31656006024232
2022-06-01,0.1850025505059971,132.56134907109558
2022-06-02,0.0759920552835247,132.66208516476627
2022-06-03,-1.395732937808425,130.81047674613816
2022-06-06,-1.2460796457766432,129.18047402086114
2022-06-07,-0.7021938311213449,128.27337670127335
2022-06-08,-0.904257685651022,127.11345483380799
2022-06-09,-0.1477929879886041,126.92559006077356
2022-06-10,-1.6794351760482606,124.79395705388612
2022-06-13,-2.284792810211622,121.94267369554035
2022-06-14,0.0245319786657871,121.97258864623583
2022-06-15,1.5599118509009635,123.87525351137916
2022-06-17,0.2263418956979901,124.1556351084775
2022-06-20,0.7477560880582157,125.08401642866848
2022-06-21,-4.060735100861413,120.00468586798227
2022-06-22,-0.3657173745772568,119.56580788145621
2022-06-23,-0.6385939640926375,118.80226784920663
2022-06-24,-0.5818071033263594,118.11106781594714
2022-06-27,2.0351373358135527,120.51479025479755
2022-06-28,0.3526657527575416,120.9398046470338
2022-06-29,-0.5158689260324589,120.31591377565539
2022-06-30,0.9001837359669418,121.39897806324385
2022-07-01,-0.6937387626312352,120.55678629498094
2022-07-04,-0.3364488596981019,120.1511743622028
2022-07-05,-0.5486535507591817,119.49196067778571
2022-07-06,-0.6428925373699657,118.72375577983118
2022-07-07,1.4582330997462425,120.45502488387457
2022-07-08,0.9559814375325936,121.60655256233967
2022-07-11,-1.6447105892379743,119.60647671513964
2022-07-12,0.3275735036404104,119.99827584149627
2022-07-13,-1.0939674806980104,118.685533726392
2022-07-14,-0.1285071561954343,118.53301432218484
2022-07-15,2.0398355051861383,120.95089283369613
2022-07-18,1.401658741295808,122.64621159577496
2022-07-19,2.682373095982249,125.93604057886148
2022-07-20,0.0228777719703643,125.96485193905362
2022-07-21,0.6848852552449269,126.8275666367753
2022-07-22,-0.6913282034869184,125.95077189881911
2022-07-25,1.5212612590672858,127.86681219721206
2022-07-26,0.334663454969264,128.2947356886703
2022-07-27,0.6434809381770767,129.12028785751156
2022-07-28,1.8496217431638096,131.5085247765598
2022-07-29,-0.6668394220657126,130.63157408997264
2022-08-01,-0.8100199809572883,129.57343223840485
2022-08-02,1.335667274750496,131.30410216958424
2022-08-03,0.684597761073813,132.2030071132353
2022-08-04,1.8824865706801972,134.69171096817732
2022-08-05,1.848152172508133,137.18101875062408
2022-08-08,3.136124403304952,141.48318615636475
2022-08-09,1.6555824934811891,143.82555701758892
2022-08-10,0.8491601721965614,145.04686636522214
2022-08-11,4.407522207233572,151.43983921116572
2022-08-12,5.633283079648477,159.97087404929516
2022-08-15,-2.5185719651363514,155.94189246310603
2022-08-16,0.4804022168309885,156.691040771467
2022-08-17,-0.9058432845514774,155.27166550114484
2022-08-18,-2.310542365279012,151.68404788846658
2022-08-19,-1.8373639197964973,148.89705992047706
2022-08-22,1.013721280512847,150.4064611029489
2022-08-23,2.002205434623705,153.41790744117733
2022-08-24,-1.6350885921775804,150.90938873824908
2022-08-25,2.3230772507681907,154.41513041730067
2022-08-26,-0.4973306371405028,153.64717666535498
2022-08-29,2.0260958534471074,156.7602157407103
2022-08-30,-0.2874252341997119,156.3096473234856
2022-08-31,-1.5122020526930458,153.9459296281026
2022-09-01,1.5257503245299064,156.29476014900393
2022-09-02,0.4656333832420367,157.02252072851576
2022-09-05,-2.116140281351253,153.69970391658651
2022-09-06,-4.7914494074797975,146.33526036397703
2022-09-08,-0.4326201735582624,145.70218450661346
2022-09-09,2.7485185833698638,149.70683612415357
2022-09-12,1.2478343830715444,151.57492949911932
2022-09-13,-1.3798547337332767,149.48341565927285
2022-09-14,0.09198827394159,149.62092287316676
2022-09-15,-1.0133891275476814,148.1046807082336
2022-09-16,-1.1240125417947389,146.439965522088
2022-09-19,1.9574733728109803,149.30648885433644
2022-09-20,1.4966876189140832,151.54114058725463
2022-09-21,-0.7095648464551019,150.46585792573038
2022-09-22,1.804120961333333,153.1804440082185
2022-09-23,-1.2330694063966918,151.29162281657054
2022-09-26,-4.578174504520572,144.3652283133069
2022-09-27,-0.7970773898522854,143.21452571961288
2022-09-28,0.0197670881430855,143.24283506114557
2022-09-29,-0.5483750651489983,142.45732707105773
2022-09-30,0.4624349018220508,143.11609947163709
2022-10-03,7.622778032399413,154.02552206298793
2022-10-04,-5.3834561232495854,145.73362566412086
2022-10-05,1.5960099381497672,148.05954881294622
2022-10-06,1.7690344693437998,150.67877326660215
2022-10-07,0.2153185590071826,151.0032126299295
2022-10-10,-1.4534806104676168,148.80841021317028
2022-10-11,-2.3932045394983947,145.2471205847933
2022-10-13,0.6822618432719141,146.2380862669945
2022-10-14,-0.5634060052603362,145.41417210698845
2022-10-17,0.8333913251283409,146.6260412028353
2022-10-18,5.115632680933135,154.126890885366
2022-10-19,0.3063563866101404,154.59906845907696
2022-10-20,4.666755182816273,161.81382849897662
2022-10-21,2.4625119847701,165.79851341877927
2022-10-24,-10.00645318790495,149.20796278728682
2022-10-25,-1.7180466552587537,146.6445003732401
2022-10-26,-3.5258963905416385,141.47396722765222
2022-10-27,1.2482482591495758,143.23991356072122
2022-10-28,0.5881881922966681,144.08243381894133
2022-10-31,-4.630760329260452,137.41032163222084
2022-11-01,2.3653242941995334,140.66052135252548
2022-11-03,2.0740313344430383,143.5778646405678
2022-11-04,1.4639970689059425,145.67984037050346
2022-11-07,-3.48373513381941,140.6047405886242
2022-11-08,0.4673609707732673,141.26187226919242
2022-11-09,-2.64415722929906,137.52668626134337
2022-11-10,-1.965949800163147,134.8229806476175
2022-11-11,-2.2287903553108945,131.81805905820073
2022-11-14,2.4650544284397835,135.06744596049828
2022-11-16,-3.161503558218426,130.79728385046238
2022-11-17,-2.123540007757807,128.01975119883727
2022-11-18,-0.3525491277679871,127.56841868261502
2022-11-21,2.377699538233413,130.60161238456323
2022-11-22,-1.0126778503189882,129.2790387837853
2022-11-23,1.1958140064071143,130.8249756369103
2022-11-24,1.577335346777553,132.88852422004442
2022-11-25,-2.260867367317254,129.88409094104395
2022-11-28,1.7603299638130343,132.17047951210532
2022-11-29,1.1962391626036073,133.7515545494301
2022-11-30,0.0793367083879781,133.85766863022735
2022-12-01,-0.1199710815096732,133.69707813748803
2022-12-02,2.231252280143914,136.68019724191652
2022-12-05,-2.3028136989478254,133.53270693608076
2022-12-06,1.013764487084701,134.88641409764162
2022-12-07,-0.2300332128705062,134.576130545567
2022-12-08,-1.2694610496363,132.86773898618333
2022-12-09,-0.1478258160326873,132.67132616678282
2022-12-12,-3.3915630734218216,128.1716944594912
2022-12-13,-4.676005018009722,122.1783795948973
2022-12-14,-2.4534128139723888,119.18083957401225
2022-12-15,2.7851978468713456,122.50026175171084
2022-12-16,1.999720912419312,124.94992510372819
2022-12-19,1.05300159745354,126.26564981108746
2022-12-20,2.542447116504132,129.47588718384466
2022-12-21,0.9284077313387984,130.67795133067898
2022-12-22,0.8900237020969426,131.84101607093672
2022-12-23,2.4315662496404933,135.04681772090072
2022-12-26,-0.1462788565251394,134.849272780165
2022-12-27,-3.2860042104387865,130.4181199988627
2022-12-28,1.7772068957928155,132.73591982084582
2022-12-29,0.1667317456545136,132.9572327370737
2022-12-30,-0.0058806822062162,132.94941394474625
2023-01-02,-4.226866865267221,127.32981921914882
2023-01-03,-1.868144787401127,124.95111383859901
2023-01-04,1.2796489664882005,126.55004947545014
2023-01-05,4.540538941615568,132.29610375251673
2023-01-06,1.3769053957596311,134.1176959434649
2023-01-09,-0.970969463458904,132.8154540707592
2023-01-10,1.6895288821304977,135.05940952721744
2023-01-11,1.4047299363833643,136.95662948474887
2023-01-12,-0.6471525787810961,136.07031112522665
2023-01-13,0.2181610368132913,136.36716352677252
2023-01-16,-0.1171002719256408,136.2074772074654
2023-01-17,5.814733441162812,144.1275789340121
2023-01-18,1.4181621965339677,146.1715417732339
2023-01-19,2.261790330599478,149.47763557114908
2023-01-20,2.4390672172258654,153.12349557744932
2023-01-23,-0.7538425781199898,151.96918547068083
2023-01-24,-0.5086283388851975,151.19622712700394
2023-01-25,2.716560577279869,155.30356422747064
2023-01-26,-0.0551007158207772,155.21799085188613
2023-01-27,-1.110727084350982,153.4939425877088
2023-01-30,1.5550815744863389,155.8808986068429
2023-01-31,-0.2748202232834895,155.45250637323525
2023-02-01,-1.2055733575280003,153.57841237279
2023-02-02,-1.8873967303260408,150.67977843917933
2023-02-03,-0.6379529994878119,149.718512273005
2023-02-06,0.5526772454459428,150.54597242255807
2023-02-07,-1.37172060779025,148.4809022946396
2023-02-08,2.356759790069951,151.9802404958527
2023-02-09,-0.5314318498960802,151.1725690923091
2023-02-10,1.9598144039289835,154.13527087616967
2023-02-13,0.5626811321138403,155.00256096332242
2023-02-14,2.324685769977375,158.60588344113728
2023-02-15,0.9051593978215422,160.04151950060262
2023-02-16,1.110816800418335,161.8192875868601
2023-02-17,0.981354878647256,163.40730906018598
2023-02-22,-2.462373328908229,159.38361106440132
2023-02-23,0.8022949367296084,160.66233770594783
2023-02-24,-1.8876845671388696,157.62953955186813
2023-02-27,-1.3319897526778757,155.52993023784393
2023-02-28,0.8984998010025835,156.92736635153042
2023-03-01,-3.145265069543113,151.9915847131218
2023-03-02,-4.006212793062581,145.90247840196616
2023-03-03,1.10933620392637,147.52102741730502
2023-03-06,2.2617458293606063,150.85757810234583
2023-03-07,2.288900349556644,154.3105577348631
2023-03-08,0.9997722252868656,155.8533118317815
2023-03-09,-2.172435884985391,152.4674985576097
2023-03-10,-1.8886627479916875,149.58790170955737
2023-03-13,-0.6286818159826013,148.64746977259946
2023-03-14,-0.7579093635977308,147.52085668044182
2023-03-15,0.09958016947329,147.66775819953267
2023-03-16,1.0457639782987194,149.21201442234462
2023-03-17,-1.696815215657077,146.68016225803785
2023-03-20,-0.5621516431487672,145.85559731573102
2023-03-21,1.1655095545899608,147.55555823835013
2023-03-22,0.2311955014157929,147.89670005108616
2023-03-23,-1.0817618983187338,146.29680990106277
2023-03-24,1.002484243780133,147.7634123694739
2023-03-27,0.0464011488914728,147.8319762904546
2023-03-28,0.6770532283346009,148.83287745843998
2023-03-29,1.1422892325094525,150.53297939208173
2023-03-30,1.817028378676277,153.26820634690276
2023-03-31,0.2497991666369881,153.65106904907677
2023-04-03,-1.181177254304977,151.83617757047264
2023-04-04,1.6452544883037934,154.33426909681975
2023-04-05,-0.3620629757973281,153.77548184945275
2023-04-06,-0.3371092176419288,153.25709052566495
2023-04-10,0.044918355980017,153.3259310911519
2023-04-11,2.2908713824795868,156.83843096843947
2023-04-12,6.929810597336616,167.70703717838686
2023-04-13,-0.052932494080915,167.61826566085912
2023-04-14,1.6993992913488576,170.466769279671
2023-04-17,0.223560306121473,170.84786531090802
2023-04-18,0.1762807566826785,171.1490372206543
2023-04-19,-1.171691729068436,169.14369810715962
2023-04-20,0.9418511624890824,170.73677999405894
2023-04-24,-0.2121432354888708,170.37457346481003
2023-04-25,-0.9241702003218388,168.8000224279228
2023-04-26,-0.818150840508125,167.41898362565087
2023-04-27,0.1110346059385314,167.6048766343859
2023-04-28,0.3213130444471801,168.1434129661418
2023-05-02,-2.3806187458563555,164.14055935714717
2023-05-03,-0.3159149607385725,163.62201477349797
2023-05-04,1.1175199161847171,165.45052337585452
2023-05-05,2.5240388333107155,169.6265588357769
2023-05-08,-0.3978630750236633,168.95167739273606
2023-05-09,-0.3068279836195953,168.43328636770045
2023-05-10,1.294780337532031,170.61412744144846
2023-05-11,2.032366234392557,174.08163135867196
2023-05-12,-0.3886299708163787,173.40509796552607
2023-05-15,0.4668695784331822,174.21467361537935
2023-05-16,-2.8800489909542093,169.19720566582546
2023-05-17,0.1556641913122325,169.46058512774806
2023-05-18,-0.0748924633645176,169.33367192111396
2023-05-19,1.928417532047999,172.59913213810137
2023-05-22,-1.3194566558371812,170.32176140118798
2023-05-23,2.3342527246136946,174.29750175730524
2023-05-24,0.3528930711470313,174.91258556418916
2023-05-25,0.0387876753092264,174.98043008995276
2023-05-26,-0.5866911802876462,173.95383533938562
2023-05-29,-0.1854657898575307,173.63121048468597
2023-05-30,0.847791501189521,175.10324113058763
2023-05-31,-0.1843189118811539,174.7804927418671
2023-06-01,0.2618390923162295,175.23813639760826
2023-06-02,2.013637441541749,178.7667971239705
2023-06-05,0.322033682892342,179.3424864245375
2023-06-06,1.127166601895846,181.3639750345245
2023-06-07,-0.0494914385845146,181.27421539420584
2023-06-09,4.829726712019933,190.02926459710434
2023-06-12,3.582138492650011,196.83637603153696
2023-06-13,-1.0330927503641951,194.80287370067555
2023-06-14,0.4830211438289655,195.74381276943623
2023-06-15,2.018643751609983,199.6951830150696
2023-06-16,-0.7393120089120742,198.21881254582024
2023-06-19,1.8374895842207195,201.8610625803157
2023-06-20,-0.0249996053979129,201.81059811121858
2023-06-21,3.117235352002523,208.10150941962922
2023-06-22,-1.8885180467291371,204.1714748587238
2023-06-23,0.0335684417763104,204.24001204138557
2023-06-26,0.2276002377601393,204.7048627943931
2023-06-27,-1.826252180673904,200.96643577366498
2023-06-28,-1.2042384641443138,198.54632065405863
2023-06-29,0.915376899469078,200.36376780807169
2023-06-30,-1.2955874842528137,197.76787990937294
2023-07-03,1.9882001387763195,201.6999011721861
2023-07-04,-0.6375429902375052,200.41397759094684
2023-07-05,-0.6595618835822159,199.09212338538595
2023-07-06,-1.4596248087200392,196.18612536024534
2023-07-07,1.917560203507973,199.94811242495766
2023-07-10,-1.834758815472604,196.27954680586967
2023-07-11,-1.42385013169809,193.48482022017788
2023-07-12,-1.6102289662294655,190.36927159973558
2023-07-13,0.9368534684992768,192.15275272367452
2023-07-14,-0.6697287057924717,190.86585057971365
2023-07-17,0.8727951688656921,192.5317185025878
2023-07-18,0.3253794497459106,193.15817714883786
2023-07-19,-1.7401256833272205,189.79698209882426
2023-07-20,1.085995402211326,191.85816859795335
2023-07-21,1.1780320215441842,194.11831925998547
2023-07-24,-1.9615722758716256,190.31054812699364
2023-07-25,-0.5311686294997231,189.29967819671407
2023-07-26,0.8365313981209432,190.8832294413715
2023-07-27,-2.058595951505693,186.9537150079881
2023-07-28,1.1457675372360754,189.0957699842065
2023-07-31,1.914564252508,192.71612999932887
2023-08-01,-1.7134367573376497,189.41406099060177
2023-08-02,0.4364011396668976,190.24066611145412
2023-08-03,0.1622241826194193,190.54928247706317
2023-08-04,-0.5278925977856286,189.54338691973314
2023-08-07,-0.1742153934258694,189.2131731624982
2023-08-08,-0.7003943216942865,187.8879348417705
2023-08-09,-0.5571071238008152,186.84119777200476
2023-08-10,0.5063435408209527,187.7872561085158
2023-08-11,1.0755629691706403,189.80702629604065
2023-08-14,-0.9931538721839273,187.92195046470437
2023-08-15,-0.5355763783714607,186.91548488824048
2023-08-16,0.8473694068884541,188.49934952392064
2023-08-17,0.9240679680799556,190.24121163291028
2023-08-18,0.3919925704842342,190.98694304851048
2023-08-21,-0.3603944378539281,190.2986367287364
2023-08-22,2.429131549724084,194.92124095220896
2023-08-23,0.4236505435451621,195.74702584898796
2023-08-24,-1.2894175352804127,193.22302937290124
2023-08-25,-1.2836615140863985,190.74269970848945
2023-08-28,2.821954792384118,196.12537246403602
2023-08-29,0.5508945977449331,197.20581654574752
2023-08-30,-1.4429500226401435,194.36023517125298
2023-08-31,-1.570003372793538,191.30877292369485
2023-09-01,0.6719924260288668,192.59435338807083
2023-09-04,-0.3221424582171339,191.9739252036791
2023-09-05,-0.3642967510594452,191.2745704312808
2023-09-06,-0.6816378477884522,189.97077056602643
2023-09-08,-0.303897831243427,189.39345351427986
2023-09-11,1.574712190488503,192.3758553147564
2023-09-12,0.5288738531049386,193.3932809132031
2023-09-13,-0.0900593742903743,193.21911213449306
2023-09-14,0.2663646325386404,193.73377951252453
2023-09-15,0.3287777241079759,194.3707330236342
2023-09-18,-0.4234060909620751,193.54775550096448
2023-09-19,-0.1521938825721269,193.25318765723637
2023-09-20,0.8732738120774686,194.94081713605195
2023-09-21,-2.2716102151611683,190.51252162047075
2023-09-22,0.16368457048479,190.82436122320496
2023-09-25,-0.5780685512511208,189.72126560284778
2023-09-26,-1.4123445165334814,187.04174771140805
2023-09-27,0.8575625248528285,188.64574764561087
2023-09-28,3.1910860251399558,194.66559573575074
2023-09-29,-0.9688365833719236,192.7796042290239
2023-10-02,-0.2807495852920394,192.2383762896233
2023-10-03,-1.2808649656930182,189.7760622771124
2023-10-04,0.7454778425763031,191.19080077190208
2023-10-05,0.2923317317756524,191.74971215079432
2023-10-06,4.050571854883667,199.51667202299484
2023-10-09,-0.5355495182230552,198.44816144720102
2023-10-10,-0.1708203786863427,198.10917154632082
2023-10-11,0.9395324428362216,199.97047148523257
2023-10-13,-0.3113033710805291,199.3479566663334
2023-10-16,2.016214965145924,203.36724000135263
2023-10-17,-0.907971601247548,201.5207232158994
2023-10-18,-0.4909469152839185,200.5313634416131
2023-10-19,0.7654431217788193,202.06631697008623
2023-10-20,-0.3282766883854648,201.40298035639435
2023-10-23,-0.1471653052038002,201.1065850456633
2023-10-24,-0.4712476161080059,200.1588750577994
2023-10-25,0.0141576724989045,200.1872128958076
2023-10-26,2.066253012598596,204.3235872131044
2023-10-27,-2.5327458270615444,199.14859008426203
2023-10-30,-0.6988653975447678,197.75680949846486
2023-10-31,-0.2318505134490722,197.29830932026218
2023-11-01,0.0976448706849764,197.4909609992616
2023-11-03,3.4988448638572978,204.4008633447667
2023-11-06,0.6915145828037428,205.8143251221725
2023-11-07,1.1214453392561774,208.12242027877667
2023-11-08,1.2623019368355637,210.7495536209447
2023-11-09,-4.178708350685301,201.9429444247543
2023-11-10,1.4643200718003069,204.90003549355052
2023-11-13,-0.3834172102495259,204.11441349366086
2023-11-14,0.4730159872386785,205.07990730174433
2023-11-16,-0.0249896219520762,205.02865860820995
2023-11-17,0.7478344734016984,206.56193359763523
2023-11-20,0.5257920212293099,207.6480197633886
2023-11-21,0.6997228768473418,209.1009804609935
2023-11-22,0.6719502651726827,210.50603505367982
2023-11-23,0.322358892988861,211.18461997795362
2023-11-24,-0.1217882158610406,210.92742199710955
2023-11-27,1.8056248970087951,214.73598004330816
2023-11-28,1.413596393143779,217.7714801119823
2023-11-29,0.145633866324224,218.08862913822088
2023-11-30,2.9074037715931533,224.42934616720132
2023-12-01,0.1966450048595414,224.87067526587805
2023-12-04,-0.3905517540237713,223.99243889934206
2023-12-05,-0.0055898550588295,223.97991804666486
2023-12-06,-2.139364073915473,219.1881721471892
2023-12-07,1.6112626921363615,222.71986939057248
2023-12-08,1.0673940152275074,225.09716794716996
2023-12-11,-0.023758196658663,225.043688919336
2023-12-12,-2.934014801555862,218.44087377647537
2023-12-13,0.8991901629647803,220.40507262536775
2023-12-14,0.6485348200547358,221.8344762665102
2023-12-15,2.3727466596453306,227.09804639206553
2023-12-18,0.0666383556101601,227.249380795804
2023-12-19,0.3567662739165422,228.0601299441676
2023-12-20,-1.1635528296886188,225.40652984881072
2023-12-21,0.1404716115379178,225.72316203380103
2023-12-22,0.2679942247668876,226.32808707201283
2023-12-26,0.903698490286664,228.3734105779773
2023-12-27,-0.1509274399587035,228.02873243584557
2023-12-28,0.9582728480369562,230.2138698645011
2023-12-29,-0.005606196959218,230.20096362152907
