,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close
2022-01-04,-1.3004384317964912,98.6995615682035
2022-01-05,-2.660310967316404,96.07384630711138
2022-01-06,0.4288194219415064,96.4858296194825
2022-01-07,0.2087147345876561,96.6872097626875
2022-01-10,-0.6993041115010201,96.01107212952141
2022-01-11,1.2893291839454646,97.24897090230625
2022-01-12,1.4829442241868884,98.6911188993832
2022-01-13,0.4417895665284277,99.12712596577084
2022-01-14,0.6312633015182589,99.75287913384253
2022-01-17,0.0173299996124365,99.77016630740981
2022-01-18,-0.6079940783871529,99.16356960426374
2022-01-19,1.2372982250880682,100.39051869091126
2022-01-20,1.247023227296995,101.64241177699085
2022-01-21,-1.1354999970180302,100.48826219429407
2022-01-24,-1.8841088638328896,98.59495393917973
2022-01-25,2.178284526325891,100.74263256457502
2022-01-26,0.5350639644444266,101.28167008826071
2022-01-27,1.190964923348692,102.48789925279364
2022-01-28,-0.3610507094718662,102.11786596541862
2022-01-31,1.2673090384432983,103.41201491066379
2022-02-01,0.136724941194144,103.55340492723806
2022-02-02,-0.8155450957084809,102.70888021191483
2022-02-03,-1.5088545050982003,101.15915264570144
2022-02-04,-0.2385842336386612,100.91780285660633
2022-02-07,0.1490421542423847,101.0682129239979
2022-02-08,0.6736009686946653,101.74900938529635
2022-02-09,0.4216233349581655,102.17800695195353
2022-02-10,1.0085776852725823,103.20855152932721
2022-02-11,0.1671652878542318,103.38108040158139
2022-02-14,-0.2809765868586611,103.09060377041142
2022-02-15,0.7608962413901743,103.87501629972692
2022-02-16,0.0671368552645601,103.94475471907612
2022-02-17,-0.0582491507014282,103.88420778225357
2022-02-18,-0.2722584364648783,103.60137426241168
2022-02-21,-1.3417298720596382,102.2113236760686
2022-02-22,0.8543424496810781,103.08455840261418
2022-02-23,0.8838660000536125,103.9956877656403
2022-02-24,0.0419378911187262,104.03930136394362
2022-02-25,0.120696379393359,104.16487303383605
2022-03-02,0.5416593599842479,104.72909181843953
2022-03-03,0.3238376835864143,105.06824408342545
2022-03-04,-0.5893420409239791,104.4490327493812
2022-03-07,-0.9515337438698812,103.45516495762514
2022-03-08,0.3249911178117903,103.79138505465497
2022-03-09,0.3241761910335983,104.12785201334616
2022-03-10,-0.0443146856874188,104.08170808301338
2022-03-11,-0.2976617032708795,103.77189669794006
2022-03-14,-0.7269774280454944,103.01749843229135
2022-03-15,-0.2406292673004628,102.76960818062246
2022-03-16,0.946430751180638,103.74225135531172
2022-03-17,0.1804293630293774,103.92943283862445
2022-03-18,0.357198794080138,104.30066751941834
2022-03-21,0.2850961756305725,104.59802473367336
2022-03-22,1.250525826710791,105.90605004719728
2022-03-23,0.5205282325388305,106.45732093765965
2022-03-24,1.6050353893808378,108.16599861329581
2022-03-25,0.5875635449233974,108.80154258914989
2022-03-28,-0.2548271018496528,108.52428677140225
2022-03-29,1.7314525294334082,110.40333327975526
2022-03-30,-0.9218610904215608,109.38556790772076
2022-03-31,0.2896167635315638,109.70236684926572
2022-04-01,0.7226254782716657,110.49510410238555
2022-04-04,0.0862192314077692,110.59037213188584
2022-04-05,-1.301998601466714,109.15048703337186
2022-04-06,-0.2647201618747763,108.86154368741
2022-04-07,0.5156383563974076,109.42287556202861
2022-04-08,-0.2799624641163678,109.11653258329817
2022-04-11,-0.6299825337713116,108.42911748656651
2022-04-12,-0.0967121132143256,108.32425339570561
2022-04-13,0.4434019735066519,108.80456527304851
2022-04-14,-0.2423942660516043,108.54082924562427
2022-04-18,1.3846661127151494,110.04375732664845
2022-04-19,0.6901950180667749,110.80327385741046
2022-04-20,0.0285298494323349,110.83488586460808
2022-04-22,-1.3260170913731106,109.3651963348395
2022-04-25,0.7526322107058725,110.18831402975722
2022-04-26,0.0729399486645965,110.2686853294449
2022-04-27,0.597956951188916,110.92804459835695
2022-04-28,0.5310783087270954,111.51715938151393
2022-04-29,-1.8578074995953653,109.44538523118845
2022-05-02,-0.7070921843442712,108.67150546609324
2022-05-03,0.1553039027684111,108.84027655527926
2022-05-04,1.956457363719144,110.9696901606373
2022-05-05,-1.7914915453729583,108.98167754348292
2022-05-06,-0.4589982688086191,108.48145353023973
2022-05-09,-1.5496978670388462,106.80031875874887
2022-05-10,-0.2106549125047929,106.57533864071279
2022-05-11,0.510490561018595,107.11939568484723
2022-05-12,1.3055782592536591,108.51792322635251
2022-05-13,2.233763166497904,110.94195662443124
2022-05-16,0.5691852675392628,111.5734218970573
2022-05-17,0.9773308254008796,112.66386334221181
2022-05-18,-1.4866140559077643,110.98898651383777
2022-05-19,0.6480378580522528,111.70823716471595
2022-05-20,0.7768018516623343,112.57598881947082
2022-05-23,1.3842709880456328,114.13434557220425
2022-05-24,-0.3732331610664108,113.70835834636266
2022-05-25,0.6792731665792973,114.48074871276734
2022-05-26,0.2830317812184235,114.80476561500127
2022-05-27,-0.2742494840179299,114.48991413767413
2022-05-30,-0.2565970307316867,114.1961364175096
2022-05-31,0.1191247494850555,114.33217227893857
2022-06-01,-0.0484647861638709,114.27676143612707
2022-06-02,0.9990377470078692,115.41842941893212
2022-06-03,-0.8708861221555564,114.41326633471273
2022-06-06,-1.0149018853659042,113.25208393757302
2022-06-07,-0.8042177461192956,112.34129058069713
2022-06-08,-0.3828514103659364,111.91119036528563
2022-06-09,-0.1110141399279118,111.78695311981852
2022-06-10,-1.5706621292342682,110.03115778174066
2022-06-13,-2.0192140096351507,107.809393228848
2022-06-14,-1.3395505232142613,106.36523193777684
2022-06-15,1.1165863695711489,107.55289161955679
2022-06-17,-1.6867406552513289,105.73875327071133
2022-06-20,0.0860197196715262,105.82970944985897
2022-06-21,-0.5512188489440573,105.24635614358861
2022-06-22,-0.5231029207045657,104.69580938066638
2022-06-23,-0.1190094794821128,104.57121144288286
2022-06-24,-0.1367411474851643,104.42821956841672
2022-06-27,0.7868664110559864,105.24993015186439
2022-06-28,0.1736059532257083,105.43265029637392
2022-06-29,-0.8437850769272726,104.5430253269642
2022-06-30,-0.2939252132559078,104.23574701682774
2022-07-01,0.1685414820021824,104.41142748962595
2022-07-04,-0.2096071663168719,104.19257365515395
2022-07-05,-0.0590398921523682,104.13105847203717
2022-07-06,-0.0321398673079009,104.09759088801795
2022-07-07,0.2955030666466518,104.40520246139732
2022-07-08,0.0123477223706647,104.41809412593778
2022-07-11,-0.2923592796124863,104.1128181381661
2022-07-12,-0.0102655356724046,104.10213039968059
2022-07-13,-0.1429365376159008,103.9533304189029
2022-07-14,-0.1155625439622887,103.83319930573728
2022-07-15,0.1179852332420461,103.95570714812084
2022-07-18,0.1098949679833038,104.06994923920809
2022-07-19,0.2419568591093934,104.32175361966401
2022-07-20,0.3333856866105433,104.66954741425309
2022-07-21,0.208699804932233,104.88799255553009
2022-07-22,-0.2498737307501941,104.6259050154226
2022-07-25,0.5757604381042336,105.22829958450993
2022-07-26,-0.4505343086351421,104.75420999248834
2022-07-27,1.7517989868801376,106.58929318185105
2022-07-28,1.1675009463787855,107.83372418848762
2022-07-29,0.584940465602557,108.46448727683234
2022-08-01,-0.4642392317112054,107.96095257441888
2022-08-02,0.4945916789954596,108.4949184624162
2022-08-03,1.378812867189172,109.9908603584224
2022-08-04,1.5006807775955533,111.64147205693321
2022-08-05,2.312368901924056,114.22303473842797
2022-08-08,2.287176234259003,116.8355168430147
2022-08-09,-0.0189914416434122,116.81332809401468
2022-08-10,1.56744317857489,118.64431063689062
2022-08-11,-0.5060091797825073,118.04395953377828
2022-08-12,1.784627303060704,120.15060426523202
2022-08-15,0.2243271441266348,120.4201346844311
2022-08-16,0.5012667823939054,121.02376081891816
2022-08-17,0.2483656926622668,121.324342320762
2022-08-18,-0.5444008230824027,120.66385160256846
2022-08-19,-1.7158342764002188,118.59345987754689
2022-08-22,-0.04954851995973,118.53469857340853
2022-08-23,1.4317198239421014,120.23178335113404
2022-08-24,0.5865521009382313,120.93700540237562
2022-08-25,1.123929239720578,122.29625176773537
2022-08-26,-0.1766010990043032,122.08027524307248
2022-08-29,0.3939999576252351,122.56127147579896
2022-08-30,-0.8379958283443845,121.53421313366593
2022-08-31,-0.652183566203246,120.74158696829373
2022-09-01,1.0077189655067986,121.95832283942711
2022-09-02,0.2022539649568111,122.20498838296469
2022-09-05,0.4063826195296327,122.70160821595127
2022-09-06,-1.136598292903479,121.30698383160365
2022-09-08,0.0562014910110653,121.37516016521757
2022-09-09,1.5177121920777026,123.21728576919891
2022-09-12,-0.1515355015370811,123.03056783722818
2022-09-13,-1.4411823710950178,121.25747298249995
2022-09-14,0.4862880672142466,121.84713360421938
2022-09-15,-0.2009505472448269,121.60228112243956
2022-09-16,-0.2110780994719951,121.34560533853173
2022-09-19,1.3932484806574277,123.03625114125538
2022-09-20,0.1623177809604747,123.23596085388482
2022-09-21,-0.5583147883141404,122.54791625991656
2022-09-22,1.641589136156374,124.55964953982536
2022-09-23,-1.634433634392618,122.52380473286489
2022-09-26,-2.646355514773424,119.2813892694065
2022-09-27,-0.3102935287146113,118.91126683754266
2022-09-28,-0.020294207183702,118.88713473868587
2022-09-29,-0.6346549351967656,118.13261167075278
2022-09-30,1.3133552487087252,119.6841125265673
2022-10-03,3.8140697694831527,124.24894808131731
2022-10-04,-0.1284309632467062,124.08937396047257
2022-10-05,0.2043110458479491,124.34290225819738
2022-10-06,0.9366509957972724,125.50756129040202
2022-10-07,-0.2037092472642609,125.25189078203762
2022-10-10,0.0771342081130166,125.34850283613892
2022-10-11,-0.968935114608338,124.13395717652374
2022-10-13,0.8323871768385338,125.16723231816336
2022-10-14,-1.4256793675084367,123.38274891212195
2022-10-17,0.7595514345971832,124.31990435152942
2022-10-18,0.9927547321890052,125.55409608503207
2022-10-19,0.5894174680861175,126.29413385925488
2022-10-20,0.6534416990604974,127.11939239335854
2022-10-21,1.4921351362597868,129.0161855122598
2022-10-24,-1.7288587173860948,126.78567794219208
2022-10-25,-0.936400867453724,125.5984557541343
2022-10-26,-1.0741966543085568,124.24928134456019
2022-10-27,2.1325769914814607,126.89899293059534
2022-10-28,0.4284945938250351,127.44274825492136
2022-10-31,0.8184304763580119,128.48577854654786
2022-11-01,1.6249917063233088,130.5736617917342
2022-11-03,0.510303632504705,131.23998393095184
2022-11-04,1.1768827472799392,132.78452465936817
2022-11-07,-2.292837893863897,129.73999076079113
2022-11-08,0.0661234374990771,129.82577930249315
2022-11-09,-1.3767368499536303,128.03841995809626
2022-11-10,-2.847822708483261,124.39211275894642
2022-11-11,2.421170536722883,127.40385794307315
2022-11-14,0.7075334855464632,128.30528289989843
2022-11-16,-2.278678537044798,125.38161795656383
2022-11-17,-0.7501157566125682,124.44111068437587
2022-11-18,-0.9796096834036816,123.22207351397664
2022-11-21,0.273008402744801,123.55848012870617
2022-11-22,-0.1322421270198437,123.39508376647058
2022-11-23,-0.2127216065408332,123.13259576189013
2022-11-24,2.204273768549281,125.84677527080329
2022-11-25,-1.1730484978279665,124.3705315639242
2022-11-28,-0.8775766308733113,123.27908484322629
2022-11-29,1.617310543804762,125.2728904807018
2022-11-30,0.9512503751787138,126.4645493213967
2022-12-01,-1.284410281927817,124.84022564691901
2022-12-02,1.355593379221598,126.53255148039395
2022-12-05,-1.581866697997858,124.5309751863986
2022-12-06,0.382436878658865,125.00722756086492
2022-12-07,-1.0036825790527226,123.75255179527973
2022-12-08,-1.7348182155968228,121.60566998446933
2022-12-09,-0.0928169199899464,121.4927993470566
2022-12-12,-1.5031763507909246,119.66654831935777
2022-12-13,-1.152282382147718,118.28765176574953
2022-12-14,-0.005436532202474,118.28122101946974
2022-12-15,0.2109104228417813,118.53068844286433
2022-12-16,0.0572795240193713,118.59858225702129
2022-12-19,0.1272576207075992,118.74950799099452
2022-12-20,1.9158831023710745,121.02460974874276
2022-12-21,0.6464692543628692,121.80699664098103
2022-12-22,0.5379099814204702,122.46220863398136
2022-12-23,1.8761743686224848,124.7598132036211
2022-12-26,-0.1567511458185011,124.56425076690341
2022-12-27,0.096687707787102,124.68468908569211
2022-12-28,1.2546833277135685,126.2490870918618
2022-12-29,-0.2353040452222843,125.95201788287844
2022-12-30,-0.0273829015100313,125.91752856587168
2023-01-02,-2.170652310674692,123.18429682251212
2023-01-03,-2.311546955469568,120.33683395969474
2023-01-04,0.0373324663263119,120.3817586677109
2023-01-05,1.8101112619115955,122.56080243864237
2023-01-06,0.5045318548467348,123.17916072850109
2023-01-09,0.4793896764663241,123.76966890859138
2023-01-10,1.8590011763817584,126.0705485096059
2023-01-11,1.0637558484107634,127.41163134250036
2023-01-12,-0.8648163548982679,126.30975471660773
2023-01-13,-0.3621650169577606,125.85230497201901
2023-01-16,-0.5496142967520434,125.16060271110081
2023-01-17,1.195521399116206,126.65692449977483
2023-01-18,0.6314535671043453,127.45670416751332
2023-01-19,0.7254624469089865,128.3813546923165
2023-01-20,0.5645825708366026,129.10617344511326
2023-01-23,-0.1392994628800714,128.9263292389592
2023-01-24,0.6761300621875632,129.79803890901871
2023-01-25,1.554215434177686,131.81538006300264
2023-01-26,0.5476310111380389,132.5372419616771
2023-01-27,-1.0037368596037322,131.20691681140556
2023-01-30,-0.3181657054959319,130.7894613988731
2023-01-31,0.8985202940641868,131.96463125203923
2023-02-01,-0.2579543574077858,131.62422273548748
2023-02-02,-1.632074415302209,129.4760174718812
2023-02-03,-0.5464894091242511,128.7684447490415
2023-02-06,0.0658107614541547,128.85318824304352
2023-02-07,-0.9814384165482082,127.58857355267911
2023-02-08,1.0099403609301394,128.87714205292266
2023-02-09,-1.5439060709624195,126.88740003268472
2023-02-10,0.6201769471974483,127.67432643658564
2023-02-13,0.3726248818682443,128.15007274464605
2023-02-14,-0.4042859064160242,127.63198006147756
2023-02-15,1.935711873991308,130.1025674545378
2023-02-16,-0.101682691960514,129.97027566164027
2023-02-17,-0.5625047998666366,129.23918662264364
2023-02-22,-2.0245570279685987,126.62266558698546
2023-02-23,-0.3445393426651177,126.18640068730701
2023-02-24,-0.2106701617651807,125.92056359285341
2023-02-27,0.0177214285747684,125.94287851559146
2023-02-28,0.0315599189595561,125.98262598598632
2023-03-01,-0.0222837526187791,125.95455232926896
2023-03-02,-0.6864359368633721,125.08995501796548
2023-03-03,0.6681116436711099,125.92569557250346
2023-03-06,0.0599635333108583,126.001205068915
2023-03-07,-0.018317439008475,125.97812487502655
2023-03-08,1.6176024115996943,128.01595006109306
2023-03-09,-0.3343733834865747,127.58789879747131
2023-03-10,-0.9622928408702602,126.36012958152645
2023-03-13,-0.3040399840635532,125.9759442636841
2023-03-14,-0.5083991559028611,125.33548362640687
2023-03-15,-1.2409684759565276,123.7801097854155
2023-03-16,0.7947299972639765,124.76382744852648
2023-03-17,-0.4145497185566671,124.24661935297809
2023-03-20,-1.4683419866044378,122.42225407408172
2023-03-21,0.2155098606678285,122.6860861032632
2023-03-22,0.9823829596190105,123.89133330696515
2023-03-23,-1.7347158036842836,121.74217076869405
2023-03-24,0.8983785141944312,122.8358762735939
2023-03-27,1.409493964502495,124.56724053591395
2023-03-28,0.2952076216243604,124.93497252402312
2023-03-29,-0.3155710823931734,124.54071387894145
2023-03-30,1.1393748050515962,125.9596993949095
2023-03-31,-0.257954981087316,125.63478007615772
2023-04-03,-0.8204939147838486,124.60395435078078
2023-04-04,0.7589676548293234,125.54965806094151
2023-04-05,-1.1823666952682887,124.06520071800571
2023-04-06,-0.3332096983820531,123.65180343689616
2023-04-10,0.3701196135279083,124.10946301389708
2023-04-11,2.163999937808581,126.79519171633238
2023-04-12,0.6990352463440042,127.681534797099
2023-04-13,0.7242956360144603,128.60632658163067
2023-04-14,0.52520466019641,129.2817730021448
2023-04-17,0.1000315765240067,129.41109559783703
2023-04-18,0.022826281285182,129.44063533853242
2023-04-19,-2.152360105604389,126.65460674306499
2023-04-20,0.1629875236255795,126.86103795015323
2023-04-24,-0.5549509564459654,126.15702140669158
2023-04-25,-0.0985163132102395,126.03273616034586
2023-04-26,-0.0077978446957671,126.02290832331425
2023-04-27,0.0130177354838556,126.03931365216884
2023-04-28,1.041474795582209,127.35198133638099
2023-05-02,-1.1401324931789023,125.90000001645778
2023-05-03,0.0793035734276692,125.99984321541626
2023-05-04,0.034046924062836,126.04274228635511
2023-05-05,1.5836332860538205,128.03879710785685
2023-05-08,1.3415093762832786,129.75644957633907
2023-05-09,0.0251605641403473,129.78909703106095
2023-05-10,-0.3669062998980177,129.31289265747324
2023-05-11,1.460844950772322,131.20195352055757
2023-05-12,-0.1364471558125801,131.02293218660822
2023-05-15,-0.3007511131481122,130.6288792595777
2023-05-16,-0.2730258763916526,130.27222861715865
2023-05-17,1.6017540578732392,132.35886932531588
2023-05-18,1.7169511578339458,134.63140646469282
2023-05-19,0.1218505982314654,134.79545563887748
2023-05-22,-0.533258089402544,134.07664796753616
2023-05-23,0.2265154346148268,134.3803522693968
2023-05-24,-0.6353106245639562,133.52661961410286
2023-05-25,0.9848535627751788,134.84166128462562
2023-05-26,1.192102399663475,136.44911196454572
2023-05-29,-0.2426267602576692,136.11804990478578
2023-05-30,-1.297115327727716,134.35244181566674
2023-05-31,-0.4127923974645453,133.79784515004368
2023-06-01,1.4600353756694773,135.75134102111778
2023-06-02,1.3899906854211386,137.6382720166456
2023-06-05,0.2551938257344899,137.98951638867973
2023-06-06,1.975291802415291,140.7152119940978
2023-06-07,0.4116996074304158,141.2945359694724
2023-06-09,0.6083200081378193,142.1540589021802
2023-06-12,0.7282148368160213,143.18924585024206
2023-06-13,-0.6379702018584621,142.27574112945166
2023-06-14,1.927368442370958,145.0179188651301
2023-06-15,0.1300516490888803,145.20651706008857
2023-06-16,0.0918388813732073,145.33987310103754
2023-06-19,1.3280050226160969,147.2699939156832
2023-06-20,0.1601724230333667,147.50587983333904
2023-06-21,0.6355444196509907,148.44334522127693
2023-06-22,-0.8649424077272316,147.15939577700917
2023-06-23,0.1551083569345301,147.38765229787367
2023-06-26,-0.6191013013747804,146.4751734244318
2023-06-27,-0.682221437536612,145.4758883906614
2023-06-28,-0.7790327805075714,144.34258353236353
2023-06-29,0.6880091468641103,145.33567370988615
2023-06-30,0.4224201170745401,145.94960083292253
2023-07-03,0.788764208890913,147.10079904731177
2023-07-04,0.1145367370260386,147.2692835026798
2023-07-05,0.6005295846589043,148.1536791192286
2023-07-06,-0.7190617338500571,147.08836270539123
2023-07-07,1.469297408088743,149.24952820622173
2023-07-10,-0.0342758828975831,149.19837161270857
2023-07-11,-0.4757396756906784,148.4885757634625
2023-07-12,-0.4060895824140931,147.88557912621204
2023-07-13,1.0297431280155367,149.4084207145902
2023-07-14,-1.2058152673771638,147.60683116686656
2023-07-17,1.066443567372044,149.1809747228473
2023-07-18,0.1541078028171494,149.4108742452139
2023-07-19,-0.3627873492330957,148.8688304950737
2023-07-20,0.4077368319744145,149.47582354833168
2023-07-21,1.1232480894051156,151.15480788046088
2023-07-24,0.7831064420161127,152.33851091838986
2023-07-25,0.4301467765963629,152.99379011262022
2023-07-26,0.0014252940206738,152.9959707239627
2023-07-27,-0.299121923829071,152.53832623295222
2023-07-28,0.4665277342057461,153.24995983012218
2023-07-31,0.9167156728433268,154.65482623051102
2023-08-01,0.2003492508629412,154.96467601628723
2023-08-02,-0.4091023048080955,154.3307119550662
2023-08-03,0.9963143318931778,155.8683309567873
2023-08-04,-0.468970556949122,155.13735437699196
2023-08-07,-0.5141969313585237,154.33964286139468
2023-08-08,-0.123635493072205,154.1488242829371
2023-08-09,-0.4202142976990952,153.50106888356515
2023-08-10,0.0912122023968509,153.64108058919655
2023-08-11,-0.6353693808285321,152.6648922067587
2023-08-14,-0.4176987387261799,152.0272128775334
2023-08-15,-1.4224471669201488,149.86470609500927
2023-08-16,0.1910530731329407,150.15102722154543
2023-08-17,-0.8426449666395941,148.88578714830544
2023-08-18,0.2526442244230598,149.26193849052245
2023-08-21,-0.0088813473494653,149.24868201930457
2023-08-22,1.0939968925571808,150.8814579627783
2023-08-23,1.3969313257025773,152.98916831373714
2023-08-24,-1.410761886594092,150.83085543654965
2023-08-25,-0.7387058775380928,149.7166590422989
2023-08-28,0.5906185473792291,150.60091339911924
2023-08-29,1.343111259114682,152.62365122331235
2023-08-30,-0.6482349331823678,151.63429139978442
2023-08-31,-1.0479317136516286,150.04526757143515
2023-09-01,1.460681248712059,152.23695065943093
2023-09-04,-0.2400722611289985,151.871471969709
2023-09-05,-0.2185798014672224,151.53951160779226
2023-09-06,-0.1431370016045208,151.32260249463073
2023-09-08,-0.4355142461333505,150.66357100314687
2023-09-11,1.1353284565077004,152.3740973983363
2023-09-12,1.9176028631676,155.29602745277256
2023-09-13,-0.6699338419610679,154.2556468096453
2023-09-14,0.913788581258168,155.66521729613777
2023-09-15,0.1484840024312816,155.89635524117242
2023-09-18,-0.2629249884833484,155.4864647671086
2023-09-19,-0.1915236396747177,155.1886714305851
2023-09-20,0.6589290824945859,156.2112547193782
2023-09-21,-1.7777631648201342,153.43418857367374
2023-09-22,-0.496646103855014,152.67216365414103
2023-09-25,-0.3432088965092505,152.14817920598685
2023-09-26,-1.2221903229106656,150.2886388832465
2023-09-27,0.733970254270111,151.39171278819697
2023-09-28,1.0528539529333747,152.98564642070104
2023-09-29,0.8360762589745274,154.26472309006323
2023-10-02,-1.171459932459784,152.4575736691431
2023-10-03,-1.1817907058579658,150.65584423314462
2023-10-04,0.2600845294292719,151.0476767766761
2023-10-05,-0.6175813077749837,150.11483455907498
2023-10-06,0.434252877826724,150.7667125481926
2023-10-09,0.471201987693326,151.47712829449958
2023-10-10,1.1904213606927394,153.28034438628126
2023-10-11,-0.3589732559260872,152.7301089433431
2023-10-13,-0.900105066584278,151.3553774945444
2023-10-16,0.8103775458341067,152.58192748817262
2023-10-17,-0.5904016407476842,151.681081284798
2023-10-18,-1.1582471210980327,149.92423952756647
2023-10-19,0.0414232794769153,149.9863430643096
2023-10-20,-0.7556291412528338,148.85300254821624
2023-10-23,0.1955394592431769,149.14406890446625
2023-10-24,0.392655950989762,149.7296919665679
2023-10-25,-1.45566463925344,147.5501297861475
2023-10-26,0.99081608318623,149.0120802028308
2023-10-27,-1.097651982782244,147.37644614989935
2023-10-30,-0.6463417442904795,146.42389065718078
2023-10-31,0.5410682139484813,147.21614378715347
2023-11-01,0.0936212598215524,147.3539693956277
2023-11-03,3.0316639693764635,151.82124659324097
2023-11-06,-0.6678875774218551,150.80725134735772
2023-11-07,0.7854404966504358,151.99175257132526
2023-11-08,-1.1375038934028026,150.26284046817528
2023-11-09,-0.0050317324523097,150.25527964406768
2023-11-10,0.7248496373684299,151.34440449369464
2023-11-13,-0.8118526613732024,150.11571091797316
2023-11-14,2.286773401249942,153.54851706634264
2023-11-16,1.5710365693459405,155.96082042114327
2023-11-17,0.1963087196681812,156.266985110896
2023-11-20,0.5487359858264096,157.1244782921655
2023-11-21,-0.9355540322464772,155.6544938998569
2023-11-22,0.1725893560416525,155.92313698852857
2023-11-23,0.2808635231121625,156.36106820442154
2023-11-24,-0.2049781217970281,156.04056222359435
2023-11-27,-0.0479831274891817,155.96568908168777
2023-11-28,0.9060708089575708,157.37884866244647
2023-11-29,0.2138857693952278,157.71545962377348
2023-11-30,0.4233376412931422,158.3831285304994
2023-12-01,1.1849175910995102,160.25983808179103
2023-12-04,-0.6301496261235995,159.24996131129234
2023-12-05,0.3874768792661909,159.86701809161394
2023-12-06,-1.023560009620872,158.23068322585482
2023-12-07,0.6688683214966851,159.28903814084032
2023-12-08,0.7318435772948773,160.45478473580886
2023-12-11,-0.6281933799541894,159.44681840027877
2023-12-12,-0.2513513173877491,159.04604672169683
2023-12-13,2.253384144978865,162.62996512173922
2023-12-14,1.4766316614910568,165.03141067779868
2023-12-15,0.1590832774406081,165.2939480547114
2023-12-18,0.8501863822341749,166.69925469172978
2023-12-19,1.1441890890129702,168.6066093753785
2023-12-20,-1.129438116713588,166.7023020617946
2023-12-21,0.5496499809788613,167.6185812333686
2023-12-22,0.1769232761230865,167.9151375186777
2023-12-26,0.5825596222283957,168.89334330947082
2023-12-27,0.4201945637591242,169.60302395660824
2023-12-28,0.7238138204615385,170.83063408392687
2023-12-29,0.0815330719089901,170.9699175476571
