,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS,Close
2022-01-04,1.256554455833081,101.25655445583308
2022-01-05,-4.089318345418569,97.11585159853196
2022-01-06,-0.1034266079949941,97.01540796739815
2022-01-07,0.80974565670906,97.80098601975273
2022-01-10,-0.3616055967399001,97.4473321806385
2022-01-11,4.116437842191134,101.458691038728
2022-01-12,3.2998610372726,104.80668685324177
2022-01-13,2.4097469200148103,107.33226276165733
2022-01-14,2.0870151840936213,109.57230338292439
2022-01-17,-0.3235318318900781,109.21780210254546
2022-01-18,0.3422201079550824,109.59156738280696
2022-01-19,-0.9290348851846096,108.57342349060008
2022-01-20,0.6349117453040343,109.26276890862059
2022-01-21,0.3409198671598279,109.63526739523901
2022-01-24,0.1671754018915283,109.81855059412186
2022-01-25,3.3095191006830893,113.45301650212764
2022-01-26,2.924492319970562,116.7709412565073
2022-01-27,0.373406574661117,117.20697162845276
2022-01-28,-2.977920982390192,113.71664062750494
2022-01-31,-1.7275318298085374,111.75214946487581
2022-02-01,2.936457766383316,115.03370413693744
2022-02-02,-1.7896771112534848,112.97497226377162
2022-02-03,-1.0675129810348571,111.76894976953533
2022-02-04,1.7735113501803124,113.75118477967537
2022-02-07,-1.2007177763311505,112.38535408323851
2022-02-08,-1.442411291899892,110.7642950455002
2022-02-09,0.0796477389838568,110.85251630210536
2022-02-10,1.7029853352945823,112.74031839853525
2022-02-11,4.4792493412766365,117.79023836775482
2022-02-14,-2.58406229512842,114.74646523075178
2022-02-15,-2.069424600053571,112.37187365157469
2022-02-16,2.189812687947024,114.83260719848067
2022-02-17,-0.473303624453858,114.2891003065554
2022-02-18,-0.6410288261164188,113.55647422848126
2022-02-21,2.692683639888638,116.61419083206593
2022-02-22,-1.5502118008216437,114.80642388435457
2022-02-23,0.0214823882845216,114.83108704610898
2022-02-24,-1.5731119263654003,113.0246655206116
2022-02-25,1.8368170865497917,115.10072188890994
2022-03-02,3.145343231408293,118.72103465414486
2022-03-03,-0.8025860779897198,117.76819615836534
2022-03-04,-0.6749995994067559,116.97326130606781
2022-03-07,-7.632703160157095,108.04503949382075
2022-03-08,1.5979042415368294,109.77149576266265
2022-03-09,-0.0345969593514738,109.73351816289414
2022-03-10,2.782671266647929,112.78704124269488
2022-03-11,-2.3607238315785706,110.12445068114623
2022-03-14,-1.2659253152377703,108.73035738170707
2022-03-15,-1.859103161403408,106.70894787021852
2022-03-16,0.082879337738162,106.79738753952073
2022-03-17,-2.6341951847411726,103.9841358995253
2022-03-18,0.874725073082816,104.89371120826695
2022-03-21,3.3399947994255497,108.39715570754753
2022-03-22,-0.6462122778881918,107.69667997848377
2022-03-23,0.9608345771951576,108.73146691820826
2022-03-24,1.7085656636169233,110.58921542751976
2022-03-25,0.0799634326479781,110.67764636031407
2022-03-28,-2.635721868130536,107.76049143206309
2022-03-29,1.2236243954357515,109.07907509386727
2022-03-30,1.759098123316849,110.99788305677487
2022-03-31,0.3636581731235599,111.40153593050496
2022-04-01,-0.0340985749963773,111.36354959422859
2022-04-04,-1.026004874276265,110.22095414722473
2022-04-05,-0.120116035546236,110.08856110676184
2022-04-06,0.3091505581311882,110.428900507862
2022-04-07,5.000943042749606,115.95138692499481
2022-04-08,1.083389365864429,117.20759192051251
2022-04-11,-1.322988348101917,115.65694913631329
2022-04-12,0.1033436946447308,115.77647330066414
2022-04-13,2.4376489913130905,118.59869733425565
2022-04-14,0.3988930001018742,119.071779236134
2022-04-18,-1.6766331218245225,117.0753823467152
2022-04-19,1.580073349861344,118.92525926242392
2022-04-20,1.0787185376208486,120.20812808000134
2022-04-22,-4.592941146373275,114.68703950412987
2022-04-25,-0.6365421397127924,113.95700816889703
2022-04-26,-0.1439767686813864,113.79293655084948
2022-04-27,0.2710712045789432,114.10139643468362
2022-04-28,0.656883939401709,114.85091018249614
2022-04-29,0.0214816741313628,114.87558208075845
2022-05-02,-1.646493516232106,112.98416307006487
2022-05-03,0.6062362511199737,113.6691140246201
2022-05-04,4.311758107753105,118.57025126458778
2022-05-05,-0.6148331103589477,117.8412421007773
2022-05-06,3.454620792180285,121.91221015215426
2022-05-09,-3.685283310763288,117.41939981763426
2022-05-10,1.1451862949666047,118.76407069197785
2022-05-11,4.617317142462452,124.24778448712476
2022-05-12,0.3723189868760634,124.71038257954318
2022-05-13,0.2033118065580375,124.96393351133109
2022-05-16,2.7959790397526607,128.45789889955836
2022-05-17,0.0739139971061231,128.55284726723357
2022-05-18,-2.2571360669241702,125.6512345865069
2022-05-19,0.833370531787736,126.69837494837833
2022-05-20,1.3908533450428306,128.46056353446275
2022-05-23,3.674111867071828,133.1803483437898
2022-05-24,-2.4174768535297875,129.96074424912834
2022-05-25,1.8265287423144367,132.33451459656442
2022-05-26,0.2767951861523121,132.70081016258573
2022-05-27,-3.770224530173627,127.69769166609677
2022-05-30,-1.951293601230375,125.20593477969733
2022-05-31,0.6729862396754216,126.04855349202168
2022-06-01,-0.0865759399426013,125.9394257720519
2022-06-02,-0.8425003841403322,124.87838562613824
2022-06-03,2.28419119375487,127.73084671351374
2022-06-06,-0.058890498896913,127.65562538063891
2022-06-07,0.3134533212836521,128.05576617819995
2022-06-08,-0.349963083861371,127.6076182698204
2022-06-09,-1.068953359007263,126.24355234797599
2022-06-10,-1.1334649493471185,124.812625931301
2022-06-13,-1.3639543090460893,123.11023874167745
2022-06-14,0.7927419921413437,124.08618530080818
2022-06-15,-1.1836716273166623,122.61741233198293
2022-06-17,-6.842143888234176,114.22775254819926
2022-06-20,0.8102098386349121,115.15323703779632
2022-06-21,-1.00226133768071,113.99910066387866
2022-06-22,-0.4456267263839741,113.49109020348305
2022-06-23,-1.9972070232257888,111.22443817920357
2022-06-24,-0.6191817685891721,110.53575673578221
2022-06-27,6.340415835484947,117.54418335973087
2022-06-28,1.3696668152429758,119.15414703245746
2022-06-29,-1.302101300810865,117.60263933397773
2022-06-30,-1.0442269842385277,116.37460083987563
2022-07-01,1.7530280783880636,118.41468026871068
2022-07-04,2.2350587715543435,121.06131796686454
2022-07-05,-4.0369934327520784,116.1740805109391
2022-07-06,-1.4276172242960403,114.51555932739738
2022-07-07,2.7801589050225672,117.69927384767442
2022-07-08,0.8475652568092684,118.6968520003241
2022-07-11,-0.0662726227824705,118.61818848334326
2022-07-12,-1.8535496748248947,116.41954143642707
2022-07-13,0.3942400356365727,116.87851387807397
2022-07-14,-3.011846236403115,113.35831275667331
2022-07-15,1.8606973295220763,115.46756785492802
2022-07-18,3.12584717803035,119.07690756626157
2022-07-19,1.1073892027516852,120.39555238362095
2022-07-20,0.8438225491647966,121.41147720282547
2022-07-21,-1.0977528573379525,120.07867924269523
2022-07-22,1.0673528286392342,121.36034242218477
2022-07-25,4.30895216696241,126.5897015268185
2022-07-26,1.4344773821636905,128.40560216336922
2022-07-27,0.6435681389648229,129.23197970753858
2022-07-28,2.1086820345185275,131.95707124648408
2022-07-29,6.39972747793347,140.40196419412158
2022-08-01,-1.2466122930077206,138.65169604885335
2022-08-02,0.0484162963827694,138.7188260649521
2022-08-03,-0.5515927087178518,137.95366313475884
2022-08-04,1.5337581391345,140.0695386713224
2022-08-05,1.7248284166685668,142.48549787742192
2022-08-08,4.8078731670953445,149.3360198968727
2022-08-09,1.3123614215747148,151.2958482105144
2022-08-10,-0.3566802914792721,150.7562057381211
2022-08-11,-1.89043375180642,147.90625954190494
2022-08-12,6.782900151834803,157.93859344494598
2022-08-15,-0.2931912749233434,157.47553126922875
2022-08-16,0.9543294062723584,158.97836657181463
2022-08-17,2.778498424047582,163.3955779815891
2022-08-18,1.099701653762386,165.19244185482725
2022-08-19,-3.417956582357562,159.546235914893
2022-08-22,1.3122957852652606,161.63995444435352
2022-08-23,3.1341879004292528,166.7060543388078
2022-08-24,0.5586407124698267,167.63734222849646
2022-08-25,-0.8588305810038555,166.19762146825605
2022-08-26,0.8296372325289347,167.5764588155342
2022-08-29,1.758526815594763,170.5233357804295
2022-08-30,-5.191994051737003,161.66977432988608
2022-08-31,2.6800916781354767,166.00267249776175
2022-09-01,1.6511387247352791,168.74360690746778
2022-09-02,-1.3441614965199356,166.47542031557865
2022-09-05,-0.2024124244217495,166.1384533812516
2022-09-06,-3.235882564999548,160.76240813452776
2022-09-08,-0.924404823120939,159.27631267996682
2022-09-09,-0.1598695636821467,159.02167833383635
2022-09-12,-0.5461750845364599,158.15314154776522
2022-09-13,-2.622004511064102,154.00635904199322
2022-09-14,1.109347789144155,155.714825181167
2022-09-15,-0.2165086546688344,155.37768910804732
2022-09-16,-0.4917887614706906,154.61355909518107
2022-09-19,1.1809413009988834,156.4394544714804
2022-09-20,-0.178101069260439,156.1608341303215
2022-09-21,-0.2065068712225559,155.83835127768393
2022-09-22,2.0374164541081763,159.01342748842634
2022-09-23,-7.057160544510843,147.79159462323875
2022-09-26,-0.7954464107377879,146.61599168843605
2022-09-27,0.6985421692914384,147.6401662173046
2022-09-28,-0.7040351687338298,146.6007275239577
2022-09-29,0.086234864273349,146.72714846236173
2022-09-30,1.2455319809894003,148.55468202125425
2022-10-03,8.821265922013865,161.6590855619512
2022-10-04,-1.9734879911139536,158.46876292184146
2022-10-05,3.535044058392756,164.07070350991853
2022-10-06,2.9463456029529933,168.90479346851706
2022-10-07,-0.5090220908172238,168.0450307573131
2022-10-10,-0.912697136902696,166.51128857288384
2022-10-11,-0.9726916285889842,164.89164720827975
2022-10-13,3.118713165776565,170.03414471903022
2022-10-14,-1.9542795276843996,166.71120223871296
2022-10-17,-0.6515987093568376,165.62491419657223
2022-10-18,2.237492856440615,169.33075982020642
2022-10-19,3.6987055464883456,175.59380602558727
2022-10-20,2.675346567377357,180.29154888762008
2022-10-21,3.392701788700858,186.40830349160686
2022-10-24,-9.870318466649865,168.00921028870607
2022-10-25,-1.4979874235513613,165.4924534481733
2022-10-26,-1.817873781886015,162.48400952593906
2022-10-27,0.2973211152235144,162.96710879512145
2022-10-28,-1.5159808963229993,160.4965585584975
2022-10-31,-7.031231669695604,149.21167370436086
2022-11-01,0.324127598699242,149.69530991931776
2022-11-03,0.2633407211760863,150.08951862802607
2022-11-04,-5.227747736294819,142.24321721553363
2022-11-07,-3.401590261519938,137.4046857910574
2022-11-08,-0.0048449723302312,137.39802857205038
2022-11-09,-1.856267504264364,134.84755361616754
2022-11-10,-1.2321453086757803,133.18603581042188
2022-11-11,3.3872079916204667,137.697323859115
2022-11-14,2.754521563795498,141.49022633758364
2022-11-16,-1.1122188409910083,139.91654538209622
2022-11-17,-0.772636821481032,138.83549863312993
2022-11-18,-1.8424724590341943,136.27749280745172
2022-11-21,-0.3664169587276888,135.77814896287632
2022-11-22,0.4190144984382637,136.34707909274186
2022-11-23,0.0270783082118697,136.3839995750565
2022-11-24,3.4360155722821477,141.07017503855664
2022-11-25,-2.001690199739836,138.24638717005402
2022-11-28,2.1936886070495376,141.27908241506108
2022-11-29,3.828733898142844,146.68828253447168
2022-11-30,3.070314852088396,151.19207465940096
2022-12-01,-3.376762178691872,146.08667786512274
2022-12-02,1.1584673153044012,147.7790442802042
2022-12-05,-1.2127022953907218,145.9869244181117
2022-12-06,-0.1594435806229754,145.7541576385781
2022-12-07,-1.351491724410403,143.78430226010863
2022-12-08,-1.9293688630040664,141.01017270241445
2022-12-09,-0.1956650716565033,140.7342650469533
2022-12-12,-2.419057214539544,137.32982265500578
2022-12-13,-1.2061333125517937,135.67344191589547
2022-12-14,-8.69565385374733,123.87574903542426
2022-12-15,2.2234145881837586,126.6300205106998
2022-12-16,0.2568103768971763,126.9552195436383
2022-12-19,2.130863309723829,129.66046173667303
2022-12-20,2.2663159228858643,132.59897742669858
2022-12-21,2.4739991350395174,135.87947498130634
2022-12-22,1.0799929145798526,137.34696368347275
2022-12-23,4.810401502140094,143.95390408764632
2022-12-26,-0.3034056223593095,143.51713984903867
2022-12-27,0.6247409417342142,144.41375018008156
2022-12-28,-0.5347092789395158,143.64155645780414
2022-12-29,-1.5294318716080668,141.4446567124646
2022-12-30,-0.0059357378857205,141.43626092838878
2023-01-02,-6.301342007313904,132.52387840493412
2023-01-03,-1.3333859846571203,130.7568235839587
2023-01-04,1.5605094371076156,132.79729615564852
2023-01-05,3.034985163423376,136.82767439139985
2023-01-06,-0.5960885983665287,136.01206022494264
2023-01-09,0.6217658115647007,136.85773671502614
2023-01-10,0.5497337095681898,137.6100898279007
2023-01-11,1.2030419356548585,139.26559691622268
2023-01-12,0.5061776660522321,139.97052826430692
2023-01-13,-0.2095330876276557,139.67724369466598
2023-01-16,-2.296487201526465,136.46957366977304
2023-01-17,6.585844380331141,145.45724741816565
2023-01-18,-1.277280481325449,143.59935038822016
2023-01-19,3.372836601801832,148.4427218380637
2023-01-20,1.1067099787994916,150.08555225344713
2023-01-23,2.298592175014269,153.5354070133718
2023-01-24,-0.7583588530375773,152.37105766173863
2023-01-25,0.4221956789877135,153.01436168321436
2023-01-26,-2.794717843561745,148.73804201404147
2023-01-27,-2.2690079844885918,145.36316396477088
2023-01-30,0.3047073282476331,145.80609617794417
2023-01-31,1.611578636548172,148.1558760747328
2023-02-01,-1.9715243006515504,145.23494697507624
2023-02-02,-4.738006027822705,138.353706432892
2023-02-03,1.1911200559778123,140.00166517840285
2023-02-06,3.6085591797764938,145.05370811903805
2023-02-07,-0.5238699024186277,144.29381539986025
2023-02-08,2.0086171210561776,147.19212568060703
2023-02-09,-0.0057870590201569,147.18360758542087
2023-02-10,2.719903013961966,151.1868589641947
2023-02-13,0.4920318087380249,151.93074640093045
2023-02-14,-0.6010812101369667,151.0175192318936
2023-02-15,0.4253722954895123,151.6599059200416
2023-02-16,-0.1050271070401009,151.50062190831406
2023-02-17,-1.5287269039973128,149.18459114147842
2023-02-22,-2.489096098512056,145.47124330379472
2023-02-23,3.7118160154129054,150.87086821056525
2023-02-24,-1.5001378480634542,148.60759721483663
2023-02-27,1.647153190420125,151.0553919935675
2023-02-28,-4.393430380585805,144.4188785102091
2023-03-01,-0.0057530006344896,144.4105700912121
2023-03-02,-2.7509273844247284,140.43794017256909
2023-03-03,3.6393961568630617,145.5490331699872
2023-03-06,1.472719105029907,147.69256158866793
2023-03-07,-3.019493923088934,143.23299366664372
2023-03-08,1.530573936253421,145.4252805358209
2023-03-09,-1.2449462170378012,143.61481400717358
2023-03-10,-0.7035265875429131,142.6044456069828
2023-03-13,-3.170273273858326,138.0834949805708
2023-03-14,-1.7859594559864411,135.61737974480874
2023-03-15,-2.4419984068867806,132.30560549197892
2023-03-16,-0.3848654964952458,131.79640686651118
2023-03-17,0.4116810427458928,132.33898768860084
2023-03-20,-2.3496197107793715,129.2295247488236
2023-03-21,2.2019082474681984,132.0750403124319
2023-03-22,-0.8778773827937458,130.91558340521334
2023-03-23,-1.9579660493936448,128.35230072877366
2023-03-24,0.3454585403466437,128.7957047133726
2023-03-27,1.510048574026146,130.7405824158038
2023-03-28,1.7198027164444518,132.98906250368609
2023-03-29,1.050608774461459,134.38625726342386
2023-03-30,1.1116067794952889,135.88010400987406
2023-03-31,-2.1809298021357337,132.9166543263497
2023-04-03,4.741528391013139,139.21893522761835
2023-04-04,-1.4089970152441955,137.25734458560646
2023-04-05,0.1400121534393728,137.44952154951446
2023-04-06,-1.1692659960327425,135.8423710323263
2023-04-10,2.6438729940758243,139.43387079456227
2023-04-11,4.373032452753978,145.53135921453952
2023-04-12,0.06288930240117,145.6228828711245
2023-04-13,1.1631228275776229,147.31665586397517
2023-04-14,1.4873097741159524,149.50771088554083
2023-04-17,0.3954307673887047,150.0989103740008
2023-04-18,2.559861956352893,153.94123527756508
2023-04-19,-3.187755548182813,149.03396500906334
2023-04-20,0.2962642588788977,149.47549938097526
2023-04-24,1.5341133849107624,151.76862302414102
2023-04-25,-0.5337682304373037,150.958530330666
2023-04-26,-1.4291991913674362,148.80103223587997
2023-04-27,-2.6631427314138367,144.83824836162137
2023-04-28,2.166057665268495,147.97552834249888
2023-05-02,-4.027393245538935,142.01597190898252
2023-05-03,-0.4977465420546112,141.3090923196403
2023-05-04,1.301216954955975,143.14783018779787
2023-05-05,3.761711080311936,148.53263797719836
2023-05-08,1.473327979256278,150.72101089084387
2023-05-09,0.6900473340265778,151.76105720831404
2023-05-10,0.1585179264685488,152.00162568938742
2023-05-11,2.162251079723143,155.28828248205292
2023-05-12,3.1788154359244425,160.22461037577438
2023-05-15,-1.8150169934965763,157.31650646969038
2023-05-16,2.0225142786376,160.4982552756937
2023-05-17,-0.5336948454315427,159.64168436027978
2023-05-18,0.4202279436149814,160.3125433276193
2023-05-19,0.4518377602109602,161.03689593272804
2023-05-22,-1.4397178830443225,158.7184189436851
2023-05-23,1.9727299563759184,161.8495047404734
2023-05-24,1.030085202939124,163.51669253983528
2023-05-25,-0.7113783455672928,162.35347019771905
2023-05-26,1.5732212142523183,164.90764943294437
2023-05-29,-0.6105788746098573,163.90075816289112
2023-05-30,-0.8991791931565629,162.42699664806455
2023-05-31,-1.166554869785541,160.53219660882016
2023-06-01,2.761461713742719,164.96523175640291
2023-06-02,1.1365679524485417,166.84017371322867
2023-06-05,0.5903158602484915,167.825057719924
2023-06-06,1.9277573687401568,171.06031763671226
2023-06-07,2.955187507705581,176.11547077415386
2023-06-09,4.592325664434682,184.20326673755528
2023-06-12,1.2148178600839277,186.44100092074115
2023-06-13,0.0321595857706746,186.50095957434397
2023-06-14,3.886859385387731,193.74998962539755
2023-06-15,-1.3449443145103437,191.14416015556637
2023-06-16,0.554546384047061,192.20414318402618
2023-06-19,2.308838350861042,196.64182615380284
2023-06-20,0.2395941933329259,197.11296855093119
2023-06-21,3.719286945750233,204.44416545862674
2023-06-22,-1.5522155745378186,201.27075128114407
2023-06-23,-3.172889710626792,194.88465232324342
2023-06-26,1.8117510398563352,198.4154770382302
2023-06-27,-0.8149724667358416,196.79844553062605
2023-06-28,0.6743678467334702,198.12559097015588
2023-06-29,1.019918384834062,200.14631029752164
2023-06-30,-4.79036599680589,190.55856950516755
2023-07-03,1.5951169449684333,193.59820153743394
2023-07-04,0.2154137799294631,194.01523874124118
2023-07-05,-0.0337860155075087,193.94968872259312
2023-07-06,-1.1898291479560008,191.64201879380178
2023-07-07,-0.5079238389135043,190.66862329497297
2023-07-10,-0.0059291565678631,190.65731825377202
2023-07-11,-0.7338018347382902,189.25827135436302
2023-07-12,-0.2880728913738251,188.7130695799084
2023-07-13,1.3528705218370796,191.26611306910888
2023-07-14,-1.960782253771576,187.51580106657113
2023-07-17,0.0226338020878458,187.55824302186798
2023-07-18,-0.8034951575881633,186.05122162152983
2023-07-19,0.5114239714678614,187.00273216811112
2023-07-20,0.7076047527029505,188.32597238861706
2023-07-21,1.6947833169351334,191.51768955011522
2023-07-24,1.9180177960141045,195.19103291820147
2023-07-25,1.6643319753377517,198.43965969205112
2023-07-26,-0.4102388314579208,197.62558315098138
2023-07-27,-5.243268532250234,187.26354313794997
2023-07-28,1.563117649180179,190.1906926312194
2023-07-31,4.884070926827633,199.4797409555529
2023-08-01,-1.958446612895115,195.57303672539692
2023-08-02,-0.6616717566670594,194.27898517772888
2023-08-03,1.3117241688200163,196.8273895812434
2023-08-04,-3.905518938051245,189.14025860587606
2023-08-07,0.6149404889148835,190.3033586368819
2023-08-08,-0.0621506864464826,190.18508379315838
2023-08-09,1.057907791375845,192.1970666126409
2023-08-10,-0.033605613196519,192.13247760986
2023-08-11,0.049695551654727,192.2279589045161
2023-08-14,0.4376072049254276,193.06916230256334
2023-08-15,-0.19923867567051,192.68449386046356
2023-08-16,2.7219472617957097,197.92926416500336
2023-08-17,-0.7244094029415837,196.495445964219
2023-08-18,0.550924061625091,197.5779866560334
2023-08-21,-0.947331338422519,195.70626847061652
2023-08-22,1.392037809787916,198.43057372385255
2023-08-23,5.26301422431279,208.87400304432438
2023-08-24,-0.2416662414286841,208.36922509184552
2023-08-25,-0.7423229176598101,206.82245258063858
2023-08-28,0.9468070748738456,208.78066219409968
2023-08-29,0.3352108522164609,209.48051763110368
2023-08-30,-0.084445471884742,209.30362081948348
2023-08-31,-2.5144595469741904,204.04076594362533
2023-09-01,3.0786654841625127,210.32249857835254
2023-09-04,-1.281188343696238,207.627871242396
2023-09-05,4.266445393951623,216.48620099157702
2023-09-06,0.448475753474975,217.45708911264336
2023-09-08,-0.7338266677899608,215.861331001735
2023-09-11,-0.6388506702190933,214.48229944188657
2023-09-12,1.0143454300300725,216.65789084449875
2023-09-13,-1.2155703296335751,214.02426180658313
2023-09-14,2.7274571602465603,219.86168185989163
2023-09-15,-1.3748470447297323,216.83892002434783
2023-09-18,1.1520934322680754,219.33710698054935
2023-09-19,-0.0058392858067635,219.32429925999247
2023-09-20,0.1218952385292349,219.59164513772802
2023-09-21,-1.3817495920520062,216.5574384768572
2023-09-22,0.6921674642482056,218.0563786074033
2023-09-25,0.6107764206526589,219.3882155516664
2023-09-26,-2.6345809078332505,213.60825551070616
2023-09-27,3.535964902845068,221.16136845514436
2023-09-28,-0.4872283481730521,220.08380757282345
2023-09-29,0.9621663116033295,222.20137982658306
2023-10-02,-1.824680292782088,218.14691503859754
2023-10-03,-1.1381129468827966,215.66415675531786
2023-10-04,-2.8906767385866616,209.43000314252282
2023-10-05,-0.3804842360536464,208.63315499499888
2023-10-06,2.385646565506772,213.6104046916455
2023-10-09,3.897703747750692,221.93630544089717
2023-10-10,0.9778406916891358,224.10648894512974
2023-10-11,-0.3307808863061257,223.3651875147275
2023-10-13,3.0006368005973894,230.06756553101778
2023-10-16,0.9431290494638088,232.23739957493498
2023-10-17,2.162580768648259,237.25972091575133
2023-10-18,2.233788430590522,242.55960111201875
2023-10-19,-0.697373006710722,240.86805592867833
2023-10-20,-1.0522051091954363,238.33362993777706
2023-10-23,-5.772092383214,224.5767926375012
2023-10-24,1.4651151680983077,227.8671012904619
2023-10-25,0.264145946127492,228.46900300107887
2023-10-26,-0.716471721784806,226.83208720153246
2023-10-27,-0.6970462070470473,225.25096274132852
2023-10-30,-0.7755658702147228,223.5039931519767
2023-10-31,-0.8316029688898774,221.64532730933743
2023-11-01,1.104804277995286,224.09407436742765
2023-11-03,0.7924818665884681,225.8699792708888
2023-11-06,-0.2533924029158529,225.29764190294875
2023-11-07,-2.115315665781225,220.53188558914
2023-11-08,-2.259603787522868,215.5487387496722
2023-11-09,2.0169109464767576,219.8961648565069
2023-11-10,-0.3106142952818636,219.21313593368603
2023-11-13,2.134437712670612,223.89210377818253
2023-11-14,1.089819268093617,226.33212306489733
2023-11-16,-1.927020175458083,221.97065738989414
2023-11-17,4.009902369606921,230.87146404040357
2023-11-20,-0.324441125498176,230.12242206401677
2023-11-21,-0.9647035053217512,227.9024229918339
2023-11-22,0.0821161674853909,228.08956772720114
2023-11-23,0.4168167504710052,229.04028325156503
2023-11-24,-0.2783823916404748,228.4026754332292
2023-11-27,-0.6261600647962884,226.97250909274004
2023-11-28,0.8680521675033859,228.9427488775564
2023-11-29,-1.243080930253293,226.09680522506181
2023-11-30,0.8717079206199241,228.0677089844773
2023-12-01,-1.2488692837202109,225.21944142088574
2023-12-04,-1.8437560792913252,221.06694427794218
2023-12-05,-0.6977842191439043,219.52437402702705
2023-12-06,-2.221298037250008,214.64808341547933
2023-12-07,0.2840112867002808,215.25770819906512
2023-12-08,3.172559881290038,222.08688789077303
2023-12-11,-0.2859693548795672,221.45178745019967
2023-12-12,-1.435553082763097,218.27272948862435
2023-12-13,1.244537549443181,220.98921556730483
2023-12-14,2.2005411838917466,225.85217426782268
2023-12-15,-0.7418978034537949,224.17658194787705
2023-12-18,1.940837530471362,228.52748518484935
2023-12-19,0.6227597232041582,229.95066231903195
2023-12-20,0.1690876988233336,230.33948060237623
2023-12-21,-0.0059662055607478,230.32573807547593
2023-12-22,1.2670086357348789,233.2439850672123
2023-12-26,1.4418287890959114,236.60696399274593
2023-12-27,-0.0441428054279713,236.5025190410016
2023-12-28,-0.3996106329519744,235.5574298277145
2023-12-29,-0.0058006654001019,235.5437659293851
