,GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES,Close
2022-01-04,-1.591827093603404,98.4081729063966
2022-01-05,-3.265533954096589,95.19462060653214
2022-01-06,0.5759020517163149,95.74284837972873
2022-01-07,0.1716815762540235,95.90722121097754
2022-01-10,-1.2436308142098729,94.7144894549454
2022-01-11,1.590773973171622,96.22118290201705
2022-01-12,2.394164800496368,98.52487659367837
2022-01-13,0.0263574989728621,98.55084528701457
2022-01-14,0.988455005946176,99.52497605065633
2022-01-17,-1.907756652072512,97.62628169957637
2022-01-18,0.3958741547457789,98.0127589170643
2022-01-19,1.2372497837340737,99.22542156479749
2022-01-20,1.9922482978396605,101.2022383369464
2022-01-21,0.1850127911371846,101.38947542278689
2022-01-24,-1.271852225580039,100.09995112311825
2022-01-25,2.511084366185301,102.61354534633
2022-01-26,1.8309100206330475,104.49230703060279
2022-01-27,1.2708075274560304,105.82020313396015
2022-01-28,0.0377402239397861,105.86013991559645
2022-01-31,1.2886226872266038,107.22427769527864
2022-02-01,-0.2773492685879231,106.9268919453421
2022-02-02,-1.5886292124446475,105.22822010393928
2022-02-03,-0.7858186863601402,104.40131708703835
2022-02-04,-0.7779918724585944,103.58908332536147
2022-02-07,-0.2424099896571108,103.33797303918656
2022-02-08,0.2171112134848218,103.56233136644256
2022-02-09,-0.4930128034211112,103.0517558132846
2022-02-10,0.4375889356031504,103.50269889466831
2022-02-11,0.1297069246488646,103.63694906233316
2022-02-14,0.1983038108055446,103.84246508172636
2022-02-15,1.312034519798111,105.20491406980791
2022-02-16,0.5782992334063541,105.81331328137942
2022-02-17,-1.4943294790885298,104.23211374821547
2022-02-18,-1.0476424192988445,103.14013391005734
2022-02-21,-0.9011801491010883,102.21065549750362
2022-02-22,1.6374050758865666,103.88425795871667
2022-02-23,-0.6273253406637425,103.23256568358116
2022-02-24,0.4484410985957421,103.69550293524118
2022-02-25,-1.4580099359712495,102.18361219929001
2022-03-02,0.337104503601271,102.52807775795627
2022-03-03,-1.0181287195048294,101.48420995274627
2022-03-04,-0.3228963489336545,101.15652114406468
2022-03-07,-3.02012842126389,98.10146429903097
2022-03-08,0.7839964483207895,98.87057629488605
2022-03-09,4.866944108345517,103.68255198275726
2022-03-10,0.2551307713011264,103.94707807733556
2022-03-11,-3.02703380983399,100.80056487960007
2022-03-14,-1.516622900808695,99.27180042849153
2022-03-15,-0.2023060373254059,99.07096758286306
2022-03-16,1.7136057226089465,100.76865335280706
2022-03-17,1.7974354653836233,102.57990486615991
2022-03-18,2.894381982437988,105.54895915020806
2022-03-21,0.2302800376320357,105.79201733305938
2022-03-22,1.8338878116603172,107.73212424463992
2022-03-23,0.3075727198967648,108.06347886938173
2022-03-24,1.5603203813947308,109.74961535502487
2022-03-25,-0.4992026369160629,109.20174238116735
2022-03-28,-0.3509574292430706,108.81849075341776
2022-03-29,0.907324351687433,109.80582741916226
2022-03-30,-0.4057320817561938,109.36030994968488
2022-03-31,-0.9381123664361724,108.33438735807395
2022-04-01,1.1117423896056966,109.53878666485329
2022-04-04,0.882675591176163,110.50565879761449
2022-04-05,-1.8848971129887149,108.4227408252491
2022-04-06,-1.0001760899411405,107.3383224954561
2022-04-07,0.0894148859036825,107.43429893404634
2022-04-08,-0.1882575252342144,107.23204578162037
2022-04-11,-1.0545682758712926,106.10121064523962
2022-04-12,0.1642111287566194,106.2754406408646
2022-04-13,0.6232423583448554,106.93779420345611
2022-04-14,-0.5348740075147962,106.36581173805216
2022-04-18,-0.7277403990045506,105.59174475530523
2022-04-19,0.1637346126528216,105.76463498957368
2022-04-20,0.1006893472202952,105.87112871013461
2022-04-22,-2.291936749754453,103.4446294038472
2022-04-25,0.4826913457896875,103.94394767766379
2022-04-26,-2.6063243272781533,101.23483128260756
2022-04-27,-0.5474208675059544,100.68065069098212
2022-04-28,-0.123279866018966,100.55653171970326
2022-04-29,-2.812894436354574,97.7279826335686
2022-05-02,-1.3158459276785384,96.4420329538824
2022-05-03,0.8312519897969883,97.24370927181222
2022-05-04,2.3240531208087,99.50370473193391
2022-05-05,-1.9420144501773209,97.57132840757798
2022-05-06,0.1795587649622954,97.74652627982393
2022-05-09,-1.4668334499440272,96.31274753619314
2022-05-10,0.8432432842389481,97.1248983116581
2022-05-11,0.8728672063160969,97.97266969818843
2022-05-12,2.7146846939724023,100.63231876676129
2022-05-13,1.4216520924441367,102.062960232184
2022-05-16,0.914093576955799,102.99591119611735
2022-05-17,1.1197704158925292,104.14922893927042
2022-05-18,-2.642640011079045,101.39693974409094
2022-05-19,0.0015322569398401,101.39849340573696
2022-05-20,1.2526082953977502,102.66861934554557
2022-05-23,1.3531942954009055,104.05792524569635
2022-05-24,0.016254076761113,104.07483890074181
2022-05-25,0.0992468366082022,104.17812988605588
2022-05-26,2.2800297705364736,106.55342226184611
2022-05-27,0.2126764570940409,106.78003630522505
2022-05-30,0.4054334470910747,107.21295828722243
2022-05-31,-0.0460025160454402,107.16363762888356
2022-06-01,0.0435390214128528,107.21029562801759
2022-06-02,0.798667240212092,108.0665491373331
2022-06-03,-0.7740094677800791,107.23010381550692
2022-06-06,-2.0387669362889493,105.04393191316805
2022-06-07,-1.3546215242844273,103.6209842015176
2022-06-08,-1.556145753039584,102.00849065660786
2022-06-09,-0.0727950457639847,101.93423352915123
2022-06-10,-2.12143343628014,99.77176661604793
2022-06-13,-1.9598792062285877,97.81636050845309
2022-06-14,-0.6166429968724518,97.2131827715822
2022-06-15,1.184234442922838,98.3644147650248
2022-06-17,-0.8381703488803405,97.53995340661469
2022-06-20,-0.1375573697120269,97.40578001229021
2022-06-21,0.1069877633399052,97.50999227768915
2022-06-22,0.4754903693544143,97.9736429001278
2022-06-23,-1.055610089578507,96.93942324054643
2022-06-24,-1.1909688978665731,95.78490485998029
2022-06-27,1.1184055415056404,96.8561685438602
2022-06-28,-1.1725682662901304,95.72046384757041
2022-06-29,-1.7350222320673958,94.05969251917703
2022-06-30,-1.962739771007671,92.21354552561561
2022-07-01,0.5031874355884591,92.67755250061116
2022-07-04,-0.7386972320000407,91.99294598560375
2022-07-05,-0.5200803729351833,91.51450872904776
2022-07-06,1.3862976394230175,92.78317220328812
2022-07-07,1.1226268040079423,93.82478096405107
2022-07-08,-0.5203660346454364,93.33654867183367
2022-07-11,-0.7314298708158251,92.65385727445933
2022-07-12,1.2975619762192636,93.85609849595318
2022-07-13,-0.8244841700739358,93.08226982120505
2022-07-14,-1.0606696596712428,92.0949744266782
2022-07-15,0.5368736226741833,92.58940805218357
2022-07-18,0.3288963999549921,92.89393128200685
2022-07-19,0.0735575412734501,92.96226177385014
2022-07-20,3.126807228922845,95.86901249516507
2022-07-21,0.1032648589858187,95.9680114957293
2022-07-22,-0.4993764005888801,95.4887698942052
2022-07-25,0.6895852880193232,96.14724640310627
2022-07-26,-1.2095617764227629,94.98428606153128
2022-07-27,3.1842519682537818,98.0088250599774
2022-07-28,-0.3691354008366732,97.64703979073694
2022-07-29,1.4097810404282596,99.02364924424619
2022-08-01,0.7161669510407975,99.73282389384804
2022-08-02,1.3431264279564648,101.07236180891358
2022-08-03,1.8517933500883157,102.94401308366825
2022-08-04,2.065461061113294,105.0702815886588
2022-08-05,0.9270651525138174,106.0443515549154
2022-08-08,1.7189634009778576,107.86721514694868
2022-08-09,-0.3073615479588398,107.53567280473293
2022-08-10,1.0558664631341808,108.6711059097838
2022-08-11,-0.7218956249969488,107.88661395058527
2022-08-12,1.561617767729695,109.57139048303955
2022-08-15,-0.0197050157162759,109.54979942332433
2022-08-16,0.0866080811838587,109.64467840254564
2022-08-17,-0.1114311595192263,109.52250006605055
2022-08-18,0.6434440652271611,110.22721609281398
2022-08-19,-1.3457773703020148,108.74380316272298
2022-08-22,-0.5792789100225626,108.11387324504489
2022-08-23,0.8110270515843121,108.99070600357777
2022-08-24,1.6271708991906886,110.76417105449046
2022-08-25,0.9649027687812506,111.83293760781284
2022-08-26,-0.7384774533018446,111.00707657821403
2022-08-29,-0.0092083757201266,110.99685462952678
2022-08-30,-1.1822929696516329,109.68454662070744
2022-08-31,-0.2840792494421817,109.37295558391327
2022-09-01,1.4035807477340567,110.9080933317168
2022-09-02,0.2798821197065759,111.21850525425975
2022-09-05,0.7063010736541919,112.00404275097273
2022-09-06,-1.7590171592088089,110.03387241997555
2022-09-08,0.1438310880515381,110.19213533590245
2022-09-09,1.6920095282239034,112.0565967651393
2022-09-12,0.9483009605727232,113.11923054864822
2022-09-13,-2.159001254971882,110.67698494148837
2022-09-14,0.3546974959635962,111.06955343568384
2022-09-15,-0.9574873815798468,110.00607647676009
2022-09-16,-0.8924454223842471,109.02433228289873
2022-09-19,1.4576498885233935,110.61352534088377
2022-09-20,0.5665262209451516,111.24017996585168
2022-09-21,0.1591223933501417,111.41718800258035
2022-09-22,2.587316745304346,114.29990356491834
2022-09-23,-2.340821275328142,111.62434710459118
2022-09-26,-2.3481008741985665,109.00329483440983
2022-09-27,-0.2419650982300791,108.73954490498973
2022-09-28,0.2620553436627704,109.02450269308783
2022-09-29,-0.2997920051313274,108.69765595037975
2022-09-30,1.463944003943074,110.28892876709202
2022-10-03,4.377741909192467,115.11709342292843
2022-10-04,-0.1819308067298242,114.90765996618018
2022-10-05,-0.37752032554621,114.47386019419832
2022-10-06,0.7312911157383084,115.31099736364119
2022-10-07,-1.4168279402876016,113.67723893476882
2022-10-10,-0.9420695450204964,112.60632028714419
2022-10-11,-0.2455091340341053,112.32986148533955
2022-10-13,0.2334914170172064,112.59214207065513
2022-10-14,-1.6424281157967011,110.74289707310892
2022-10-17,2.401633813098414,113.40253593482147
2022-10-18,1.642521689988241,115.26519718454763
2022-10-19,-0.2965439744428311,114.92338518766721
2022-10-20,-0.0955860010336429,114.81353451951382
2022-10-21,2.056512759252249,117.17468950625612
2022-10-24,-1.8077693575420328,115.056441374567
2022-10-25,-0.5744031023415586,114.39555360586769
2022-10-26,-2.138732434877733,111.94893879684105
2022-10-27,2.0178016569211144,114.20784633878931
2022-10-28,0.7733257926036741,115.09104507170434
2022-10-31,3.1974690014167084,118.77104556127863
2022-11-01,1.8249081628483264,120.9385080668267
2022-11-03,1.5115720130934651,122.76658070781764
2022-11-04,-0.0279376983506995,122.73228255082402
2022-11-07,-2.7679609909999736,119.33510084645334
2022-11-08,0.2838019844412232,119.67377623079051
2022-11-09,-1.5445568915616437,117.82534667262577
2022-11-10,-3.663530326120823,113.50877936541713
2022-11-11,2.2725191919288124,116.08828816102036
2022-11-14,-0.080067886539914,115.99533872216946
2022-11-16,-3.2158286744393805,112.26512735852886
2022-11-17,-1.4328000815426734,110.65659252219187
2022-11-18,-0.0284393079746037,110.62512255305029
2022-11-21,0.3807827102206174,111.04636389289267
2022-11-22,-1.0537632014678944,109.87619817362123
2022-11-23,-1.1370658641082776,108.62683343140903
2022-11-24,2.711320801601924,111.5720553623563
2022-11-25,-3.02371258546138,108.19843708250679
2022-11-28,-0.0631498618294923,108.13010991898751
2022-11-29,0.3325568825118141,108.4897040415907
2022-11-30,0.3725145818151087,108.89384400891367
2022-12-01,-0.0700709374101493,108.81754107163468
2022-12-02,0.8470012365890955,109.73922699013727
2022-12-05,-1.570954317951001,108.01527386524965
2022-12-06,0.2179207800192539,108.25066159259674
2022-12-07,0.1217547286724407,108.38246189190492
2022-12-08,-3.416844054506485,104.67920218662361
2022-12-09,-0.2514285819422701,104.4160087529773
2022-12-12,-1.3360774692083075,103.0209299857822
2022-12-13,-2.458300146777048,100.48836631273063
2022-12-14,0.6983493066225588,101.19012612211192
2022-12-15,0.1990889391819017,101.39158447076527
2022-12-16,-1.7046184286997002,99.66324483672598
2022-12-19,2.779836622794396,102.43372021616253
2022-12-20,1.8448404634186844,104.32345893489538
2022-12-21,0.6940388928479813,105.04750431426785
2022-12-22,0.9670870267429964,106.06340510040843
2022-12-23,1.4573530488362518,107.60912336833877
2022-12-26,-1.7180609697550753,105.76033301985176
2022-12-27,-1.8726268050895167,103.77983667457008
2022-12-28,2.84568002512966,106.73307875693051
2022-12-29,-0.4840502705519167,106.2164370004392
2022-12-30,-0.0080024091247854,106.20793712659265
2023-01-02,-3.229113816975815,102.77836195411287
2023-01-03,-1.9683024903330848,100.75537289624651
2023-01-04,0.5923424714367131,101.35218976216541
2023-01-05,1.511440444322676,102.88406774943745
2023-01-06,0.3249018442578855,103.2183399830029
2023-01-09,0.1600499662063326,103.38354090126444
2023-01-10,1.751943393378319,105.19476201592471
2023-01-11,1.1838284191469262,106.4400875041232
2023-01-12,-0.8590685710228807,105.52569416540602
2023-01-13,-1.726473861171629,103.70382063882037
2023-01-16,-0.0103763712208215,103.69305994542071
2023-01-17,1.0938302268975963,104.82728597829878
2023-01-18,1.630853675900279,106.53686562502236
2023-01-19,0.357106078239755,106.91731524773543
2023-01-20,-1.8404520831700744,104.94955329198896
2023-01-23,-0.1150982364852226,104.82875820695077
2023-01-24,1.0993416461357652,105.98118440304674
2023-01-25,0.6892823989197661,106.71169405330365
2023-01-26,-0.321618308847027,106.3684897075474
2023-01-27,-1.5964942516115133,104.67032288384041
2023-01-30,-0.4554703176113728,104.19358063175653
2023-01-31,1.0095343468337514,105.24545061543003
2023-02-01,0.0918747790811469,105.34214464067591
2023-02-02,-0.7609220311604048,104.54057305400815
2023-02-03,-2.187865113932197,102.2533663262547
2023-02-06,0.1715724648672756,102.42880494727042
2023-02-07,-1.17297554634741,101.22734011282306
2023-02-08,2.442374499631317,103.69969085439371
2023-02-09,-2.573759651106577,101.03071005286107
2023-02-10,1.3828889742891537,102.42785260282812
2023-02-13,0.2369694195705651,102.67057529061964
2023-02-14,-1.5508971498362167,101.07826026471697
2023-02-15,1.3360862733114764,102.4287530254159
2023-02-16,0.4427245806354118,102.88223029269776
2023-02-17,0.654489555317217,103.55558374424086
2023-02-22,-2.075613279867772,101.40617029600081
2023-02-23,0.6709263164471624,102.08653097901791
2023-02-24,-1.0992075787522926,100.96438809361123
2023-02-27,-0.654540840198925,100.30353493948161
2023-02-28,1.0578363793854129,101.36458222188101
2023-03-01,-1.3651192032179127,99.9808348447085
2023-03-02,-1.1565761655943252,98.82448033873237
2023-03-03,0.1619376368345859,98.98451436680698
2023-03-06,1.2084336184227773,100.180676515448
2023-03-07,-0.2262653667191028,99.95400234034864
2023-03-08,3.633553593369787,103.5858845841033
2023-03-09,0.1990469739865608,103.79206915284517
2023-03-10,-0.9510513616075688,102.80495326592637
2023-03-13,-0.5613071010036386,102.22790176306125
2023-03-14,-1.0749770612353826,101.1289752689261
2023-03-15,-0.459604306174155,100.66418214380032
2023-03-16,1.4689464279693976,102.14288505164627
2023-03-17,0.6310040367078384,102.78741077953201
2023-03-20,-1.3850509174191283,101.36375280353873
2023-03-21,0.3744582690500042,101.74331775773099
2023-03-22,-0.0837349004167875,101.65812309192582
2023-03-23,-3.234096699159894,98.37040108858194
2023-03-24,1.3243661996817924,99.67318543109053
2023-03-27,0.0867671825421467,99.7596690458391
2023-03-28,-0.4339827278895369,99.3267293127804
2023-03-29,-0.718139009697738,98.61342532252844
2023-03-30,2.0291795099456778,100.61446874322877
2023-03-31,-0.2991999842062887,100.31343026863979
2023-04-03,-1.1330579880588163,99.17682093388515
2023-04-04,1.3808787968059957,100.54633262550742
2023-04-05,-1.215339275430216,99.32435355510492
2023-04-06,-0.4052565090634785,98.92183514723763
2023-04-10,0.4085402671271998,99.32597067679528
2023-04-11,3.612536228364816,102.91415735166952
2023-04-12,1.4651642744903937,104.422018818579
2023-04-13,0.5754062231435153,105.02286961319321
2023-04-14,-0.2418729415325837,104.76884770917785
2023-04-17,-0.1569781980149343,104.60438345996297
2023-04-18,-0.5910789971495523,103.98608891923335
2023-04-19,-1.1564330064252948,102.78355946488058
2023-04-20,0.4703939598120987,103.26704712028325
2023-04-24,0.4266687233298372,103.70765531185178
2023-04-25,-0.7258103419801376,102.95493442417325
2023-04-26,-0.6931366718047172,102.2413160182468
2023-04-27,0.8020322064633767,103.06132430102514
2023-04-28,3.089128977453792,106.24502153455573
2023-05-02,-1.6036985087804043,104.54117170855264
2023-05-03,3.174117897793072,107.85943175031639
2023-05-04,0.3429736743386868,108.22936120651127
2023-05-05,1.668923497357433,110.03562644672658
2023-05-08,0.906167891058085,111.03273396231144
2023-05-09,0.3907181709058127,111.4665590295557
2023-05-10,-0.0631384868006623,111.39618073089567
2023-05-11,1.882257252476438,113.49294342168471
2023-05-12,-0.6173667315398146,112.79227574635392
2023-05-15,1.5430019883750257,114.53266280385361
2023-05-16,-1.6460407980595892,112.64740844699816
2023-05-17,2.025973744886822,114.92961536642976
2023-05-18,1.9945026394530665,117.22188957842646
2023-05-19,0.8797792328725906,118.25318341931829
2023-05-22,-0.324967963058298,117.86889845790894
2023-05-23,-0.5287226833497138,117.24569885514754
2023-05-24,-0.9187571054044552,116.16849566613476
2023-05-25,1.3430516623027966,117.72869857825094
2023-05-26,0.1465909270880638,117.90127816894551
2023-05-29,-0.3698172972243174,117.4652588486282
2023-05-30,0.0212577048460005,117.49022926665083
2023-05-31,-0.2711822872371594,117.17161657564534
2023-06-01,3.389843892783761,121.14355146421086
2023-06-02,1.272904385505469,122.68559304355587
2023-06-05,0.2565023926143883,123.00028452510574
2023-06-06,1.2086175438099644,124.48688754281234
2023-06-07,0.1729998183800374,124.70224963216836
2023-06-09,0.9938532489469188,125.94160699164756
2023-06-12,0.4346635967757972,126.48902931043469
2023-06-13,-0.6638876326458099,125.64928428818898
2023-06-14,1.3340078068701189,127.32545554986984
2023-06-15,0.6290573037203817,128.12640562750155
2023-06-16,-1.31671010335479,126.4393522995389
2023-06-19,1.2113206485621753,127.97093828185149
2023-06-20,0.8781309866001896,129.09469074474742
2023-06-21,0.166720569169998,129.30991814792532
2023-06-22,-1.3343448397203694,127.58447792787184
2023-06-23,0.5192043215750175,128.24690205093228
2023-06-26,-0.8685241832893098,127.13304669230058
2023-06-27,-0.9586336511842152,125.91430652493244
2023-06-28,-0.4611475601704051,125.33365577248723
2023-06-29,1.8208939381881173,127.61584871295801
2023-06-30,0.5915775011484437,128.3707953618435
2023-07-03,1.0295308084384611,129.69241224913117
2023-07-04,0.0264574039457565,129.7267254945269
2023-07-05,0.6086613963101506,130.51632199330933
2023-07-06,-2.322966331369169,127.48447177646338
2023-07-07,1.9976071578741368,130.03111070984804
2023-07-10,-0.648090110282451,129.1883919410471
2023-07-11,-0.564568823504541,128.45903455656108
2023-07-12,0.0278756355591713,128.4948433288769
2023-07-13,1.1583177418336144,129.9832218964966
2023-07-14,-1.0627488067293078,128.60182675684325
2023-07-17,0.6807531956145141,129.47728780210912
2023-07-18,-0.2838649259269132,129.10974719499748
2023-07-19,-1.3235610347993254,127.40090088899657
2023-07-20,-0.0245320650322233,127.36964681713884
2023-07-21,1.6522243025149486,129.47407907587908
2023-07-24,2.2765270891023537,132.42159155940726
2023-07-25,1.07753408247524,133.84847934101603
2023-07-26,-0.1697412308470536,133.62128328471252
2023-07-27,-1.1227377044114917,132.12106675615655
2023-07-28,0.8487894959143816,133.24249649267284
2023-07-31,1.4679300816259122,135.19840318019814
2023-08-01,0.0933563238990187,135.32461943937736
2023-08-02,0.5769970356824805,136.10543848209116
2023-08-03,-0.0647315626711608,136.01733530488127
2023-08-04,0.3662218345095835,136.51546048548585
2023-08-07,0.312776150528582,136.94244828766873
2023-08-08,-0.8709226128889691,135.74978553888764
2023-08-09,0.1627125986969346,135.97066754266348
2023-08-10,-0.5052645356165453,135.28365598072932
2023-08-11,-0.3799970069183866,134.76958213715278
2023-08-14,-0.9622347813898924,133.47278234309528
2023-08-15,0.1067362222813894,133.61524614874216
2023-08-16,0.0722589024098274,133.71179505906142
2023-08-17,-1.7063994251115044,131.4301377568673
2023-08-18,0.277393133021353,131.79471593372537
2023-08-21,-0.5806513381105383,131.02944815209722
2023-08-22,1.856347108774803,133.46180952451226
2023-08-23,1.3077618880027453,135.20717220451266
2023-08-24,-0.8797754292135918,134.01765272492284
2023-08-25,-1.1134224407981952,132.52547010485256
2023-08-28,0.419804080010544,133.0818174354059
2023-08-29,1.2161711901357508,134.70032015836435
2023-08-30,-0.4429559607937894,134.10365706101456
2023-08-31,-2.5608447448107308,130.66947060656855
2023-09-01,1.8712251120488463,133.11459055433994
2023-09-04,-0.2909644806123768,132.72727437731422
2023-09-05,-0.6217987596891628,131.90197783146684
2023-09-06,-0.8227115072433344,130.8168050815658
2023-09-08,0.0922531226867695,130.93748766925262
2023-09-11,1.825613882089816,133.32790062100213
2023-09-12,1.8452960191529533,135.7881950635817
2023-09-13,-0.3390425561502153,135.3278152960879
2023-09-14,0.9180391995258884,136.57017768836798
2023-09-15,0.16225556387639,136.79177040026323
2023-09-18,-0.77517160853946,135.7313994333019
2023-09-19,-0.4347863366593096,135.14125785400944
2023-09-20,1.153874746250505,136.70061870015212
2023-09-21,-1.7724299365646234,134.27769601084157
2023-09-22,-0.4795694508510251,133.63374120146696
2023-09-25,-0.4903131820625295,132.97851735267284
2023-09-26,-1.9006740721341564,130.45102915184216
2023-09-27,0.1196254931166151,130.60708183874075
2023-09-28,0.9767119314574302,131.8827367903881
2023-09-29,0.5698870217282881,132.63431939125658
2023-10-02,-1.4307726994789882,130.7366237592667
2023-10-03,-0.9756306012196014,129.46111725086996
2023-10-04,0.5243970111548757,130.14000748034124
2023-10-05,-0.7522496040239246,129.16102978939367
2023-10-06,0.1390186939408622,129.34058776608745
2023-10-09,0.7308661623730117,130.28589435628416
2023-10-10,1.813437772194337,132.64854797638222
2023-10-11,0.7335114253317565,133.62154023132567
2023-10-13,-1.032373661366548,132.24206664406515
2023-10-16,0.4663097655931647,132.85872431504865
2023-10-17,-1.153674747567246,131.32596676268594
2023-10-18,-1.5979517568395665,129.22744116961505
2023-10-19,0.4676274069994379,129.83174410188823
2023-10-20,-0.8821740609865625,128.68640213249492
2023-10-23,0.5103741803407669,129.34318430258867
2023-10-24,-0.2056390754770487,129.07720417419625
2023-10-25,-0.1260463705398784,128.91450704314033
2023-10-26,1.83171594874727,131.27585462889846
2023-10-27,-2.0981727804823547,128.52146037972932
2023-10-30,-0.0690651323369651,128.43269686303665
2023-10-31,0.0664161578908695,128.5179969257687
2023-11-01,2.050009170471468,131.1526276484532
2023-11-03,3.4026126808987645,135.6152435881514
2023-11-06,0.2425465183298447,135.944173639799
2023-11-07,1.6427594322877104,138.17740937491237
2023-11-08,1.2072436633501438,139.8455473937724
2023-11-09,-0.3554060323210151,139.34852788240258
2023-11-10,0.6770760714150725,140.29202342056348
2023-11-13,-0.1038632151333485,140.14631161446326
2023-11-14,2.2063783620101862,143.23846950908015
2023-11-16,0.8335449458060973,144.4324265321231
2023-11-17,-0.9571656267705286,143.049968991447
2023-11-20,0.436346125017617,143.67416198798009
2023-11-21,-1.0211417068961337,142.2070451978873
2023-11-22,0.6489849421302374,143.12994750786993
2023-11-23,0.78432795138208,144.25255569297266
2023-11-24,-1.601250575495694,141.9427108147717
2023-11-27,0.28013913895093,142.34034790265179
2023-11-28,1.040606351528495,143.82155060371454
2023-11-29,0.6572245108979136,144.7667810862356
2023-11-30,0.4476542436203878,145.41483572512075
2023-12-01,-0.2090036789441085,145.1109133687247
2023-12-04,-0.8550779293493904,143.87010197543142
2023-12-05,-0.5877263428756607,143.02453948659974
2023-12-06,-0.3157364239703031,142.57295892022475
2023-12-07,0.3906887742145315,143.12997546579157
2023-12-08,0.4277818321136051,143.7422594971429
2023-12-11,-0.7881194843700867,142.6093987427721
2023-12-12,-0.1143133153491682,142.44637721106972
2023-12-13,2.7105673749556525,146.30748223855923
2023-12-14,0.8819771345233374,147.5978807780001
2023-12-15,-1.0510187831866635,146.04659932743786
2023-12-18,-0.2228338789969641,145.72115802501338
2023-12-19,0.6077800543544676,146.60682215846376
2023-12-20,-0.3547439321657353,146.0867433527156
2023-12-21,1.367061168619732,148.08383849359174
2023-12-22,0.0584581312975229,148.17040553832874
2023-12-26,0.3764363008576854,148.72817273190304
2023-12-27,0.0496948995859947,148.80208304799825
2023-12-28,0.3553402873176736,149.3308367974357
2023-12-29,-0.0028720647430424,149.32654791912154
