,ITAU ACOES PETROBRAS I - FUNDO DE INVESTIMENTO,Close
2022-01-04,1.2559716175929436,101.25597161759295
2022-01-05,-4.111740267280584,97.09258905956618
2022-01-06,-0.1099188860282485,96.98586596725592
2022-01-07,0.8048459919110629,97.76645282221361
2022-01-10,-0.3683847596057443,97.40629611000944
2022-01-11,4.118568536875578,101.41804117453215
2022-01-12,3.2986845443877977,104.7635024239773
2022-01-13,2.406483363146239,107.28461868045962
2022-01-14,2.084110837315256,109.52054904515143
2022-01-17,-0.3299922560738078,109.15913971449291
2022-01-18,0.335827875914596,109.52572653476274
2022-01-19,-0.937162560863325,108.4992924311654
2022-01-20,0.6299218472292534,109.18275317827846
2022-01-21,0.3358905636055453,109.54948774328903
2022-01-24,0.1613873956578526,109.72628680851444
2022-01-25,3.303886498618791,113.35151878381669
2022-01-26,2.918246096410182,116.65939505594707
2022-01-27,0.3675714476155667,117.08820168313378
2022-01-28,-2.988263333080421,113.58929788487343
2022-01-31,-1.737283992451688,111.61592919558126
2022-02-01,2.9339041385817,114.89063356156684
2022-02-02,-1.8005618302630475,112.82195666710989
2022-02-03,-1.0765605404956746,111.60736000061665
2022-02-04,1.7720544759278312,113.58510321897246
2022-02-07,-1.208303067553207,112.21265093249414
2022-02-08,-1.4480626674828412,110.58774142614786
2022-02-09,0.073799237611194,110.6693543362118
2022-02-10,1.7008380963215777,112.5516608757152
2022-02-11,4.4785232375850414,117.59231316232201
2022-02-14,-2.5910226201670827,114.54546972870854
2022-02-15,-2.0798306839377445,112.16311790223024
2022-02-16,2.1792957624677367,114.60748397772524
2022-02-17,-0.480209113704888,114.05712839467633
2022-02-18,-0.6484671585795576,113.31750537501793
2022-02-21,2.689957211152594,116.36569778235145
2022-02-22,-1.557805194803752,114.55294689732834
2022-02-23,0.0157349582546872,114.57097175570215
2022-02-24,-1.5815125946766373,112.7590174075423
2022-02-25,1.83478226391387,114.82789985989945
2022-03-02,3.147467118363489,118.44207025069714
2022-03-03,-0.810740056357584,117.48181294359556
2022-03-04,-0.6828203322985837,116.6796232380637
2022-03-07,-7.659899497753031,107.74208136367113
2022-03-08,1.5975789127882667,109.46334613573632
2022-03-09,-0.0405326436544006,109.41897774771493
2022-03-10,2.7835971313067587,112.4647612734055
2022-03-11,-2.3661130324104107,109.8037179000462
2022-03-14,-1.2748768206623629,108.40385575231302
2022-03-15,-1.8724314694585908,106.37406784310022
2022-03-16,0.0768554148374844,106.45582207422055
2022-03-17,-2.6457072312972785,103.63931269146593
2022-03-18,0.8696885868395787,104.5406519654226
2022-03-21,3.33260805673945,108.02458215539022
2022-03-22,-0.6534016848106505,107.31874771557723
2022-03-23,0.957177252182495,108.34597835603786
2022-03-24,1.7031666233958465,110.19129089718959
2022-03-25,0.0737907653463043,110.2726018940876
2022-03-28,-2.638151392654775,107.36344371150207
2022-03-29,1.2194138384554964,108.67264840156251
2022-03-30,1.7538589489755951,110.5786133706421
2022-03-31,0.3580996251700163,110.97459497064057
2022-04-01,-0.0401832662570211,110.93000175366586
2022-04-04,-1.0330185363218836,109.7840742732083
2022-04-05,-0.1265497265588444,109.6451428274104
2022-04-06,0.3035112951418561,109.97792822046601
2022-04-07,4.992181099211335,115.46822556639232
2022-04-08,1.0772451155299123,116.71210138629534
2022-04-11,-1.3321626231188488,115.15730639497055
2022-04-12,0.0969488068463197,115.26895002951683
2022-04-13,2.4421758649942893,118.08402050697002
2022-04-14,0.3932523146888744,118.54838865089137
2022-04-18,-1.6820474139916386,116.5543485452603
2022-04-19,1.573063307994138,118.38782223609739
2022-04-20,1.0754918069523445,119.66107356467593
2022-04-22,-4.604273778558055,114.15155013139649
2022-04-25,-0.644121069302972,113.41627594606422
2022-04-26,-0.1503288918854539,113.24577851521676
2022-04-27,0.2651818449759036,113.54608576004074
2022-04-28,0.651216027551671,114.28551606916768
2022-04-29,0.0154795002853092,114.30320689595368
2022-05-02,-1.658107052333169,112.4079373613689
2022-05-03,0.6014749886593451,113.0840429898654
2022-05-04,4.310917475875398,117.95900276154195
2022-05-05,-0.6233193912718038,117.22374142357842
2022-05-06,3.4607056719783147,121.28051009192939
2022-05-09,-3.70117705258578,116.79170368314792
2022-05-10,1.1397349601956597,118.12281956063288
2022-05-11,4.621238982328202,123.58155734519404
2022-05-12,0.4156161864202534,124.0951823009509
2022-05-13,0.1138967080108965,124.2365226283918
2022-05-16,2.5784131276814337,127.43985343721717
2022-05-17,0.0631733591800021,127.52036147356753
2022-05-18,-2.26288148577708,124.63472682318617
2022-05-19,0.8324239085382379,125.67221608760369
2022-05-20,1.3864527105149405,127.41460193391445
2022-05-23,3.67470782139645,132.09671627678117
2022-05-24,-2.428135250462537,128.88922934416115
2022-05-25,1.8239555071100089,131.24011154085562
2022-05-26,0.271381345487609,131.59627272137465
2022-05-27,-3.7845212645351567,126.61598379689855
2022-05-30,-1.958905380013931,124.13569647834353
2022-05-31,0.6693355152745717,124.96658078200653
2022-06-01,-0.0927725276529956,124.85064612629354
2022-06-02,-0.8511993756735836,123.78791820594209
2022-06-03,2.282669906429202,126.61358776262432
2022-06-06,-0.0652497147322739,126.53097275779692
2022-06-07,0.3083273723611723,126.92110238132406
2022-06-08,-0.3580064542992534,126.46671664293116
2022-06-09,-1.080021721322899,125.10084863294362
2022-06-10,-1.1454414461007034,123.66789166327818
2022-06-13,-1.3768589564552849,121.96515922065292
2022-06-14,0.7903599512756099,122.9291229936425
2022-06-15,-1.1920192115152273,121.46378423101109
2022-06-17,-6.506736752066134,113.56045554200158
2022-06-20,0.7598425626664573,114.42333621756762
2022-06-21,-1.018086674769092,113.25840747871032
2022-06-22,-0.4512523071084073,112.7473263019684
2022-06-23,-2.007752360211612,110.48363919706514
2022-06-24,-0.6276142234804549,109.79022816284554
2022-06-27,6.323784965754564,116.7331261052752
2022-06-28,1.3630249686046758,118.32422776072289
2022-06-29,-1.3093978206507484,116.77489290112216
2022-06-30,-1.0490294658014545,115.54988986593129
2022-07-01,1.7451646649546235,117.5664257142655
2022-07-04,2.2297916339744983,120.18791203920505
2022-07-05,-4.041807105362949,115.33014847061709
2022-07-06,-1.4321628500201578,113.67843292934782
2022-07-07,2.7748178833814974,116.8328024158192
2022-07-08,0.84102447033505,117.81539487351444
2022-07-11,-0.0723469697202716,117.73015900545947
2022-07-12,-1.8557400559475743,115.54539328686438
2022-07-13,0.3881716770437471,115.9939077777328
2022-07-14,-3.0170750498526244,112.49428452682176
2022-07-15,1.8530672852598684,114.57887931117544
2022-07-18,3.1218918086907577,118.1559079588807
2022-07-19,1.0409762729173266,119.38588292578268
2022-07-20,0.7894479422570377,120.32837232188567
2022-07-21,-1.100406486508887,119.00427110774507
2022-07-22,1.0661637876009156,120.27305155199427
2022-07-25,4.306280251290162,125.45234621860183
2022-07-26,1.427777324905266,127.24352637147268
2022-07-27,0.638508849939945,128.0559875483302
2022-07-28,2.102535869746513,130.74841061989196
2022-07-29,6.404228334172202,139.1218373792909
2022-08-01,-1.2566836117269942,137.37351604861186
2022-08-02,0.0423418310496748,137.43168251068417
2022-08-03,-0.5590682401657388,136.66334562184153
2022-08-04,1.528452568273364,138.75218003788686
2022-08-05,1.7218861048422296,141.1413345461249
2022-08-08,4.807968970721044,147.92736611596416
2022-08-09,1.30887342298196,149.86354809637325
2022-08-10,-0.3632043301791676,149.31923720032708
2022-08-11,-1.8997631673726807,146.48252533019343
2022-08-12,6.786386268848332,156.42339531546395
2022-08-15,-0.3001760910416928,155.9538496819313
2022-08-16,0.9520081272120562,157.43854300560335
2022-08-17,2.778771060772933,161.8133996771456
2022-08-18,1.101689737680123,163.59608129558003
2022-08-19,-3.452675630721957,157.94763926387145
2022-08-22,1.3182150471819476,160.02972881131646
2022-08-23,3.1499548900284724,165.07059307950783
2022-08-24,0.555430531043033,165.98744555124523
2022-08-25,-0.8691205732774598,164.54481451290164
2022-08-26,0.8292298991389169,165.90926931232528
2022-08-29,1.812461894173234,168.91631159751242
2022-08-30,-4.7891491364363326,160.82665751934005
2022-08-31,2.450073618478754,164.76702902670257
2022-09-01,1.6329520794718944,167.45759565347817
2022-09-02,-1.3483601474668538,165.19966416978048
2022-09-05,-0.2054105574789466,164.860326618656
2022-09-06,-3.252210742875849,159.49872136562385
2022-09-08,-0.932178720172716,158.01190822610593
2022-09-09,-0.1666535898981691,157.74857570858052
2022-09-12,-0.5543272283280221,156.8741324011282
2022-09-13,-2.6360243932241123,152.73889200437577
2022-09-14,1.1081756044663882,154.43150714410052
2022-09-15,-0.2229279161331088,154.08723620337122
2022-09-16,-0.5139623320798092,153.29528585074306
2022-09-19,1.0769074435108106,154.9461341946209
2022-09-20,-0.2439983070401941,154.5680682503618
2022-09-21,-0.208347411422749,154.246029681276
2022-09-22,2.037274486955143,157.3884446911139
2022-09-23,-7.067657260094196,146.26476885335305
2022-09-26,-0.8014982428111272,145.09245930114167
2022-09-27,0.6919566377441067,146.0964362041421
2022-09-28,-0.7110413824633732,145.05763008442645
2022-09-29,0.0796840377780494,145.17321786118288
2022-09-30,1.2416812431998323,146.97580647751482
2022-10-03,8.837826711777396,159.96527356223487
2022-10-04,-1.9818958946074996,156.7949283727073
2022-10-05,3.525581962431845,162.3228620854234
2022-10-06,2.9399551624288645,167.0950814491061
2022-10-07,-0.5169161424636082,166.23133999983295
2022-10-10,-0.9193333874593534,164.7031197907934
2022-10-11,-0.9815219413028432,163.08652253203647
2022-10-13,3.115255975042075,168.16708516970408
2022-10-14,-1.9633124371209345,164.86543987142352
2022-10-17,-0.6574221030260174,163.7815780294577
2022-10-18,2.234634636566235,167.4414979004187
2022-10-19,3.6943680973776423,173.62740318062302
2022-10-20,2.668138651990226,178.26002303533213
2022-10-21,3.394462349470362,184.31099240142368
2022-10-24,-9.8920965547301,166.0787710720936
2022-10-25,-1.505055478563766,163.57919342934167
2022-10-26,-1.825332021258508,160.5933300315595
2022-10-27,0.2910057883560135,161.060665917665
2022-10-28,-1.5240812187098165,158.6059705576849
2022-10-31,-7.048509141660409,147.42661422370728
2022-11-01,0.3178060446328068,147.8951449151077
2022-11-03,0.2570426783795154,148.27529855679074
2022-11-04,-5.238137446770519,140.5084346187767
2022-11-07,-3.4131718130471667,135.7126403334148
2022-11-08,-0.0121219774812275,135.6961892777144
2022-11-09,-1.8710819809646395,133.15720233128343
2022-11-10,-1.2417277526893256,131.5037523952312
2022-11-11,3.386367191159789,135.9569523214873
2022-11-14,2.754601487582131,139.70202455260633
2022-11-16,-1.1207534463348878,138.13630929783338
2022-11-17,-0.7805538429716319,137.05808102706996
2022-11-18,-1.851411810239856,134.52057152804667
2022-11-21,-0.3736627767217726,134.01791822521298
2022-11-22,0.4132752709905096,134.57178113993407
2022-11-23,0.0208837387228877,134.59988475910208
2022-11-24,3.435700510778794,139.22433368727823
2022-11-25,-2.010257181607389,136.42556652078468
2022-11-28,2.188102401838221,139.41069761854737
2022-11-29,3.817596660161615,144.73283575474105
2022-11-30,3.066451408884374,149.17099783586062
2022-12-01,-3.382938382951939,144.12463489383887
2022-12-02,1.150414031742275,145.7826649168549
2022-12-05,-1.221112235022359,144.00249495901355
2022-12-06,-0.1650769066748436,143.7647800948006
2022-12-07,-1.3594425199451088,141.8103805454863
2022-12-08,-1.936816500140992,139.0637736961686
2022-12-09,-0.2018744861099319,138.78303941765438
2022-12-12,-2.42178891202306,135.42200715726904
2022-12-13,-1.2140023808358436,133.7779807662041
2022-12-14,-8.69016899279449,122.15244816247287
2022-12-15,2.2196316481303047,124.86378256085308
2022-12-16,0.2342778322414584,125.15631072389134
2022-12-19,1.9885984966513397,127.64516723741092
2022-12-20,2.1214712620956977,130.3531227778066
2022-12-21,2.367397460914167,133.43909929667072
2022-12-22,1.0780010672515328,134.87757421121967
2022-12-23,4.811315641657488,141.36696003633227
2022-12-26,-0.3097084919598369,140.92913455627428
2022-12-27,0.6182691744943014,141.8004559531173
2022-12-28,-0.5381245348166752,141.03739290915166
2022-12-29,-1.5302260569294512,138.87920197284186
2022-12-30,-0.0117808310291622,138.86284084872278
2023-01-02,-6.303186518957937,130.11005698450407
2023-01-03,-1.341350222219584,128.3648254460124
2023-01-04,1.5477114532999492,130.3515425514488
2023-01-05,3.027867717329502,134.29841482740514
2023-01-06,-0.6019393346400115,133.49001984276097
2023-01-09,0.616055734223786,134.31239276461878
2023-01-10,0.5427392902957351,135.04135889188868
2023-01-11,1.1948579647010016,136.65491132424887
2023-01-12,0.498928178738689,137.33672118447592
2023-01-13,-0.2153908024058126,137.04091051871885
2023-01-16,-2.312703196769528,133.87156100027036
2023-01-17,6.592009100825202,142.69638648482496
2023-01-18,-1.218109054414673,140.95818888073075
2023-01-19,3.288329748142837,145.59335893813918
2023-01-20,1.1056521029746191,147.2031149730301
2023-01-23,2.302458102601612,150.5924050210086
2023-01-24,-0.7649091486964799,149.44050993776085
2023-01-25,0.4169663609251417,150.0636265937963
2023-01-26,-2.80373391709855,145.85624179775792
2023-01-27,-2.275679434651867,142.53702129901023
2023-01-30,0.2993245301089464,142.9636695682448
2023-01-31,1.6079692260575706,145.2624813793448
2023-02-01,-1.9787758478015167,142.38806248189314
2023-02-02,-4.751615134909804,135.62232975469868
2023-02-03,1.1863624141441154,137.231302100095
2023-02-06,3.61242806131552,142.1886841660675
2023-02-07,-0.5315863737841764,141.43282849597767
2023-02-08,2.007176142505473,144.27163448721961
2023-02-09,-0.0120751609308911,144.25421345517765
2023-02-10,2.717871650831105,148.1748578278053
2023-02-13,0.4859938618694048,148.89497854168215
2023-02-14,-0.6070564891711205,147.99110191239492
2023-02-15,0.4202991602871408,148.61310727103242
2023-02-16,-0.1111510598879372,148.44792222716828
2023-02-17,-1.5363963175784143,146.1671738165484
2023-02-22,-2.502107942661147,142.5099133509212
2023-02-23,3.715425966124797,147.80476367586328
2023-02-24,-1.5091477618831672,145.57417139289228
2023-02-27,1.6431267024294538,147.9661394748893
2023-02-28,-4.397840175674128,141.4588251466686
2023-03-01,-0.0119746899465811,141.4418858909552
2023-03-02,-2.757737588906928,137.54128983728148
2023-03-03,3.6324487640782,142.53740672007302
2023-03-06,1.4704438894435512,144.63333930735965
2023-03-07,-3.0357614592810167,140.24261613539568
2023-03-08,1.5294441239431134,142.3875485871426
2023-03-09,-1.2539596071014292,140.6020662423179
2023-03-10,-0.7107067264764177,139.60279789996892
2023-03-13,-3.178265816671344,135.16584989519743
2023-03-14,-1.791857586294343,132.7438703597711
2023-03-15,-2.4529493597698404,129.4877304416474
2023-03-16,-0.3911575931174971,128.98122935186936
2023-03-17,0.4066783966600873,129.50576814739
2023-03-20,-2.3618612240427828,126.44702162661805
2023-03-21,2.200309776712128,129.22924780582983
2023-03-22,-0.8855868196343875,128.08481062014874
2023-03-23,-1.965885538937806,125.56680985059137
2023-03-24,0.3396448901968218,125.99329110403207
2023-03-27,1.5064698868407778,127.89134209395395
2023-03-28,1.7139640562742864,130.0833537285311
2023-03-29,1.043727975634079,131.44107008303882
2023-03-30,1.107191965729171,132.89637505066668
2023-03-31,-2.188675185055733,129.98770506809413
2023-04-03,4.7403812659146505,136.14961788713444
2023-04-04,-1.4162341184986604,134.22142054641128
2023-04-05,0.1340048123042336,134.40128370908658
2023-04-06,-1.178902107235125,132.8168241432891
2023-04-10,2.6443316497641423,136.3289414603217
2023-04-11,4.372563770628823,142.29001136349748
2023-04-12,0.0567969405766533,142.37082773669812
2023-04-13,1.1575965119465792,144.0189074726076
2023-04-14,1.484091091051143,146.15627924783774
2023-04-17,0.3900632882629651,146.72638123667465
2023-04-18,2.5575370199498515,150.47896275483535
2023-04-19,-3.200466565555271,145.66293386367246
2023-04-20,0.2904270640962325,146.08597844596918
2023-04-24,1.529221071320097,148.31995601060908
2023-04-25,-0.5399456533272673,147.51910885511288
2023-04-26,-1.4383923274130297,145.39720531187285
2023-04-27,-2.670483839970328,141.5143964402508
2023-04-28,2.1643753014625844,144.57729908481744
2023-05-02,-4.03994115230023,138.7364612822057
2023-05-03,-0.5057264111098192,138.03483435566244
2023-05-04,1.29937420716022,139.82842339017625
2023-05-05,3.766187563959656,145.09462408277793
2023-05-08,1.4708524372343712,147.2287518973955
2023-05-09,0.6853456990705942,148.23777781631964
2023-05-10,0.1528074595243289,148.4642961986561
2023-05-11,2.160534156777993,151.6719180286481
2023-05-12,3.176898881593404,156.49038149619147
2023-05-15,-1.8223942826434023,153.63850973091803
2023-05-16,2.022104645860656,156.745241174018
2023-05-17,-0.5731206935675193,155.84690176066738
2023-05-18,0.429103228001626,156.51564584686292
2023-05-19,0.4227469927541971,157.17731103287034
2023-05-22,-1.4071207338606784,154.96563650040213
2023-05-23,1.9703487445440928,158.01899997366257
2023-05-24,1.0259016528591849,159.64011950622393
2023-05-25,-0.7164390506925189,158.49639534950913
2023-05-26,1.5680306748645512,160.98166744714402
2023-05-29,-0.615044050743474,159.99155927872272
2023-05-30,-0.9061285583568336,158.5418300691378
2023-05-31,-1.1718814099609731,156.68390783554565
2023-06-01,2.758753578845518,161.0064307504338
2023-06-02,1.129629600815063,162.8252070514065
2023-06-05,0.5837033711429074,163.77562327403598
2023-06-06,1.9202889597769608,166.9205884865732
2023-06-07,2.953676016624729,171.85088187550997
2023-06-09,4.590497922508519,179.73969303781783
2023-06-12,1.2084938735980044,181.91183621660372
2023-06-13,0.0259579062411585,181.9590567204904
2023-06-14,3.882130499611014,189.02294475824107
2023-06-15,-1.315974997433378,186.5354500658103
2023-06-16,0.5340321524712976,187.53160934491876
2023-06-19,2.241337254853981,191.73482516979365
2023-06-20,0.2350366730112352,192.18547232387664
2023-06-21,3.718193924500035,199.33130087959472
2023-06-22,-1.559933538036118,196.22186506537025
2023-06-23,-3.1832193038163203,189.97569277830098
2023-06-26,1.8038424431085387,193.40255495622546
2023-06-27,-0.8236589075297229,191.80957758493844
2023-06-28,0.6689708837098296,193.09272781114848
2023-06-29,1.0159417831927753,195.05443751328863
2023-06-30,-4.804312613072637,185.68341256947983
2023-07-03,1.593517013611789,188.64230934022947
2023-07-04,0.2096831906523544,189.03786055337434
2023-07-05,-0.0396659523986042,188.9628768855919
2023-07-06,-1.1998502341604156,186.69560536480387
2023-07-07,-0.5152728153428043,185.73361366291934
2023-07-10,-0.0119389043516604,185.71143910443524
2023-07-11,-0.7426560053218179,184.3322419493566
2023-07-12,-0.295071888597731,183.78832932174208
2023-07-13,1.3507685108751222,186.27088420088364
2023-07-14,-1.9727828401847392,182.59616416110822
2023-07-17,0.0165872443141257,182.62645183296584
2023-07-18,-0.8121231204651136,181.14330019354523
2023-07-19,0.5065731456160627,182.06092350740843
2023-07-20,0.7040189704840216,183.342666946739
2023-07-21,1.6943753952992413,186.44917998456998
2023-07-24,1.916602260147715,190.02266918218112
2023-07-25,1.6603682630773164,193.17774527393445
2023-07-26,-0.4162441770756198,192.3736541578257
2023-07-27,-5.2601853299753305,182.25444342307827
2023-07-28,1.5581028793617335,185.09415515381795
2023-07-31,4.878649091568277,194.12424947277566
2023-08-01,-1.9686149728463496,190.302690431729
2023-08-02,-0.6682562613497312,189.03098078740197
2023-08-03,1.3059826643318615,191.49969262670194
2023-08-04,-3.9158138415291033,184.00092115633987
2023-08-07,0.6082325875996775,185.12007472029632
2023-08-08,-0.0680330083970059,184.99413196431732
2023-08-09,1.053302368109077,186.9426795371603
2023-08-10,-0.0397256609970697,186.86841532202854
2023-08-11,0.0433268071556414,186.94937943996993
2023-08-14,0.4315720032811665,187.7562006219407
2023-08-15,-0.2052808297586583,187.37077313538066
2023-08-16,2.7253697871546745,192.47731957637046
2023-08-17,-0.7118447841629738,191.10717981626937
2023-08-18,0.5294920404431691,192.11907712211192
2023-08-21,-0.9658810844991428,190.2634352964751
2023-08-22,1.3878803882001467,192.90406420087075
2023-08-23,5.26239848195118,203.0554447469995
2023-08-24,-0.247968763983708,202.55193067045874
2023-08-25,-0.7478803550000745,201.037084572301
2023-08-28,0.9412636226085792,202.92937351733292
2023-08-29,0.3290830778713616,203.59717974560883
2023-08-30,-0.0901946999642189,203.41354588020167
2023-08-31,-2.522426134127953,198.2825894385631
2023-09-01,3.0733630380040955,204.3765332531653
2023-09-04,-1.287430272706036,201.74532789375692
2023-09-05,4.257843969916775,210.3353291720701
2023-09-06,0.442949046627894,211.2670075073594
2023-09-08,-0.7418096864037937,209.6998083814944
2023-09-11,-0.6455180730693844,208.3461582192
2023-09-12,1.0080514436999977,210.4463946750221
2023-09-13,-1.223716813867548,207.8711267592058
2023-09-14,2.722024205789886,213.52942914643955
2023-09-15,-1.3797375701464998,210.5832833891868
2023-09-18,1.147838189980499,213.00043873764272
2023-09-19,-0.0119486315002137,212.97498810012414
2023-09-20,0.1127353278712606,213.2150861512426
2023-09-21,-1.3727996822369026,210.2880701260772
2023-09-22,0.6890502561616163,211.73706061195824
2023-09-25,0.6067969191370759,213.021874572423
2023-09-26,-2.6459575080424846,207.38540628840113
2023-09-27,3.533352465324291,214.71306365421515
2023-09-28,-0.4937050526518716,213.65301441025065
2023-09-29,0.9564765669765496,215.69655542772372
2023-10-02,-1.828643978776312,211.75223335446674
2023-10-03,-1.1432187115417158,209.331442200651
2023-10-04,-2.897358436418551,203.26635999997382
2023-10-05,-0.3868121455347872,202.48010103170745
2023-10-06,2.37929051888075,207.29769087817502
2023-10-09,3.898457554869972,215.37910336928624
2023-10-10,0.9731275149009512,217.47501668551973
2023-10-11,-0.337056209766895,216.7420036370896
2023-10-13,2.999128095303916,223.24237396249418
2023-10-16,0.9379072219094732,225.33618031025057
2023-10-17,2.1595792942790126,230.20249380274996
2023-10-18,2.2311680933304823,235.338698394528
2023-10-19,-0.7048377129078576,233.67994249517687
2023-10-20,-1.058203850758932,231.20713234524166
2023-10-23,-5.7918424836709725,217.8159794287926
2023-10-24,1.4595056078219315,220.99501586328807
2023-10-25,0.2584036185517391,221.5660749810978
2023-10-26,-0.7228505231132387,219.96448344905548
2023-10-27,-0.7030134776933039,218.41810348427015
2023-10-30,-0.7833039693726285,216.70722580984943
2023-10-31,-0.8377604243628323,214.8917384352799
2023-11-01,1.0991768011482383,217.25377857174465
2023-11-03,0.7873156423559458,218.96425155404935
2023-11-06,-0.2599288603089444,218.3951002705009
2023-11-07,-2.1230959076712463,213.7583628341034
2023-11-08,-2.269309500929162,208.90752399727845
2023-11-09,2.012982262875207,213.11279540115544
2023-11-10,-0.3172283662033925,212.43674116213398
2023-11-13,2.1319859395233065,216.9658626140922
2023-11-14,1.0873870445342826,219.3251212952199
2023-11-16,-1.9395108196810007,215.07128683742064
2023-11-17,4.019236470514942,223.71551043559606
2023-11-20,-0.3267783370363486,222.98445661090224
2023-11-21,-0.959321703829652,220.84531832246725
2023-11-22,0.0884326087267517,221.0406175987107
2023-11-23,0.4117464401237392,221.9507444729009
2023-11-24,-0.2854340616147088,221.31722144816783
2023-11-27,-0.6316199181414128,219.91933779522407
2023-11-28,0.860870352851828,221.81255817449122
2023-11-29,-1.2479631731157736,219.04441913512755
2023-11-30,0.8642091779706096,220.93742110912575
2023-12-01,-1.2529063775015614,218.16928206976203
2023-12-04,-1.845867989774708,214.14216512851502
2023-12-05,-0.7029144705901325,212.63692886219167
2023-12-06,-2.227453188657391,207.90054080998763
2023-12-07,0.2776328324252786,208.47774097006587
2023-12-08,3.165541415881279,215.077190203367
2023-12-11,-0.2919338072310928,214.44930717352065
2023-12-12,-1.441219428615259,211.35862209400506
2023-12-13,1.230814033763039,213.96005367630625
2023-12-14,2.161682137826615,218.58518993871118
2023-12-15,-0.7381272292481089,216.97175313266985
2023-12-18,1.904186475235292,221.10329991090305
2023-12-19,0.6168882039643497,222.46726008662932
2023-12-20,0.1635118799055757,222.8310204857714
2023-12-21,-0.0119461590302516,222.80440073769543
2023-12-22,1.2597985920645982,225.61128744124687
2023-12-26,1.5322539520979506,229.06822530944444
2023-12-27,-0.1570922265049179,228.70837693409052
2023-12-28,-0.3999615210963259,227.7936314308302
2023-12-29,-0.0112036925204894,227.76811013278345
