,ITAU UNIBANCO ACOES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close
2022-01-04,2.767645650402195,102.7676456504022
2022-01-05,-1.8688043978798088,100.84711936888995
2022-01-06,1.9874323194129409,102.85138761242422
2022-01-07,2.1726544476830645,105.0859928598893
2022-01-10,0.9037474141319056,106.03570480297539
2022-01-11,2.1978915063186832,108.36625455250514
2022-01-12,-0.4060070965894669,107.92627986871376
2022-01-13,1.8078826870935092,109.87746039728432
2022-01-14,-0.7347869984179578,109.07009510409324
2022-01-17,-0.0040307005887529,109.06569881512773
2022-01-18,0.5843882429512615,109.70306593609597
2022-01-19,-0.6534687670293637,108.98619066372996
2022-01-20,-0.7855987952678944,108.12999646286733
2022-01-21,0.040660330784159,108.17396247710603
2022-01-24,-0.1326582672679488,108.03046077284883
2022-01-25,3.5479851362281822,111.86336546366832
2022-01-26,1.0628664452715375,113.05232363973312
2022-01-27,0.3695574333810292,113.47011690535373
2022-01-28,1.316560680205181,114.96401984831247
2022-01-31,2.135138928168545,117.4186613894812
2022-02-01,0.694202799063004,118.2337850234693
2022-02-02,-1.5472636945645823,116.40439659309162
2022-02-03,1.130542019510794,117.7203972091345
2022-02-04,0.3124511011323827,118.08821588647186
2022-02-07,-0.5414412491594134,117.44883757526608
2022-02-08,1.0845919273088311,118.72267818632548
2022-02-09,-3.901248720884931,114.09101122218112
2022-02-10,1.877264925240385,116.2328017587072
2022-02-11,5.783740700714923,122.95540562160684
2022-02-14,-0.2206196942652671,122.68414178164184
2022-02-15,0.9311180452646228,123.82647596444875
2022-02-16,-1.0224943525808603,122.56035724071236
2022-02-17,-1.381362197665581,120.86735479646528
2022-02-18,0.3708039133556662,121.31553567802005
2022-02-21,-2.4023021118955823,118.40117000236954
2022-02-22,0.9042254691942198,119.47178353735491
2022-02-23,-1.375844958112471,117.82803702718917
2022-02-24,-1.6584682219641822,115.87389647652904
2022-02-25,2.009649668587854,118.20255585304943
2022-03-02,-1.6081811211214323,116.30164466513767
2022-03-03,0.0785424462081962,116.39299082183804
2022-03-04,-1.487277660461639,114.66190387100168
2022-03-07,-2.1218292823620866,112.2289740189529
2022-03-08,-0.931129565399591,111.1839768609178
2022-03-09,4.880420338776537,116.61022228109863
2022-03-10,0.0781050599738764,116.70130076514695
2022-03-11,-1.1023391606448385,115.41485662583082
2022-03-14,1.3670007693679986,116.9925786038709
2022-03-15,-0.3611054701333382,116.57011200288227
2022-03-16,1.9494662476554625,118.84260699123263
2022-03-17,2.1809100287368377,121.43445732551673
2022-03-18,0.7340378896540711,122.32583225338183
2022-03-21,2.451689167842841,125.3248814322116
2022-03-22,1.3657644421755544,127.03652410001142
2022-03-23,-0.4344750880781012,126.48458205003654
2022-03-24,0.6647058578918674,127.32533247625318
2022-03-25,0.1807366108930841,127.55545596697911
2022-03-28,-0.072297148186895,127.46323700995819
2022-03-29,1.161267500150509,128.94342615599464
2022-03-30,0.2162150766476855,129.22222128368998
2022-03-31,-1.2493097739951553,127.60783544301918
2022-04-01,0.2905259794143244,127.97856935674943
2022-04-04,-0.9007745739755268,126.8257709438462
2022-04-05,-2.0126457503910844,124.27321745454414
2022-04-06,-0.0414622440809253,124.22169098979592
2022-04-07,-0.0704677638864725,124.13415474189344
2022-04-08,-0.1887121829103555,123.89989846874269
2022-04-11,-0.3808935119050893,123.42797179421825
2022-04-12,-1.7583047324062462,121.25773192504747
2022-04-13,0.2692914300223004,121.58426860536103
2022-04-14,0.6382427727783524,122.36027141257017
2022-04-18,0.5615206592621602,123.04734961528101
2022-04-19,-1.778572559300684,120.85886322007684
2022-04-20,0.6419391248576156,121.63470354894467
2022-04-22,-1.9518648137338837,119.2605585690833
2022-04-25,-0.3904130353750035,118.79494980236856
2022-04-26,-3.389778007843225,114.76806471953948
2022-04-27,-0.7947544009739627,113.8559404742683
2022-04-28,-0.8064755372697241,112.93772016661494
2022-04-29,-1.769915568696756,110.93881787445484
2022-05-02,-0.4337210685900095,110.45765284808863
2022-05-03,0.49935654163622,111.00923036332338
2022-05-04,-0.1132628318905371,110.883498165354
2022-05-05,-2.308062001412947,108.32423827836205
2022-05-06,2.1250345812265703,110.62616580162751
2022-05-09,-1.4306350811534865,109.04350906473441
2022-05-10,-0.5098641899631273,108.48753526053413
2022-05-11,3.320165468920844,112.08950094433771
2022-05-12,1.5704644473789386,113.84982670591302
2022-05-13,1.1794000979028496,115.19257167354478
2022-05-16,1.047736063445459,116.39948578937876
2022-05-17,0.8726690633962253,117.41526809181495
2022-05-18,-1.430768477598665,115.7353274480693
2022-05-19,-0.3131396055956248,115.37291430016361
2022-05-20,1.2460906228915825,116.8105653666147
2022-05-23,2.5742732315777284,119.81758848250206
2022-05-24,1.49818735566023,121.61268044300391
2022-05-25,-1.7797965971215413,119.44822209481103
2022-05-26,1.2398132462669853,120.92915697477291
2022-05-27,0.5319347853134593,121.57242122630804
2022-05-30,-0.9163077735083514,120.45844368016905
2022-05-31,0.9174918679411892,121.56364010518313
2022-06-01,-1.372240366972144,119.89549476409907
2022-06-02,0.4283845918349183,120.40910858997272
2022-06-03,-0.9276577578399836,119.29212415299186
2022-06-06,-0.3549871195187348,118.86865247764844
2022-06-07,-0.0031587031102842,118.86489776982548
2022-06-08,-1.9116216371355963,116.59265066509839
2022-06-09,-1.7077791623507088,114.60150567220748
2022-06-10,-2.1839461027881257,112.09867055534279
2022-06-13,-1.2148613865646252,110.73682709191364
2022-06-14,-0.6695464535520723,109.99539259334364
2022-06-15,0.4237652404747605,110.46151483327797
2022-06-17,-1.2751242985034827,109.05299321714382
2022-06-20,4.306848158837062,113.74974004767309
2022-06-21,-1.0555137249554702,112.54909592936873
2022-06-22,-0.7392991409940652,111.71702142996632
2022-06-23,-2.279613916260504,109.17030466261708
2022-06-24,-0.1647998292040542,108.99039218699154
2022-06-27,0.6057314461453522,109.6505812657453
2022-06-28,-1.0950289132861668,108.44987569729905
2022-06-29,-1.0279147160886626,107.33510346542666
2022-06-30,-1.77043743495916,105.4348026128226
2022-07-01,0.8663876089300748,106.34827667815998
2022-07-04,-0.95755027118114,105.32993846643178
2022-07-05,0.6968817036094865,106.06396353602747
2022-07-06,-0.9107116417307992,105.09802667242376
2022-07-07,1.4183368133337426,106.58867067480605
2022-07-08,0.0381917842978918,106.62937878999617
2022-07-11,-1.61712911159132,104.90504406407416
2022-07-12,-0.2195035979482118,104.67477371792437
2022-07-13,-0.4018052405316163,104.25418499161114
2022-07-14,-1.1202023821627385,103.08632712783077
2022-07-15,1.791531096012644,104.93315073406318
2022-07-18,1.317324903639716,106.3154612608568
2022-07-19,3.3477918432271325,109.87468160103705
2022-07-20,-1.2593219380616194,108.49100563125984
2022-07-21,0.8103518285642375,109.37016447922048
2022-07-22,-1.0549031660550878,108.21641515140952
2022-07-25,1.4573826562663372,109.79354241705934
2022-07-26,-0.5498082067373344,109.18988851038272
2022-07-27,0.3493170960514824,109.57130745810903
2022-07-28,0.6377378357735664,110.27008514292118
2022-07-29,-0.3311540228053244,109.90492132001954
2022-08-01,-0.563331395647626,109.28579239286205
2022-08-02,1.061220387482309,110.4455555023567
2022-08-03,0.7123101670776899,111.23227042328541
2022-08-04,2.4190883855828016,113.92307735811517
2022-08-05,1.8639096155993016,116.04650055137971
2022-08-08,1.2444169216317968,117.49060284120262
2022-08-09,2.5907421921671503,120.53448146084119
2022-08-10,1.8457246932729097,122.7592161490724
2022-08-11,0.1459446371142592,122.93837664160547
2022-08-12,1.2178555775432809,124.43558851847644
2022-08-15,0.8535164474030799,125.49766673290445
2022-08-16,0.9941953869501364,126.74535874629304
2022-08-17,0.4001881343424163,127.25257863282543
2022-08-18,-0.2906184348245078,126.8827591805289
2022-08-19,-1.190364573273528,125.37239176565191
2022-08-22,-1.111338089749636,123.97908062193008
2022-08-23,0.2754449055037522,124.32057468339357
2022-08-24,0.4077346454713693,124.82747273782688
2022-08-25,1.2211954528492663,126.35186015880788
2022-08-26,-0.5929828930233305,125.60261524304939
2022-08-29,-0.3308539958975176,125.18705397156597
2022-08-30,-0.4553161982845388,124.61705703667822
2022-08-31,-2.482914887849419,121.52292157471473
2022-09-01,1.530270311798465,123.38255076560272
2022-09-02,1.3634809872088427,125.064848386825
2022-09-05,1.6131088309666586,127.08228050058794
2022-09-06,-0.9354256794060544,125.89352021481061
2022-09-08,-0.7035638548573253,125.0077789109717
2022-09-09,0.7995086627435866,126.00722693246826
2022-09-12,1.1913890789820858,127.50846327286986
2022-09-13,-1.006473854297829,126.22512392801147
2022-09-14,-0.3718842732810423,125.7557125431937
2022-09-15,0.2557337809162341,126.07731238159856
2022-09-16,-0.3384401502865342,125.65061613609706
2022-09-19,3.729554853022976,130.33682478805414
2022-09-20,3.296780388363496,134.63374366648242
2022-09-21,-1.045277908110187,133.22644688707499
2022-09-22,2.009426019602256,135.90353377581545
2022-09-23,-1.9721234316485647,133.22334834178417
2022-09-26,-1.8022778771594303,130.82229340740915
2022-09-27,-0.9329679042847316,129.60176339826882
2022-09-28,-0.0364963744154289,129.55446345344998
2022-09-29,1.4701717993018892,131.4591366398795
2022-09-30,0.4767243463696724,132.08583434976916
2022-10-03,6.069766791970399,140.10313646002848
2022-10-04,0.1650535612838233,140.3343816762261
2022-10-05,0.0057963930478521,140.3425160085693
2022-10-06,-1.7937935805884877,137.82506096557123
2022-10-07,0.1937864347545836,138.09214723741474
2022-10-10,-1.050242561942727,136.6418447324268
2022-10-11,-0.6920273592190496,135.69624578273678
2022-10-13,-0.5892232536447217,134.896691948262
2022-10-14,0.0188213094901357,134.92208127214553
2022-10-17,0.8056655460868756,136.00910199501854
2022-10-18,2.447947329296652,139.33853317490596
2022-10-19,0.0357295495252207,139.3883182051244
2022-10-20,1.5439037446608903,141.54033966951314
2022-10-21,3.3130468913997517,146.2296374930106
2022-10-24,-4.524118786603914,139.61403499160653
2022-10-25,-0.8117878355512254,138.48066523882244
2022-10-26,-2.1351270570602043,135.52392708651138
2022-10-27,1.8350901138702191,138.01091327440463
2022-10-28,0.7770632170531311,139.08334531697912
2022-10-31,2.892896775827003,143.10688292936635
2022-11-01,0.2570193834435796,143.47469535753675
2022-11-03,-0.7155723343139297,142.44803013081702
2022-11-04,0.3667274219564032,142.97042611934344
2022-11-07,-2.270240516302535,139.72465357925174
2022-11-08,-0.2959645912607889,139.31111807939536
2022-11-09,-4.774546995663398,132.6596432765105
2022-11-10,-1.8922529419236225,130.14938727386536
2022-11-11,-3.1762691036329227,126.01549249731801
2022-11-14,-0.2913299360392862,125.64837164362598
2022-11-16,-1.4333200186249062,123.84742837978166
2022-11-17,0.5981588668614757,124.58823275401524
2022-11-18,0.7814746228550273,125.56185817605142
2022-11-21,0.3031501221529176,125.94249910248959
2022-11-22,-1.638538695820002,123.87888252021254
2022-11-23,-1.0189122914340265,122.61666535972297
2022-11-24,3.5622129339325515,126.98453207232382
2022-11-25,-3.514939924287785,122.52110205684367
2022-11-28,-1.7929376462568536,120.32437509345775
2022-11-29,0.8678099084854729,121.36856194284199
2022-11-30,1.0102167307187493,122.59464746142133
2022-12-01,-0.0196446162086916,122.57056421343513
2022-12-02,1.3385657098514026,124.21125175636757
2022-12-05,-2.9152741791233727,120.59015320634826
2022-12-06,2.291523277555973,123.35350463751215
2022-12-07,-0.72763364592352,122.45594303434378
2022-12-08,-3.4865580452499656,118.18644550059315
2022-12-09,-0.924011637121258,117.0943889906677
2022-12-12,-0.9345362788286128,116.00009944507721
2022-12-13,-3.6807328470838896,111.73044568215228
2022-12-14,0.4197192190882326,112.1993998362532
2022-12-15,0.5405938942267374,112.80594294112703
2022-12-16,1.0703544436239776,114.01336636406931
2022-12-19,2.9238013844886,117.34689074832403
2022-12-20,1.0509937725725171,118.58019926239639
2022-12-21,0.397055247943201,119.05102816658925
2022-12-22,0.1963313306134972,119.28476263429776
2022-12-23,1.5415122769687706,121.12355189485852
2022-12-26,-1.935640592631904,118.77903525714407
2022-12-27,-0.5534645619952427,118.12163538991595
2022-12-28,1.9836827332190052,120.46479387534163
2022-12-29,-0.1974449293974389,120.2269422481257
2022-12-30,-0.0006739825829993,120.22613193947487
2023-01-02,-1.9361700925888516,117.89834952938634
2023-01-03,-2.037336459621386,115.49636346913229
2023-01-04,0.2927335437502343,115.83446006681814
2023-01-05,3.0417214156554184,119.35782164537937
2023-01-06,1.6929699855538605,121.37851374124655
2023-01-09,0.6922297691725365,122.21873194674264
2023-01-10,1.885782309920492,124.52351117320346
2023-01-11,1.7006318228834472,126.64119763118678
2023-01-12,-1.370973703184286,124.90498011426557
2023-01-13,-0.4930791400758694,124.28909971240621
2023-01-16,-1.0655512732596129,122.96473562789775
2023-01-17,2.0297304764293145,125.46058834219792
2023-01-18,1.7547420176057926,127.6620980013739
2023-01-19,0.0033253937517629,127.66634326880421
2023-01-20,-1.7259834992041312,125.46284324994734
2023-01-23,-2.9783575737367896,121.72611115578702
2023-01-24,0.8915970105031423,122.81141752385375
2023-01-25,0.3505721344595702,123.24196013162718
2023-01-26,-0.5706263078629314,122.53870908479017
2023-01-27,-2.074485374522439,119.9966614866976
2023-01-30,0.0386860236642805,120.0430834235567
2023-01-31,1.5255396557261047,121.87438826513942
2023-02-01,-1.2853351145749148,120.30789395709421
2023-02-02,0.87938657672475,121.36586542729314
2023-02-03,-0.3583502989639497,120.93095048569425
2023-02-06,0.0392096446320655,120.97836708162987
2023-02-07,-2.249957758924881,118.25640492485611
2023-02-08,8.040211312745281,127.76446977167026
2023-02-09,-2.4281846809121377,124.66211248902594
2023-02-10,-0.4508353849883684,124.10009157425141
2023-02-13,3.431044433684538,128.35802085840717
2023-02-14,-1.209872992177896,126.80505183074723
2023-02-15,1.4481793566287315,128.64141641452247
2023-02-16,0.7280234987594891,129.57795615515724
2023-02-17,-0.3315081525473995,129.1483946665986
2023-02-22,-1.8232584579360944,126.79368563755115
2023-02-23,0.3701296168718393,127.2629866204191
2023-02-24,-2.9857788957057485,123.46319522386179
2023-02-27,-1.250255745997697,121.9195895313831
2023-02-28,0.3372683831476708,122.33078575973587
2023-03-01,-1.5781109905647628,120.40027018481724
2023-03-02,-3.190433930921255,116.55897911191997
2023-03-03,0.123099909914548,116.70246311020406
2023-03-06,2.209901375643608,119.28147244788644
2023-03-07,0.2698770661319516,119.60338578616779
2023-03-08,1.2288905440623663,121.07318048447245
2023-03-09,-1.8668227062105025,118.8129588600571
2023-03-10,-2.3332377388705416,116.0407700652655
2023-03-13,-1.1728706706659595,114.67976190715508
2023-03-14,-0.334581973518977,114.29606409653925
2023-03-15,-0.252578740392817,114.00737653752564
2023-03-16,1.639259645506419,115.87625345400586
2023-03-17,-2.856547139844068,112.566193650207
2023-03-20,0.2456726811928433,112.8427380362642
2023-03-21,2.031790213399942,115.13546574421754
2023-03-22,-0.5875781688870485,114.4589548828581
2023-03-23,-2.481589649138949,111.61855330597247
2023-03-24,1.4286192173146306,113.21315740859016
2023-03-27,1.6924608193006565,115.12924574002373
2023-03-28,0.4667663824747814,115.66663035553495
2023-03-29,0.9479827191929412,116.76313002317819
2023-03-30,2.713943067543889,119.9320148958895
2023-03-31,0.468095194235274,120.49341089396668
2023-04-03,-2.74837833892968,117.18179608911937
2023-04-04,1.958641366526148,119.47696722135919
2023-04-05,-0.0875174079825402,119.3724040765109
2023-04-06,-0.3220879792955711,118.98791991238433
2023-04-10,1.050648513181862,120.23806472380981
2023-04-11,3.2099176042423183,124.09760753037966
2023-04-12,0.6579787974752893,124.91414347610366
2023-04-13,-0.0036603598610684,124.90957116893506
2023-04-14,1.4128197148495223,126.67431821614377
2023-04-17,-0.1915714419663983,126.43164639813601
2023-04-18,-0.0754976334238599,126.3361934972066
2023-04-19,-1.5676488378754128,124.35568562803161
2023-04-20,0.2714138465292226,124.69320417777244
2023-04-24,-0.8853803144838746,123.58919509448326
2023-04-25,0.8828006583402104,124.68024132241473
2023-04-26,-1.003553726505091,123.42900811440809
2023-04-27,1.7450292214486351,125.58288037374872
2023-04-28,0.5029050810894997,126.21444306012685
2023-05-02,-3.809780621162617,121.40594966731382
2023-05-03,-0.1590860082071987,121.21280978826205
2023-05-04,0.7909860034226668,122.17158614804254
2023-05-05,3.659212222175912,126.64210376039789
2023-05-08,1.3629625862344508,128.36818825307233
2023-05-09,0.6024800606715397,129.1415809915424
2023-05-10,1.4429169571010148,131.00498676233772
2023-05-11,0.9519535901417298,132.2520934370865
2023-05-12,-0.902661539117966,131.05830465495157
2023-05-15,0.3673717867902271,131.53977589049944
2023-05-16,-0.334348105481097,131.09997514185548
2023-05-17,0.9918143285545078,132.4002434800438
2023-05-18,-0.3572874407857362,131.92719403851987
2023-05-19,-0.7937498222208461,130.88002217037817
2023-05-22,-1.865696091494018,128.43819871219893
2023-05-23,0.7777761117928383,129.43716034019943
2023-05-24,-0.5620454973862432,128.70966460856272
2023-05-25,3.087608433456745,132.6837150676906
2023-05-26,-0.7509348251203085,131.6873468439839
2023-05-29,-0.4399956484155587,131.10792824835647
2023-05-30,-1.394924987084334,129.27907099717154
2023-05-31,-0.7809532967766986,128.26946183017685
2023-06-01,1.458163753805808,130.13984062978628
2023-06-02,1.4433773470748923,132.01824960895598
2023-06-05,0.2166315091796322,132.3042427354764
2023-06-06,0.6979476907494453,133.2276571424122
2023-06-07,0.2915711609842608,133.61611056909447
2023-06-09,1.3675957790937776,135.44343885742668
2023-06-12,-1.0570985293991253,134.01166825709723
2023-06-13,1.0999223888398246,135.48569259991478
2023-06-14,1.3540914914541569,137.32029283554797
2023-06-15,1.2886968061767368,139.08993506355222
2023-06-16,0.3048505229398257,139.51395145795013
2023-06-19,1.3417934063727044,141.3859404595829
2023-06-20,-0.0490863271985442,141.31653929423618
2023-06-21,0.9505412370142574,142.65981127494936
2023-06-22,-0.9475732847685548,141.3080050152067
2023-06-23,-0.3052343913673816,140.87668438614514
2023-06-26,-0.1414967487161522,140.67734845803963
2023-06-27,-1.09083809380911,139.14278635169876
2023-06-28,-0.5550160263999904,138.37052158786733
2023-06-29,1.1826230306414276,140.00692324378412
2023-06-30,-0.2429704755670503,139.6667477565519
2023-07-03,1.9143692956203215,142.34048509179482
2023-07-04,-0.608660232674918,141.4741151640445
2023-07-05,0.8459526350892199,142.6709191692439
2023-07-06,-1.4531661526587802,140.59767366218927
2023-07-07,1.8419428107459448,143.18740240428602
2023-07-10,-0.640747993336821,142.26993199666944
2023-07-11,-1.7146885750872864,139.8304457269381
2023-07-12,-0.580459790576926,139.01878621450874
2023-07-13,1.0745136806609157,140.5125620910724
2023-07-14,-1.0305556129806437,139.06450199549994
2023-07-17,1.891573797362267,141.69500967667915
2023-07-18,-1.890753451889604,139.01590639006204
2023-07-19,-1.032659324660734,137.58034566996344
2023-07-20,1.8072582119054603,140.06677776505177
2023-07-21,1.751048807405331,142.51941540667778
2023-07-24,-1.5355261286765345,140.3309925446712
2023-07-25,0.2076739699692353,140.62242348798594
2023-07-26,0.545675777930188,141.3897659912983
2023-07-27,-2.1791120117484186,138.30872461719895
2023-07-28,1.4502499452630158,140.31454682025384
2023-07-31,0.3505932875361495,140.8064802028424
2023-08-01,0.2917674860628105,141.21730773034378
2023-08-02,-0.3077625165367692,140.7826937902874
2023-08-03,-0.7490770729310148,139.72812290844968
2023-08-04,-1.786476413184912,137.2319129501042
2023-08-07,-0.7679147537407394,136.1780888437197
2023-08-08,-0.2134901972637437,135.88736197321725
2023-08-09,-0.357269605666588,135.40187773094482
2023-08-10,0.3156239392082538,135.82923847120117
2023-08-11,0.1737604505228418,136.06525596791047
2023-08-14,-1.4139598743901471,134.14134784553798
2023-08-15,-0.5403319718189303,133.4165392556997
2023-08-16,-0.0758909554373188,133.31528816934713
2023-08-17,-1.152364867749689,131.7790096251443
2023-08-18,0.7634358356536808,132.78505780849218
2023-08-21,-0.4038735452972175,132.24877408789607
2023-08-22,1.5284832307385532,134.27017442268686
2023-08-23,1.221672469516144,135.91051617838013
2023-08-24,-1.133194986633923,134.37038502273845
2023-08-25,-1.5381206658116375,132.30360636197304
2023-08-28,3.295514413065126,136.6636907786368
2023-08-29,1.5765345437999567,138.81824107259396
2023-08-30,-1.900194890167617,136.18042394911197
2023-08-31,-0.8707850701511588,134.99458514889454
2023-09-01,0.8692222407638894,136.16798810683568
2023-09-04,-0.8952690012338893,134.94891831971134
2023-09-05,-1.484794524978894,132.94520416898203
2023-09-06,-0.9630519735494224,131.66487275649334
2023-09-08,0.1424592169258609,131.85244150318866
2023-09-11,2.523897091625482,135.18026143952483
2023-09-12,0.582037108305844,135.96706072420773
2023-09-13,0.5019059291216266,136.64948746363493
2023-09-14,-0.3858896039622195,136.1221712976451
2023-09-15,-0.2195666627776926,135.82329238882633
2023-09-18,-0.2558030642076714,135.47585224498798
2023-09-19,-0.2948579600613121,135.07639091068273
2023-09-20,1.6642930563189884,137.32445790533552
2023-09-21,-2.252165588174526,134.23168372024435
2023-09-22,-0.2554547153523767,133.8887825546841
2023-09-25,0.2896592320060787,134.27660377397427
2023-09-26,-1.4642926832998948,132.3104012895284
2023-09-27,-0.1848712193042279,132.06579743739812
2023-09-28,2.591478935034619,135.48825475837378
2023-09-29,-0.1397490213844054,135.29891124825815
2023-10-02,-0.9199774643279812,134.05419175529306
2023-10-03,-1.2477447315548562,132.38153764023795
2023-10-04,2.2471775832392904,135.35638587843687
2023-10-05,1.5449634244379506,137.44759253289982
2023-10-06,0.9266206127249266,138.72121025700383
2023-10-09,-0.8380922325811779,137.55859856889728
2023-10-10,-0.0982722864050766,137.42341658893685
2023-10-11,1.2424029739996456,139.13076920360973
2023-10-13,-1.026089757313542,137.70316263153995
2023-10-16,0.1460465305825664,137.90427332306578
2023-10-17,-1.4543439389905657,135.8986708823828
2023-10-18,-2.0575050842038256,133.10254881961234
2023-10-19,1.1339595109310707,134.61187783124402
2023-10-20,-0.3692083792510847,134.11487949882383
2023-10-23,0.1059188507480213,134.2569324378711
2023-10-24,0.0054024769286176,134.26418563767112
2023-10-25,0.1740195546067413,134.49783157551417
2023-10-26,2.4398318257781604,137.77935247527506
2023-10-27,-1.4613358757073147,135.76593336823663
2023-10-30,-0.7974589243165964,134.6832558164099
2023-10-31,-0.9361916379107216,133.42236243779078
2023-11-01,1.3910879301676893,135.27838481780748
2023-11-03,2.7202786634509923,138.95833385626742
2023-11-06,0.912493051994434,140.22631899787308
2023-11-07,2.7506051147347943,144.0833913004329
2023-11-08,0.4377458381179089,144.7141103492697
2023-11-09,0.435570961595233,145.344442991282
2023-11-10,1.1818980200290152,147.06226608521817
2023-11-13,-0.6646560470378704,146.08480784077184
2023-11-14,1.4844947718920087,148.2534291756966
2023-11-16,1.584677619009911,150.60276808725857
2023-11-17,0.452589466529707,151.28438035192366
2023-11-20,0.9717934713145748,152.75455208330237
2023-11-21,-0.1625069091635733,152.50631538210513
2023-11-22,0.60791017940931,153.43341679755503
2023-11-23,-0.1246072084027272,153.24222770012668
2023-11-24,-0.5478265664426663,152.40272606577682
2023-11-27,-0.2553898101036123,152.0135050330847
2023-11-28,0.9646979606737548,153.47997621608755
2023-11-29,0.662684059433083,154.49706355289325
2023-11-30,1.5191919273088494,156.84417047031803
2023-12-01,-0.2211959288925702,156.49723755053236
2023-12-04,0.11570014450204,156.67830508052003
2023-12-05,0.8077618301354894,157.9438926250637
2023-12-06,-0.8718607528098055,156.56684181380572
2023-12-07,1.0817093699694524,158.2604400119709
2023-12-08,1.2366038824214165,160.21749475749615
2023-12-11,-0.670847500064653,159.14267969924927
2023-12-12,-0.4937461672270604,158.3569188178118
2023-12-13,2.971704559687227,163.0628185949009
2023-12-14,0.8123495600023345,164.38745868428398
2023-12-15,-0.4194940301361693,163.69786310881085
2023-12-18,0.4802727568577802,164.4840593488808
2023-12-19,0.0626053715143015,164.587035205318
2023-12-20,-1.013759147498905,162.91851908032683
2023-12-21,0.6651997987477953,164.00225274137205
2023-12-22,1.5473766401853384,166.53998528966974
2023-12-26,0.9954865580797057,168.19786845705633
2023-12-27,0.6675076687328252,169.32060212765234
2023-12-28,0.2579193140634706,169.7573126632281
2023-12-29,-0.0003282435258045,169.7567554458397
