,PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM ACOES,Close
2022-01-04,0.0841109300918852,100.08411093009188
2022-01-05,-1.4779385985352669,98.6049292236552
2022-01-06,0.1541435469381458,98.7569223590164
2022-01-07,1.0951766007254449,99.83848506428895
2022-01-10,-0.1553434503020145,99.68339251686082
2022-01-11,1.1732548917265273,100.85293279580384
2022-01-12,1.2054751925019591,102.06868988156792
2022-01-13,0.3705640707966529,102.44691977380187
2022-01-14,0.841731086667119,103.30924734487088
2022-01-17,0.0417805035792584,103.3524104686555
2022-01-18,0.5987234123094876,103.97120554731755
2022-01-19,1.0732585010280404,105.08708534947547
2022-01-20,0.3334050692211265,105.43745101912735
2022-01-21,-0.2348478806513787,105.18983339999609
2022-01-24,-0.3286500019731853,104.84412701045142
2022-01-25,1.618844565992572,106.54139046332246
2022-01-26,0.510525918954996,107.08531187605277
2022-01-27,1.2420131068011653,108.41532548501225
2022-01-28,-0.0313018675906273,108.38138946338098
2022-01-31,0.4937201797258872,108.916490254229
2022-02-01,1.0054291794838743,110.01156842851474
2022-02-02,-0.8665155704369099,109.0583010587998
2022-02-03,0.3180172503357781,109.40512526908991
2022-02-04,0.408876217833698,109.85245680740638
2022-02-07,0.3402091624468584,110.22618493063815
2022-02-08,0.0392047804663731,110.26939886445668
2022-02-09,0.1025237523343491,110.38245118984905
2022-02-10,0.8625868131234782,111.33459565781514
2022-02-11,0.2098674005499345,111.56825067963499
2022-02-14,-0.4051112862845762,111.11627510422151
2022-02-15,-0.7640005609776623,110.26734613908778
2022-02-16,0.5029978042459637,110.82198846896769
2022-02-17,-1.4296656317781098,109.23760458737375
2022-02-18,-0.0706955913142737,109.16037841687316
2022-02-21,-0.0122323475774011,109.1470255399684
2022-02-22,0.5455605484039339,109.74248865107083
2022-02-23,-0.0418499618447198,109.69656146144291
2022-02-24,-0.655715471936491,108.9772641357579
2022-02-25,1.7454836424929845,110.87944445528393
2022-03-02,2.168941276357361,113.28435449307031
2022-03-03,0.113753049583698,113.41321890100738
2022-03-04,-0.1201736765887195,113.27692606611643
2022-03-07,-2.126009971022069,110.8686473230835
2022-03-08,-0.6523671820645838,110.14537665274877
2022-03-09,0.7775068769412252,111.0017645308567
2022-03-10,1.434953250476756,112.5945879590788
2022-03-11,-1.253597035944931,111.18310554178937
2022-03-14,-1.7826063987596008,109.2011483880618
2022-03-15,-1.0496023551784917,108.05497056269874
2022-03-16,1.0084704729695917,109.14467303539955
2022-03-17,1.335626592313588,110.60243831255406
2022-03-18,1.7984150375273789,112.59152919503897
2022-03-21,1.6695826720236395,114.47133785664577
2022-03-22,0.1089959474067203,114.59610697585177
2022-03-23,0.2587453645353621,114.89261909058978
2022-03-24,1.3301364737278163,116.42084772273488
2022-03-25,-0.0410073528679721,116.37310661489732
2022-03-28,-0.5075191777979882,115.78249078102742
2022-03-29,0.3501902460876449,116.1879497704199
2022-03-30,0.2355652286358589,116.46164817994391
2022-03-31,0.1970813307660135,116.69117234600897
2022-04-01,0.7572878835201413,117.5748604553229
2022-04-04,-0.5113982501448899,116.97358467634409
2022-04-05,-1.5746848773305455,115.13161932797426
2022-04-06,0.2881342520524077,115.46335295820074
2022-04-07,0.9883421949808068,116.60452599522627
2022-04-08,-0.1464108810475317,116.43380428137536
2022-04-11,-0.8115113630006165,115.4889307292581
2022-04-12,-0.4049837849861681,115.0212192863507
2022-04-13,0.5843136130617932,115.6933039285505
2022-04-14,-0.0916214587100672,115.5873040358613
2022-04-18,-0.1502665204267117,115.41361501603156
2022-04-19,-0.9378584265742562,114.33119870218974
2022-04-20,-0.3185715281829315,113.9669720552943
2022-04-22,-2.711625713279797,110.87661433639654
2022-04-25,-0.2265212371392988,110.62545525790357
2022-04-26,-1.15144134095867,109.35166803244033
2022-04-27,1.2913357830815153,110.76376525113974
2022-04-28,0.7582896646885606,111.60367543525903
2022-04-29,-1.1933636450427776,110.27183774608312
2022-05-02,-0.9734103963144114,109.1984402132558
2022-05-03,0.2290346174356861,109.44854244304396
2022-05-04,1.877953648190433,111.50393533874436
2022-05-05,-2.0727210373775784,109.19276981347431
2022-05-06,0.5792169013180137,109.82523279125122
2022-05-09,-1.1146446351680828,108.60107172588269
2022-05-10,-0.5413367361060462,108.0131742288256
2022-05-11,1.2920497593474023,109.40875818651264
2022-05-12,0.981980879123423,110.48313127199057
2022-05-13,0.8170443149078777,111.38582741498058
2022-05-16,1.122264587551114,112.6358711116097
2022-05-17,0.6799564616388976,113.40174599535635
2022-05-18,-1.7248172726364253,111.44577309295715
2022-05-19,0.687933315011513,112.21244569423574
2022-05-20,1.2354117343308602,113.59873141572197
2022-05-23,1.7350478511968692,115.56972376413736
2022-05-24,0.3640200087463796,115.99042068269175
2022-05-25,-0.2636645269057269,115.68459508874277
2022-05-26,0.1887161142092974,115.902910561333
2022-05-27,-0.3212525099701824,115.53056955202622
2022-05-30,-0.4759398545511106,114.98071352733824
2022-05-31,0.4030927908397874,115.44419249442309
2022-06-01,0.163119636867548,115.63250464200466
2022-06-02,0.671246515866275,116.40868380062302
2022-06-03,-0.6644225787485913,115.63523822182763
2022-06-06,-0.6660677069384668,114.86502924219067
2022-06-07,0.1394405859379999,115.02519771200384
2022-06-08,-0.9803834954981494,113.89750965797124
2022-06-09,-1.0377384499219322,112.71555140674693
2022-06-10,-1.4317617348110212,111.10173327252387
2022-06-13,-1.5629855546720584,109.36522923048405
2022-06-14,0.1250259183360524,109.50196411266978
2022-06-15,0.7899913731214347,110.3670201825584
2022-06-17,-1.905973256636384,108.26345429373237
2022-06-20,0.4281357334590563,108.72696882784095
2022-06-21,-0.6692876957126281,107.9992726035549
2022-06-22,-0.2774387674983392,107.69964075273643
2022-06-23,-1.45466262638273,106.1329743299579
2022-06-24,0.0253636121307243,106.15989348590975
2022-06-27,2.0207155434539548,108.30508295449368
2022-06-28,0.2024283710664098,108.5243231697006
2022-06-29,-0.6630136275678211,107.80479211785973
2022-06-30,-0.2436322374862798,107.54214489070556
2022-07-01,0.5795318265785943,108.16538584733246
2022-07-04,-0.6300487490859652,107.48389118685733
2022-07-05,-0.8151907235998457,106.60769247653792
2022-07-06,0.2197732854018363,106.8419877047847
2022-07-07,1.9076425448410368,108.880150917995
2022-07-08,-0.2417486541986258,108.61693461846131
2022-07-11,-1.7472932672138564,106.71907823281886
2022-07-12,-0.0031280435339731,106.71574001359268
2022-07-13,-0.4480050766354271,106.23764808076272
2022-07-14,-1.1886769360622718,104.9748256606117
2022-07-15,1.0429977751968522,106.06971075676866
2022-07-18,0.5864031365401701,106.69170686756543
2022-07-19,1.134771018237446,107.9024134359614
2022-07-20,0.1288257475194454,108.04141952666181
2022-07-21,0.0190840807539727,108.06203823841201
2022-07-22,0.0470992512925816,108.1129346493538
2022-07-25,1.2767301766233974,109.49324511085524
2022-07-26,-0.3031573957151257,109.1613082404932
2022-07-27,1.3184989920268286,110.6005989893274
2022-07-28,1.1563033134945444,111.8794773801858
2022-07-29,0.5408877809654156,112.4846198027432
2022-08-01,-0.5150131656634804,111.90530920141256
2022-08-02,0.6983301227818872,112.68677768455824
2022-08-03,0.1698661054873262,112.87819432521016
2022-08-04,2.030147198860788,115.16978782542805
2022-08-05,0.4939880858920054,115.73871285583276
2022-08-08,1.4641784838405505,117.43333418694186
2022-08-09,0.3620377139673003,117.85848714546785
2022-08-10,0.9539268736537876,118.98277092723026
2022-08-11,-0.4596240879559565,118.43589745153126
2022-08-12,2.253750169083069,121.1051466906002
2022-08-15,0.3260808273988891,121.50004735495155
2022-08-16,0.0074981362343296,121.509157594027
2022-08-17,0.4207757317117977,122.02043864099011
2022-08-18,-0.2755816066506322,121.68417275574112
2022-08-19,-1.8236285028669696,119.46510549788954
2022-08-22,-0.3966084029297323,118.99129685091604
2022-08-23,1.4381956626578152,120.7026245211662
2022-08-24,-0.2626531176750268,120.38559531474577
2022-08-25,0.3892075353712387,120.85414512321229
2022-08-26,-0.5781550498354271,120.155420780247
2022-08-29,0.2877921323567234,120.50121862785267
2022-08-30,-1.0588408817867934,119.22530246196968
2022-08-31,-0.4134470901298259,118.73236891824217
2022-09-01,1.2064670943017664,120.16483587952574
2022-09-02,0.347499414794794,120.58240798099622
2022-09-05,0.9776332865568448,121.76126173915021
2022-09-06,-1.810234752359352,119.55709706423688
2022-09-08,-0.2059777271893992,119.31083607301035
2022-09-09,0.9485750783363668,120.44258892975368
2022-09-12,0.5538318079752802,121.10963829759557
2022-09-13,-1.6626019077544352,119.09606714078525
2022-09-14,0.155144239986904,119.28083782900512
2022-09-15,-0.5043141581752786,118.67928767584336
2022-09-16,-0.4616385580772486,118.13141832348025
2022-09-19,2.087281067427149,120.59715305282941
2022-09-20,0.6801795616743211,121.41743023985586
2022-09-21,-0.2355841053375829,121.13139007310141
2022-09-22,1.8058223276600671,123.3188077608465
2022-09-23,-0.7835871291319796,122.3524974554335
2022-09-26,-2.5117625838229074,119.27929320397504
2022-09-27,-0.5831985369963211,118.58365811106991
2022-09-28,-0.2882474249773947,118.24184377012075
2022-09-29,-0.6868314555098731,117.42972159353272
2022-09-30,1.5864121800373,119.29264099987641
2022-10-03,5.139366507588372,125.42352703744169
2022-10-04,-0.7214643670324095,124.51864098199128
2022-10-05,0.6461701518968077,125.32324327356446
2022-10-06,0.3943392308260574,125.8174419871357
2022-10-07,-0.205356347437835,125.55906788383119
2022-10-10,-0.046444017840963,125.50075320794228
2022-10-11,-0.7327127285941759,124.58119321470612
2022-10-13,-0.3382803239967091,124.15975955066044
2022-10-14,-1.1532173073158791,122.72792771480044
2022-10-17,1.1815385023020708,124.17800543382826
2022-10-18,1.4387269349305898,125.96458784526432
2022-10-19,0.386676251756568,126.45166299208499
2022-10-20,0.9119809006609804,127.604878007141
2022-10-21,2.150428583772235,130.34892977809426
2022-10-24,-3.1956051123226747,126.18349271424759
2022-10-25,-1.125037825609787,124.76388069153674
2022-10-26,-1.5354651842566125,122.84817474099074
2022-10-27,1.6011333639066594,124.8151378537191
2022-10-28,0.1564376585814431,125.01039573293265
2022-10-31,1.0231842755941134,126.28948244492999
2022-11-01,0.3296570439414781,126.70580461956693
2022-11-03,0.2352312584727789,127.0038562783316
2022-11-04,0.618875426461285,127.7898519354964
2022-11-07,-1.963458799949025,125.28075084222706
2022-11-08,0.3616340308382648,125.73380867136225
2022-11-09,-0.9965868232838404,124.48076210173055
2022-11-10,-2.9055544888561324,120.8639057307214
2022-11-11,0.8835178307986524,121.931759888852
2022-11-14,0.4619966809146225,122.49508057251929
2022-11-16,-2.295793220657172,119.68284681709684
2022-11-17,-0.3579330606462871,119.2544623404158
2022-11-18,0.1461953421660666,119.42880680968267
2022-11-21,1.0567299291872834,120.69084675531185
2022-11-22,-0.7346164113531839,119.80423198804621
2022-11-23,-0.2686262983190968,119.4824063144271
2022-11-24,2.6242037490654235,122.61786810040387
2022-11-25,-2.52592664141702,119.52063070291818
2022-11-28,-0.2716060855577629,119.19600539643204
2022-11-29,1.349575924478419,120.80464598820228
2022-11-30,0.8880562569939965,121.87745920563997
2022-12-01,-0.7992616632886973,120.90333939801896
2022-12-02,0.3487892710999807,121.32503727424084
2022-12-05,-2.10020744893924,118.77695980397893
2022-12-06,0.8241933818301073,119.75591164582232
2022-12-07,-0.2753364826503568,119.42617993093084
2022-12-08,-1.4536014630081917,117.69019923224003
2022-12-09,0.0151147614490421,117.70798782510289
2022-12-12,-1.468042700669181,115.9799843017319
2022-12-13,-1.6806391358139885,114.03077929584607
2022-12-14,0.4133394520618783,114.50211349416941
2022-12-15,-0.0382022277458871,114.4583711359985
2022-12-16,-0.437236196684776,113.95791770725612
2022-12-19,1.6573843920191456,115.8466384488062
2022-12-20,1.5593584776249392,117.65310282650117
2022-12-21,0.3278747852668795,118.03885768475338
2022-12-22,0.2518788465976085,118.33617259802674
2022-12-23,1.4565742212446997,120.05982678249723
2022-12-26,-1.2869777791903236,118.51468349007209
2022-12-27,-0.4540182220363564,117.97660523123845
2022-12-28,1.563312704532116,119.82094848919411
2022-12-29,-0.1607487495941417,119.62833781274588
2022-12-30,-0.0045064110173798,119.62294686815078
2023-01-02,-1.8744796262390009,117.38063910080058
2023-01-03,-1.6756051958062956,115.41380301315692
2023-01-04,0.227631664794603,115.67652137435853
2023-01-05,1.0186909943710187,116.85490768020078
2023-01-06,1.05752610878187,118.09067883831186
2023-01-09,0.2424402169109996,118.37697813623913
2023-01-10,1.1009422158247295,119.6802402623586
2023-01-11,1.7253300331784516,121.7451193913852
2023-01-12,-0.1186018421222567,121.60072743709308
2023-01-13,-1.101133758953965,120.26174077614965
2023-01-16,-0.725492224056401,119.38925119830382
2023-01-17,1.4640650495080676,121.13718749796759
2023-01-18,0.9108226710457412,122.24053246476626
2023-01-19,0.2726995560168532,122.57388185407032
2023-01-20,-0.874102220067452,121.50246083156104
2023-01-23,-0.3812180812813648,121.03927148166932
2023-01-24,1.2058598292001843,122.49883543402332
2023-01-25,1.2471099185364487,124.02653056081266
2023-01-26,0.1367234948186801,124.19610396789776
2023-01-27,-0.9411483526068354,123.02723438140201
2023-01-30,0.2785342873427909,123.36990741192379
2023-01-31,0.6807075223246972,124.20969565196177
2023-02-01,-0.7177850158016419,123.31813706839917
2023-02-02,-0.8229850068581457,122.30324728958946
2023-02-03,-1.5148133696884614,120.45058134808362
2023-02-06,0.0296084604857416,120.48624491086692
2023-02-07,-1.1194918112918062,119.13741126535677
2023-02-08,1.9799327138388945,121.49625184542036
2023-02-09,-2.282917156346931,118.72259306772278
2023-02-10,0.3084399563228146,119.08878098192618
2023-02-13,0.939493927052948,120.20761284705276
2023-02-14,-0.6602307703070021,119.41396519878501
2023-02-15,1.1352842331501023,120.76965311786617
2023-02-16,0.4811295317120656,121.35071158436244
2023-02-17,-0.2853803034415292,121.00440055541453
2023-02-22,-1.6373420852183296,119.02314458015456
2023-02-23,0.1124732477425949,119.15701377642922
2023-02-24,-1.4240939151242138,117.46010599379538
2023-02-27,-0.1438563734092013,117.2911321451101
2023-02-28,0.0579746031124539,117.35913121345733
2023-03-01,-0.6272808347558056,116.6229598755194
2023-03-02,-0.5615668925307515,115.96804394376906
2023-03-03,0.0333817519894585,116.00675610858539
2023-03-06,0.6332225885100851,116.74133709246276
2023-03-07,0.2540646691074677,117.03793558425835
2023-03-08,1.6283982739912606,118.94377930722742
2023-03-09,-0.6238277732131592,118.20177497739957
2023-03-10,-1.3582753837550698,116.59626936471999
2023-03-13,-0.3156293048010683,116.22825737030014
2023-03-14,-0.0460501524367384,116.17473408060656
2023-03-15,-0.2114673184128279,115.92906248577306
2023-03-16,0.3155480706122038,116.29487440572574
2023-03-17,-1.6375795165109674,114.39045336370542
2023-03-20,-0.5391820918415613,113.77368052439195
2023-03-21,0.175629916633957,113.97350114464832
2023-03-22,-0.6084801690922959,113.27999499216295
2023-03-23,-1.5147024365493644,111.56414014789367
2023-03-24,1.0595202246124424,112.74618477617557
2023-03-27,0.5170225457269639,113.32910797091537
2023-03-28,1.1329475871074024,114.61306736516221
2023-03-29,0.2091175259026245,114.85274337599735
2023-03-30,1.587274622403312,116.67577182473856
2023-03-31,-0.907132196578042,115.61736833291043
2023-04-03,-0.8317179253811036,114.65575795563171
2023-04-04,0.991115936160103,115.79212944445513
2023-04-05,-0.7216085672066441,114.95656351823293
2023-04-06,0.4824091960070609,115.51112455205858
2023-04-10,0.7231440948151313,116.34643642811133
2023-04-11,2.7848332447460544,119.5864906688387
2023-04-12,1.039781655327232,120.8299290610629
2023-04-13,-0.2671912147999444,120.50708210576273
2023-04-14,0.3156951782888662,120.88751715346723
2023-04-17,-0.403697772063083,120.3994969400163
2023-04-18,-0.1946783610133784,120.16510517270513
2023-04-19,-1.5587184660622144,118.29206948861508
2023-04-20,0.509934134957235,118.89528112988486
2023-04-24,-0.6452232975943772,118.12814107629451
2023-04-25,-0.5219713089335998,117.51154607209965
2023-04-26,-0.8476096941380962,116.51550681586097
2023-04-27,0.9504485383789784,117.62292674737718
2023-04-28,1.0299553593856592,118.83439038527806
2023-05-02,-1.762089128102029,116.74042251185274
2023-05-03,0.195997015998528,116.96923025644004
2023-05-04,0.4865276289033549,117.53831787895321
2023-05-05,2.366331581066694,120.31966421477743
2023-05-08,0.2770742392747216,120.65303900909842
2023-05-09,0.8030394120957851,121.62193046423279
2023-05-10,0.3812321358796167,122.0855923474396
2023-05-11,0.5318661248565171,122.73492425646606
2023-05-12,-0.0758538986763701,122.64182503138004
2023-05-15,0.5595442145948093,123.32806026801661
2023-05-16,-0.8378452169282236,122.29476201393068
2023-05-17,0.9177150476184835,123.41707944738174
2023-05-18,0.2930394575886064,123.77874018756604
2023-05-19,0.4118043689520734,124.28846644749228
2023-05-22,-0.3986239218831233,123.7930228880909
2023-05-23,-0.1061488818720479,123.66161797845959
2023-05-24,-0.5215130180416083,123.01670654238104
2023-05-25,0.7339648479489203,123.9196059255066
2023-05-26,0.6366199312914045,124.70850283560614
2023-05-29,-0.5340434573401942,124.04250523546567
2023-05-30,-0.734674329580387,123.1311967917323
2023-05-31,-0.7352548552553406,122.22586868898708
2023-06-01,1.2375278310008395,123.73844783069583
2023-06-02,1.522969182798195,125.62294625843015
2023-06-05,-0.1633592046414111,125.41772961257527
2023-06-06,1.3987191685639333,127.17197143744404
2023-06-07,0.5496044593873428,127.87091426355504
2023-06-09,0.8204090927495633,128.91997887115525
2023-06-12,0.4710688400006546,129.5272807201527
2023-06-13,-0.5512139451738229,128.81330828601878
2023-06-14,1.4361108337928696,130.6632101616813
2023-06-15,0.2816259511336128,131.03119167008083
2023-06-16,-0.2160657361001461,130.74807816127807
2023-06-19,0.4239154123107491,131.30233941590384
2023-06-20,0.4118596477731495,131.8431207685401
2023-06-21,0.7542205648204847,132.83750869867754
2023-06-22,-1.379106724186152,131.0055376839727
2023-06-23,0.9935695444964088,132.30716880800443
2023-06-26,-0.6418576340051496,131.45794514467417
2023-06-27,-0.7464661815017148,130.4766560412721
2023-06-28,-0.50006018464126,129.82419423415837
2023-06-29,1.2472008321273265,131.44336266494938
2023-06-30,0.1404082201913903,131.62791995102694
2023-07-03,1.408888040175893,133.48240997274925
2023-07-04,-0.3060994235593917,133.0738210852695
2023-07-05,0.456269173727053,133.68099590918226
2023-07-06,-1.1592720019338754,132.13126955170074
2023-07-07,0.9917994093125992,133.44174670263175
2023-07-10,-0.732688308701035,132.4640346256151
2023-07-11,-0.5808991084464976,131.69455222946266
2023-07-12,0.1118831529219654,131.84189624672345
2023-07-13,0.8917641603570114,133.0176150257868
2023-07-14,-1.0809835626860664,131.579716471881
2023-07-17,0.507873602836928,132.24797511852935
2023-07-18,-0.2714546011639451,131.88898190512396
2023-07-19,-0.3713603020903067,131.39919858349725
2023-07-20,0.4201095121448839,131.95121911562867
2023-07-21,1.303986365554688,133.67184502207965
2023-07-24,0.5291704372016426,134.3791969087985
2023-07-25,0.2205511972568574,134.675571836445
2023-07-26,0.0893090785289318,134.79584934865568
2023-07-27,-1.4461252311400052,132.8465325606953
2023-07-28,0.2182459788459656,133.1364647760453
2023-07-31,0.5227725749815226,133.8324657011944
2023-08-01,-0.3648816840510993,133.34413554653676
2023-08-02,-0.0390761014983254,133.29202985678853
2023-08-03,-0.0315475607114312,133.24997947274596
2023-08-04,-0.5953220977237272,132.45671289973237
2023-08-07,-0.078054373148928,132.3533246427848
2023-08-08,-0.2313938694502471,132.0470671635478
2023-08-09,-0.4059313576403989,131.5110467110865
2023-08-10,-0.1464210583293046,131.31848684467218
2023-08-11,-0.1171561638384721,131.16463914307423
2023-08-14,-0.3049811285905535,130.76461174630396
2023-08-15,-0.1017136241391547,130.6316063206053
2023-08-16,-0.39873892470208,130.11072725824147
2023-08-17,-0.9966654027036892,128.81395865445242
2023-08-18,0.4709634964338516,129.42062537802627
2023-08-21,-0.905224551233208,128.24907810274482
2023-08-22,2.051741744825541,130.88041797553274
2023-08-23,1.2840750883563068,132.56102081829317
2023-08-24,-0.7582810211726354,131.55583575595534
2023-08-25,-1.1271255070736008,130.0730363751061
2023-08-28,1.0505130650653172,131.43947061635376
2023-08-29,1.0700263583910852,132.84590759727845
2023-08-30,-0.7043669480969905,131.91018493226375
2023-08-31,-1.7012150787914735,129.66610897573435
2023-09-01,1.8327741331980008,132.04259588056593
2023-09-04,0.0370716633655954,132.09154626720996
2023-09-05,-0.886816848839278,130.92013617902
2023-09-06,-1.4193301706073802,129.0619471868309
2023-09-08,-0.3348506299663989,128.6297824436289
2023-09-11,1.4850238129725968,130.53996534349164
2023-09-12,1.0993637689954427,131.9750744265372
2023-09-13,0.4067995895160159,132.5119484875678
2023-09-14,1.1480651865012348,134.033272036108
2023-09-15,-0.1077890945670345,133.8887987857617
2023-09-18,-0.5166131592375334,133.1971116324894
2023-09-19,-0.3533395695228924,132.72647353163023
2023-09-20,0.795889334926736,133.78282937909285
2023-09-21,-1.598670596378993,131.6440826228054
2023-09-22,-0.1741166183026443,131.41486839794703
2023-09-25,-0.0945678851962616,131.29059213606965
2023-09-26,-1.64727639283746,129.12787320579565
2023-09-27,-0.2080715584527714,128.85919482761943
2023-09-28,1.2042360833617982,130.4109637484631
2023-09-29,0.2611743455835924,130.7515637296024
2023-10-02,-0.9336421510181324,129.5308120175075
2023-10-03,-1.3095318602372896,127.83456476531416
2023-10-04,0.5346449217715099,128.5180257741006
2023-10-05,-0.173176634236627,128.29546258267766
2023-10-06,0.6437419368891639,129.1213542784483
2023-10-09,0.7071146287054075,130.03439026333376
2023-10-10,1.3017448318175306,131.72710621817214
2023-10-11,0.3549336072267817,132.19464998796775
2023-10-13,-1.3148877502505152,130.4564387287894
2023-10-16,0.409424143720849,130.99055888598346
2023-10-17,-0.8309513281982595,129.90209109710605
2023-10-18,-1.8438347651440807,127.50691118080847
2023-10-19,0.3455970949234332,127.94757136167595
2023-10-20,-0.3885780529209737,127.45039518011909
2023-10-23,0.4078823121272501,127.97024279879507
2023-10-24,0.6409389527157527,128.79045393277747
2023-10-25,-0.4109053200430868,128.26124710586004
2023-10-26,1.8226862733547569,130.59904725089217
2023-10-27,-1.4775206561218337,128.66941935106192
2023-10-30,-0.8130076485103332,127.62332713044395
2023-10-31,0.5017489431076161,128.26367582547974
2023-11-01,1.3312275199475645,129.97115717616487
2023-11-03,2.3902434657380844,133.07778426791234
2023-11-06,0.2399160849231973,133.39705927783044
2023-11-07,0.8730796031001464,134.56172179352058
2023-11-08,-0.0824104340180764,134.45082889456833
2023-11-09,-0.4172065711235073,133.88989120149017
2023-11-10,1.4904478462793858,135.8854502012886
2023-11-13,-0.2218755419476026,135.58395362222655
2023-11-14,1.938501040529772,138.2122499739848
2023-11-16,1.1125418598787018,139.74991911042557
2023-11-17,-0.2750651405008075,139.3655157990747
2023-11-20,0.4714361823195734,140.02253526622783
2023-11-21,-0.3595465106962514,139.5190891264897
2023-11-22,0.4914205794508408,140.2047146427196
2023-11-23,0.4604386700931773,140.85027136622847
2023-11-24,-0.7347582096375094,139.8153624340684
2023-11-27,0.2058561469424402,140.10318095200878
2023-11-28,0.3820457881940964,140.63843925396188
2023-11-29,0.1642095626455342,140.8693810199723
2023-11-30,1.0103331262136803,142.29263104110925
2023-12-01,0.4888049843118303,142.98816451394663
2023-12-04,-0.7384055230743147,141.93233200983306
2023-12-05,0.0896007498840445,142.05950444364177
2023-12-06,-0.8298953462017145,140.88055922742677
2023-12-07,0.2835403589948271,141.28001247081414
2023-12-08,0.5909219366188267,142.114867056562
2023-12-11,-0.1086455866055491,141.96046552559469
2023-12-12,-0.3083775256174537,141.52269135465184
2023-12-13,1.595279783046144,143.7803742382554
2023-12-14,0.6537684387323717,144.7203649461164
2023-12-15,-0.1210807918579193,144.54513638225998
2023-12-18,0.3852658528070041,145.10201943463414
2023-12-19,0.536411325696573,145.88036310069597
2023-12-20,-0.5686927099834094,145.050752110445
2023-12-21,0.8209044391345843,146.24148017351774
2023-12-22,0.3538703762433703,146.75898544963164
2023-12-26,0.6131382929130069,147.65882098771397
2023-12-27,0.3949938744274739,148.24206428566725
2023-12-28,0.0290755204682469,148.2851664374112
2023-12-29,-0.0041460749228616,148.27901842331121
