,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRAS 2 ACOES,Close
2022-01-04,1.2595670697020056,101.259567069702
2022-01-05,-4.110836031084975,97.09695230168003
2022-01-06,-0.1061221051592897,96.99391097185197
2022-01-07,0.8078482332611214,97.77747456800894
2022-01-10,-0.3650276812593556,97.42055971979939
2022-01-11,4.11496639633957,101.42938301539505
2022-01-12,3.3058276103808293,104.7824635641569
2022-01-13,2.412816621221814,107.31067226115857
2022-01-14,2.0899955932836445,109.55346058253984
2022-01-17,-0.3269105452572862,109.19531876720123
2022-01-18,0.3402980577850378,109.56690831615819
2022-01-19,-0.9343786992202284,108.54313846345785
2022-01-20,0.6345195237434709,109.2318658686924
2022-01-21,0.3400120781707816,109.60326740585725
2022-01-24,0.1653849204775292,109.78453468249721
2022-01-25,3.313296335729365,113.42202164732993
2022-01-26,2.9273235613880955,116.74225121081493
2022-01-27,0.3718659332183405,117.17637587274012
2022-01-28,-2.985470268094081,113.6781100098293
2022-01-31,-1.7375221444031697,111.70292767506952
2022-02-01,2.943173662620091,114.99053882277774
2022-02-02,-1.7971162695088805,112.92402514119767
2022-02-03,-1.0735103795860623,111.71177401026054
2022-02-04,1.7773311937536729,113.69726221684051
2022-02-07,-1.2061171233439083,112.32594006846998
2022-02-08,-1.4456610947418458,110.70208765359706
2022-02-09,0.0776071135092593,110.7880003484195
2022-02-10,1.7063218744735709,112.67840023265644
2022-02-11,4.48738931968049,117.7347187302835
2022-02-14,-2.5894279955702704,114.68606296297563
2022-02-15,-2.0785697120487168,112.30223319428609
2022-02-16,2.190501543869749,114.76221534620713
2022-02-17,-0.4772401701561124,114.21452395441396
2022-02-18,-0.6456829930682528,113.47706019762644
2022-02-21,2.6978028087325967,116.53844751490519
2022-02-22,-1.5563596434436833,114.7246901486874
2022-02-23,0.0185876875676616,114.7460148156552
2022-02-24,-1.57886235265009,112.93433318656453
2022-02-25,1.8401938229664072,115.01254380987199
2022-03-02,3.154470167748236,118.64058019352277
2022-03-03,-0.8073942804104561,117.68268293479449
2022-03-04,-0.6795881824956718,116.88292532872578
2022-03-07,-7.660722719300717,107.92884851308479
2022-03-08,1.6027022108013211,109.6586265542964
2022-03-09,-0.0370346001517196,109.61801492042015
2022-03-10,2.7885481636598097,112.67476606252386
2022-03-11,-2.366003363000291,110.00887730823183
2022-03-14,-1.2722550260792609,108.60928383754448
2022-03-15,-1.870847505999784,106.57736975958555
2022-03-16,0.0805382363133766,106.6632052934991
2022-03-17,-2.645036811074408,103.84192424961418
2022-03-18,0.8745548212842902,104.75007880465355
2022-03-21,3.34081973505076,108.24959010984064
2022-03-22,-0.6506328453349308,107.54528272164558
2022-03-23,0.961932110114816,108.57979532905885
2022-03-24,1.709285134686933,110.43573362989196
2022-03-25,0.0775797610183204,110.52140940812086
2022-03-28,-2.6422405897340018,107.6011678683934
2022-03-29,1.2206473628589176,108.91459868638435
2022-03-30,1.7572037080087588,110.82845005306436
2022-03-31,0.3617388922962261,111.2293596606354
2022-04-01,-0.0394760020192674,111.18545075636975
2022-04-04,-1.021874625578589,110.04927484775523
2022-04-05,-0.1224116798500429,109.9145616817513
2022-04-06,0.3055148992362921,110.25036704411932
2022-04-07,4.998649941183331,115.76139695152459
2022-04-08,1.0819930003852285,117.01392716368824
2022-04-11,-1.329569322297075,115.45814588530479
2022-04-12,0.1009437214797515,115.57469363451294
2022-04-13,2.4480642255940266,118.40403636321935
2022-04-14,0.3971718348199093,118.87430384694397
2022-04-18,-1.6807168506058678,116.87636339114796
2022-04-19,1.5840800452456838,118.72777854123596
2022-04-20,1.080677338017244,120.0108427378624
2022-04-22,-4.608349452423932,114.48032372370278
2022-04-25,-0.6422671926908263,113.74505416233919
2022-04-26,-0.1469906973696422,113.57785951400248
2022-04-27,0.2693895748415054,113.88382642686133
2022-04-28,0.6563459238751124,114.63129827956705
2022-04-29,0.019181147775904,114.65328587828749
2022-05-02,-1.658655833052125,112.75158246428134
2022-05-03,0.6057825864203226,113.4346119167633
2022-05-04,4.320230874431097,118.3352490430824
2022-05-05,-0.619908145504211,117.60167919526164
2022-05-06,3.471633157421783,121.68437808388913
2022-05-09,-3.705754015895269,117.17505435632822
2022-05-10,1.14608232458151,118.51797694312488
2022-05-11,4.636693357653798,124.01329210767241
2022-05-12,0.3666213814095709,124.46795135232905
2022-05-13,0.199132428522053,124.7158074065886
2022-05-16,2.801013751735404,128.20911432263497
2022-05-17,0.0709370127880193,128.30006203845744
2022-05-18,-2.262155359386808,125.39771530895787
2022-05-19,0.8320485008576517,126.4410851192958
2022-05-20,1.390060937775095,128.1986932528381
2022-05-23,3.680867698193513,132.917517542288
2022-05-24,-2.4234656510613184,129.69630716040726
2022-05-25,1.8256929789391751,132.0641635341782
2022-05-26,0.2746637212739822,132.42689588021054
2022-05-27,-3.780773167060602,127.42013533480025
2022-05-30,-1.9565362589198052,124.9271141858102
2022-05-31,0.6719734178472159,125.76659118482247
2022-06-01,-0.0895141164427126,125.65401233194326
2022-06-02,-0.8451427763568331,124.59205652351731
2022-06-03,2.2793314713956514,127.4319224787169
2022-06-06,-0.0615442334690574,127.35349547883249
2022-06-07,0.3115621610219721,127.75028078148335
2022-06-08,-0.3535982702042695,127.29855799845893
2022-06-09,-1.0748882324597364,125.93024077844257
2022-06-10,-1.1409665940417812,124.49341879936415
2022-06-13,-1.372250047418988,122.78505780085635
2022-06-14,0.793636709284895,123.75952509308063
2022-06-15,-1.191821574030405,122.28453237310372
2022-06-17,-6.876531995482072,113.8755973789416
2022-06-20,0.8110259577283729,114.79915803320307
2022-06-21,-1.0096217541815111,113.64012076008264
2022-06-22,-0.452680217535395,113.12569441421842
2022-06-23,-2.002280091762787,110.86060115629411
2022-06-24,-0.6225091521878556,110.1704837679257
2022-06-27,6.340422227107778,117.15575760845942
2022-06-28,1.3743524183373437,118.76589059637273
2022-06-29,-1.3122530986832135,117.20738151684311
2022-06-30,-1.0536030740174618,115.97248094220627
2022-07-01,1.7597695808625025,118.01332938399878
2022-07-04,2.208464509175889,120.61961187954124
2022-07-05,-3.996762014022237,115.79873305047869
2022-07-06,-1.4139592347976904,114.16138617073273
2022-07-07,2.7749720275395795,117.329332703222
2022-07-08,0.8437023538220734,118.3192430449628
2022-07-11,-0.0687394061996804,118.23791109987374
2022-07-12,-1.8487459205181245,116.05199254190897
2022-07-13,0.3911745703856439,116.50595842515877
2022-07-14,-3.008510558036948,113.00086436519572
2022-07-15,1.855086785594806,115.09712846764238
2022-07-18,3.1183412225668894,118.68624967063964
2022-07-19,1.1080970131678305,120.0014084582809
2022-07-20,0.8439909682223412,121.0142095074084
2022-07-21,-1.104158713647052,119.67802056838124
2022-07-22,1.0670487508278814,120.95504339187168
2022-07-25,4.310482777341562,126.16878970560433
2022-07-26,1.431759474531047,127.97522330611547
2022-07-27,0.6425882890678469,128.797577103989
2022-07-28,2.108752941990089,131.51359980038131
2022-07-29,6.408718250482748,139.9419358726552
2022-08-01,-1.2541924242072011,138.18679471465146
2022-08-02,0.046425071687306,138.2509480331601
2022-08-03,-0.5552104282236514,137.48336435256195
2022-08-04,1.531088498782163,139.5883563319028
2022-08-05,1.723978098880341,141.99482902365185
2022-08-08,4.810152951394775,148.824997482761
2022-08-09,1.31259806473063,150.77847151955513
2022-08-10,-0.3602036483145499,150.23536196426878
2022-08-11,-1.898061547776686,147.38380232766187
2022-08-12,6.789176346882497,157.38994857442754
2022-08-15,-0.2966583603522643,156.92303813362736
2022-08-16,0.9541044104705908,158.42024776150475
2022-08-17,2.7814377945227786,162.82660840691986
2022-08-18,1.105178692743336,164.62613338914977
2022-08-19,-3.451384923609979,158.9442518410346
2022-08-22,1.3179991575714478,161.0391357413077
2022-08-23,3.143538522023759,166.1014630088698
2022-08-24,0.5574280403378484,167.02735913909265
2022-08-25,-0.8642447588431135,165.58383394189897
2022-08-26,0.8323035489482766,166.96199406828202
2022-08-29,1.809709896813616,169.98352179885308
2022-08-30,-5.22001251112485,161.1103606941023
2022-08-31,2.6913314493362206,165.4463744996017
2022-09-01,1.6518857323643663,168.17935955467473
2022-09-02,-1.3456758465289376,165.9162105343004
2022-09-05,-0.2054868649218888,165.57527451487627
2022-09-06,-3.2473672905552475,160.19843720903313
2022-09-08,-0.9260003166326692,158.7149991732369
2022-09-09,-0.1625274488763595,158.4570437340965
2022-09-12,-0.5496970135787316,157.58601009688502
2022-09-13,-2.627308544135565,153.44573938924722
2022-09-14,1.1108322038225538,155.1502640777766
2022-09-15,-0.2189177410206966,154.81061262446988
2022-09-16,-0.5179081830298804,154.00883579348906
2022-09-19,1.178356741653119,155.82360929280313
2022-09-20,-0.1804565529448076,155.54241537879915
2022-09-21,-0.2092394018831433,155.21695935918595
2022-09-22,2.038655791709165,158.38129889087685
2022-09-23,-7.07143041037841,147.18147555675506
2022-09-26,-0.7976222186526716,146.00752340597353
2022-09-27,0.6958727665352882,147.02354999844835
2022-09-28,-0.7079563948740875,145.98268737426343
2022-09-29,0.083700406651066,146.10487547723585
2022-09-30,1.2475965053599491,147.92767479785036
2022-10-03,8.855309327648463,161.02712798239787
2022-10-04,-1.9734510900238256,157.84933636999517
2022-10-05,3.523530281041265,163.41120553541464
2022-10-06,2.939765772904978,168.21511222483616
2022-10-07,-0.5160727707068768,167.34699983442977
2022-10-10,-0.916216051353036,165.81373976048897
2022-10-11,-0.9777292185744302,164.1925303784397
2022-10-13,3.117886796033531,169.3118676031824
2022-10-14,-1.9590492959351116,165.99496465296767
2022-10-17,-0.6540348126982676,164.90929979681107
2022-10-18,2.238310554831102,168.60048206006115
2022-10-19,3.6990746048122247,174.83713967553587
2022-10-20,2.673296739103792,179.5110552292243
2022-10-21,3.400172458797868,185.61474068962582
2022-10-24,-9.89114797427627,167.25531202594573
2022-10-25,-1.502808756964391,164.7417845503317
2022-10-26,-1.8218106138161216,161.74050123400366
2022-10-27,0.2950559712417533,162.21772624081092
2022-10-28,-1.520905104235104,159.7505485624403
2022-10-31,-7.052006991734993,148.484928708482
2022-11-01,0.3219605607315712,148.96299161755368
2022-11-03,0.2602221308181773,149.35062628847137
2022-11-04,-5.22195359147184,141.55160589511485
2022-11-07,-3.4056887391249457,136.7307987930944
2022-11-08,-0.0108541580999155,136.71595781602213
2022-11-09,-1.8681019558055567,134.16196433416272
2022-11-10,-1.2399695166802616,132.49839687343965
2022-11-11,3.3858247391964857,136.9845603738193
2022-11-14,2.75524926072237,140.75882646082275
2022-11-16,-1.1161871632975218,139.1876945086588
2022-11-17,-0.7765658767030725,138.10681036853484
2022-11-18,-1.8478477585704425,135.55480676870673
2022-11-21,-0.370594615118669,135.05244795428737
2022-11-22,0.4167163169452204,135.61523354134684
2022-11-23,0.0245025441022894,135.64846272375473
2022-11-24,3.4413883783618093,140.31665315535648
2022-11-25,-2.008225704356814,137.4987780591974
2022-11-28,2.1945753403241453,140.51629233573158
2022-11-29,3.827515389865544,145.89457505015017
2022-11-30,3.0754975040900856,150.38155906442037
2022-12-01,-3.3859815537635285,145.28966721423708
2022-12-02,1.1533886541064795,146.96542175147516
2022-12-05,-1.216940867282823,145.1769394734069
2022-12-06,-0.1613403643068833,144.9427104703709
2022-12-07,-1.355608576567413,142.9778546561253
2022-12-08,-1.936508239341084,140.2090767202763
2022-12-09,-0.1988782775586672,139.9302313235141
2022-12-12,-2.422352703328534,136.54062758227508
2022-12-13,-1.213050472375743,134.88432085440348
2022-12-14,-8.697304470229906,123.1530207870942
2022-12-15,2.2251436672088287,125.8933524301146
2022-12-16,0.261613714557507,126.222706705788
2022-12-19,2.132012132718053,128.9137901270005
2022-12-20,2.272670426129353,131.84357571041932
2022-12-21,2.4736059880115846,135.10486629400083
2022-12-22,1.07999662959557,136.56399429639563
2022-12-23,4.818378671808388,143.14416467094279
2022-12-26,-0.3067832318284225,142.70502237639147
2022-12-27,0.6217427123463182,143.59228045316885
2022-12-28,-0.5357134666980956,142.82303726964233
2022-12-29,-1.5327698459965622,140.6338888212368
2022-12-30,-0.0082307495067435,140.62231359812634
2023-01-02,-6.315086506262125,131.74189284729746
2023-01-03,-1.337410745462042,129.97996261608262
2023-01-04,1.5571398267277603,132.0039323807435
2023-01-05,3.038429837099565,136.01477924834472
2023-01-06,-0.5995740343274103,135.1992699491239
2023-01-09,0.6212968972267863,136.03925881839106
2023-01-10,0.5480023037100823,136.78475709066598
2023-01-11,1.20216566901592,138.42913648085678
2023-01-12,0.504604197505576,139.12765571410992
2023-01-13,-0.2125207727930234,138.83198054501747
2023-01-16,-2.3590442254636024,135.55687272487347
2023-01-17,6.620646038816491,144.5316134492763
2023-01-18,-1.2880590694018257,142.6699608940901
2023-01-19,3.428235784408984,147.5610235470636
2023-01-20,1.1094534257984012,149.1981443779497
2023-01-23,2.3038534330658056,152.63545094927156
2023-01-24,-0.7617181160088471,151.47279906793915
2023-01-25,0.4207479375166967,152.1101177459163
2023-01-26,-2.801720428564902,147.84841750311486
2023-01-27,-2.2741782795481225,144.4860809056034
2023-01-30,0.3030125770144165,144.9238919027826
2023-01-31,1.613797109735926,147.26266948162652
2023-02-01,-1.9769440996157628,144.35136882637283
2023-02-02,-4.742320799340249,137.5057638383874
2023-02-03,1.1879895032052,139.13931787908956
2023-02-06,3.610603117184952,144.16308642766185
2023-02-07,-0.5273662912915977,143.40281890535678
2023-02-08,2.0103600962610546,146.28573195354357
2023-02-09,-0.0083659251655765,146.27349379868042
2023-02-10,2.7222736500256195,150.25545857733377
2023-02-13,0.4897123044002915,150.99127804602006
2023-02-14,-0.6030234759413666,150.08076519277864
2023-02-15,0.4237771765635667,150.7167732220776
2023-02-16,-0.1075547941056798,150.55467010695585
2023-02-17,-1.5332990600694485,148.24621676531524
2023-02-22,-2.501352086865205,144.53805692855732
2023-02-23,3.718910403248943,149.91329776432733
2023-02-24,-1.5072702458611476,147.65369923253638
2023-02-27,1.64834180093687,150.0875368776159
2023-02-28,-4.396500878451537,143.48893700034523
2023-03-01,-0.0084600658006861,143.4767977418583
2023-03-02,-2.7505069273122684,139.53045848088266
2023-03-03,3.633315288265893,144.60003996065606
2023-03-06,1.4748517593814905,146.73267619408213
2023-03-07,-3.0305151699885013,142.28592018269038
2023-03-08,1.5321866299319753,144.46600602800524
2023-03-09,-1.2498359582828855,142.6604179371721
2023-03-10,-0.7069498686460229,141.6518802999554
2023-03-13,-3.174816825495741,137.15469257056134
2023-03-14,-1.789101344293842,134.70085612201933
2023-03-15,-2.449052820101272,131.40196100646247
2023-03-16,-0.3874727568426772,130.8928142056054
2023-03-17,0.4101163182009371,131.429626996015
2023-03-20,-2.3585016938969194,128.3298570170316
2023-03-21,2.2041741255919067,131.1584705208101
2023-03-22,-0.8811377155033218,130.00278376997395
2023-03-23,-1.9625093287046087,127.45146701091252
2023-03-24,0.3431051964640774,127.88875961719667
2023-03-27,1.5108242283349949,129.82093398281037
2023-03-28,1.718490923155347,132.05189494966046
2023-03-29,1.0482476172928523,133.43612579206035
2023-03-30,1.1117923098208582,134.91965837713937
2023-03-31,-2.1875203513769925,131.96826339213112
2023-04-03,4.74818988954937,138.23436713193018
2023-04-04,-1.4106388362730038,136.28437946409096
2023-04-05,0.1376819776534255,136.47201849296982
2023-04-06,-1.1740036666571307,134.86983199190135
2023-04-10,2.645824647710593,138.43825124906894
2023-04-11,4.374316479686513,144.49397848764679
2023-04-12,0.0604030492175278,144.58125725658905
2023-04-13,1.1609514495549922,146.25977545849426
2023-04-14,1.487611191868754,148.43555224741692
2023-04-17,0.3933616599395284,149.01944079967777
2023-04-18,2.561380263070001,152.836395344458
2023-04-19,-3.198427972698692,147.9480333232965
2023-04-20,0.2941283414501505,148.38319041991844
2023-04-24,1.5334007316571086,150.65849934747362
2023-04-25,-0.5365969887190847,149.8500703767257
2023-04-26,-1.434502455551856,147.7004674375254
2023-04-27,-2.6672932014241257,143.76086291109263
2023-04-28,2.169358521206055,146.87955144081377
2023-05-02,-4.040766378521143,140.9444919092707
2023-05-03,-0.5011042187684778,140.23821311419155
2023-05-04,1.300136623349646,142.0615014828203
2023-05-05,3.764161105509944,147.40892526754004
2023-05-08,1.4731485877885089,149.58047776839302
2023-05-09,0.6883726054589534,150.61014880046525
2023-05-10,0.1562264933899104,150.84544175462554
2023-05-11,2.161957611388021,154.10665626407155
2023-05-12,3.1760626989102203,159.00118029021252
2023-05-15,-1.8165541681177568,156.11283772229424
2023-05-16,2.022534025113165,159.27027298279734
2023-05-17,-0.5634849169530387,158.37280901734934
2023-05-18,0.4178228768563441,159.03452684414384
2023-05-19,0.5183815378622558,159.85893247013047
2023-05-22,-1.4745225473463464,157.50177646691122
2023-05-23,1.9739231844819292,160.6107405485625
2023-05-24,1.0284336385586237,162.262515431502
2023-05-25,-0.7138776710937655,161.10415956528144
2023-05-26,1.575222142275701,163.64190795888092
2023-05-29,-0.6125799868887283,162.63947038056193
2023-05-30,-0.9048914516082474,161.1677597161473
2023-05-31,-1.1696802833793152,159.28261220758336
2023-06-01,2.766716678709158,163.6895108058142
2023-06-02,1.1318072340190666,165.54216053044482
2023-06-05,0.5870331195342304,166.51394783955107
2023-06-06,1.923034826373904,169.7160690472757
2023-06-07,2.9573144442300414,174.73510687139023
2023-06-09,4.59509029760421,182.76434281374583
2023-06-12,1.212471554267136,184.98030848170578
2023-06-13,0.0296667836100494,185.03518618954425
2023-06-14,3.8888862556776926,192.23099411343705
2023-06-15,-1.348315648505749,189.63911353852743
2023-06-16,0.5527801940508281,190.68740099834196
2023-06-19,2.3106898232508666,195.09359536743221
2023-06-20,0.2375610819686846,195.5570618234387
2023-06-21,3.723734614404006,202.8390878254695
2023-06-22,-1.556212450489347,199.68248068627054
2023-06-23,-3.1816821661383665,193.32921880937278
2023-06-26,1.8090046189993991,196.82655330750978
2023-06-27,-0.8195131352275564,195.21353384953906
2023-06-28,0.6736920914310218,196.52867198848642
2023-06-29,1.021381980497904,198.53598043068865
2023-06-30,-4.810553486970148,188.9853009011898
2023-07-03,1.5972567108716529,192.00388130239503
2023-07-04,0.2129721427524211,192.41279608257256
2023-07-05,-0.0359554598500455,192.34361317693075
2023-07-06,-1.195663291843185,190.04383119996933
2023-07-07,-0.5132212916066026,189.06848579486618
2023-07-10,-0.008396163155222,189.05261129632373
2023-07-11,-0.7388904826669873,187.6557195442218
2023-07-12,-0.2912475429333039,187.10917687187543
2023-07-13,1.3542344160538455,189.64307374066942
2023-07-14,-1.9682353511811912,185.91045172223895
2023-07-17,0.0197759419101828,185.9472172651765
2023-07-18,-0.8078590360619642,184.445025868194
2023-07-19,0.5097944165293411,185.38531631163616
2023-07-20,0.7074862896110368,186.69689200749303
2023-07-21,1.6979378926681663,189.86688928132202
2023-07-24,1.9197825167566185,193.51192062685448
2023-07-25,1.6641895095585113,196.73232570967178
2023-07-26,-0.4128314460069338,195.92015280468146
2023-07-27,-5.264038849388353,185.606839847262
2023-07-28,1.5641705103075498,188.51004730126664
2023-07-31,4.889922009690007,197.72804159472832
2023-08-01,-1.9675981245204757,193.8375483566594
2023-08-02,-0.6637744023274883,192.55090432856872
2023-08-03,1.311219912357875,195.07567012755007
2023-08-04,-3.915904938601533,187.4366923270153
2023-08-07,0.6131054552480641,188.58587691280874
2023-08-08,-0.0644431105213616,188.46434630772214
2023-08-09,1.0590923281659226,190.46035774079527
2023-08-10,-0.0360895267677574,190.39162149900645
2023-08-11,0.047273296919803,190.4816258955481
2023-08-14,0.4361422544980398,191.31239675313347
2023-08-15,-0.2017807976670171,190.92636507292912
2023-08-16,2.734559519887592,196.14736016500623
2023-08-17,-0.7296705100380607,194.71613072166403
2023-08-18,0.5505968271938944,195.7882315594522
2023-08-21,-0.9537081653835487,193.92098320820966
2023-08-22,1.3916468126419224,196.6196783900706
2023-08-23,5.273315215255492,206.9880538068006
2023-08-24,-0.2446630795790438,206.48163045999615
2023-08-25,-0.7461928692219288,204.9408792572505
2023-08-28,0.946804411356128,206.88126854273017
2023-08-29,0.333278273568971,207.57075886286697
2023-08-30,-0.0868022823486969,207.39058270668548
2023-08-31,-2.5266432439777886,202.15056256008083
2023-09-01,3.0862949787377136,208.38952522186264
2023-09-04,-1.2823313465902042,205.7172810169322
2023-09-05,4.258471425029287,214.47769264538545
2023-09-06,0.446419966458822,215.43516388895463
2023-09-08,-0.7383611370241239,213.84447436331436
2023-09-11,-0.6423232866310857,212.47090150730494
2023-09-12,1.0119931098032442,214.6210923908957
2023-09-13,-1.221251175319027,212.00002977758936
2023-09-14,2.726380268365136,217.77995675837377
2023-09-15,-1.3770695774672936,214.7809752280328
2023-09-18,1.150249105408374,217.25149147418063
2023-09-19,-0.0082994398685865,217.23346081728212
2023-09-20,0.1186351592692647,217.49117607950885
2023-09-21,-1.4182977806278196,214.40650355611183
2023-09-22,0.6910923837963434,215.88825057255215
2023-09-25,0.6090012364620145,217.20301268791522
2023-09-26,-2.643717166871773,211.46077935452212
2023-09-27,3.540258858532219,218.94703832794187
2023-09-28,-0.4911130493226667,217.87176085160783
2023-09-29,0.9617450038271746,219.96713162634845
2023-10-02,-1.8288341299328992,215.94429764853137
2023-10-03,-1.138775307994011,213.48517730788882
2023-10-04,-2.892978775384969,207.3090964397786
2023-10-05,-0.382841976057946,206.5154301984207
2023-10-06,2.3828054335408133,211.43629109028885
2023-10-09,3.904176898885403,219.691137922896
2023-10-10,0.9768146817379142,221.83711321260392
2023-10-11,-0.3336374940514197,221.09698142720538
2023-10-13,3.002571662352027,227.73557673785436
2023-10-16,0.9413504113758407,229.8793665263253
2023-10-17,2.1638347037173045,234.85357603590742
2023-10-18,2.235648266799406,240.10407593807062
2023-10-19,-0.7016231863764655,238.41945006985415
2023-10-20,-1.0557347048181565,235.9023731924301
2023-10-23,-5.794230770293907,222.23364529706075
2023-10-24,1.4630278337492977,225.48498538371243
2023-10-25,0.2613365142938306,226.07425998477018
2023-10-26,-0.7196874012791121,224.4472320181248
2023-10-27,-0.7004063512428771,222.875189349881
2023-10-30,-0.7797767201089378,221.13726050843192
2023-10-31,-0.8365634247520015,219.28730706851982
2023-11-01,1.104042776686187,221.70833274239948
2023-11-03,0.7898638609929121,223.45952673954162
2023-11-06,-0.2558688949941712,222.88776331771393
2023-11-07,-2.1181585853804807,218.16664702323726
2023-11-08,-2.266985200715832,213.22084142232254
2023-11-09,2.0149153321668667,217.51706084751612
2023-11-10,-0.3136546654628813,216.83480843799015
2023-11-13,2.134425075206403,221.46298496106638
2023-11-14,1.089953824973544,223.87682923655012
2023-11-16,-1.934922819333318,219.54498538045223
2023-11-17,4.02081569740711,228.3724846154996
2023-11-20,-0.3283497930253953,227.62262403493764
2023-11-21,-0.9706623894194631,225.41317683362084
2023-11-22,0.079668751942652,225.59276069831847
2023-11-23,0.4146751523908643,226.528237822527
2023-11-24,-0.2807925089553409,225.8921635000528
2023-11-27,-0.629613369248283,224.46991623857227
2023-11-28,0.8671967632839506,226.41651208673937
2023-11-29,-1.2482073807102425,223.590364471726
2023-11-30,0.8703679994094271,225.5364234538508
2023-12-01,-1.2518296344281477,222.71309166862613
2023-12-04,-1.842717701627894,218.6091181046056
2023-12-05,-0.6995441369769484,217.07985083600784
2023-12-06,-2.2272451175904817,212.24495045699015
2023-12-07,0.2818355839652398,212.84313225254735
2023-12-08,3.178222546433962,219.60776067033407
2023-12-11,-0.2894070212876687,218.97220039166152
2023-12-12,-1.4401937509288532,215.8185764453494
2023-12-13,1.2382107261814657,218.49086520798787
2023-12-14,2.2063913868878737,223.3116288390737
2023-12-15,-0.7482285871791894,221.64074739360427
2023-12-18,1.9445209755844184,225.950598217115
2023-12-19,0.6214436944859569,227.35475396238854
2023-12-20,0.1661832215691383,227.73257941691384
2023-12-21,-0.0087926810038108,227.71255561766395
2023-12-22,1.2677225805088677,230.5993191038829
2023-12-26,1.4407122754402035,233.92159180129406
2023-12-27,-0.0446088811879019,233.81724199633456
2023-12-28,-0.4041043984786774,232.87237623702583
2023-12-29,-0.0082971385307106,232.85305449336968
