,SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES ACCESS,Close
2022-01-04,-1.1216866955912952,98.8783133044087
2022-01-05,-3.2854291479259445,95.62973637812813
2022-01-06,-0.5857796969601758,95.06955679816852
2022-01-07,0.2146684304240143,95.27364112355822
2022-01-10,-0.2194423099863285,95.0645704446686
2022-01-11,3.284755936814765,98.1872095661573
2022-01-12,2.3366395240800086,100.48149071247141
2022-01-13,-0.4499243104053918,100.02940005829826
2022-01-14,0.7993381104636876,100.82897317463242
2022-01-17,-0.7476802980316721,100.07509480749806
2022-01-18,-0.796061213003918,99.27843579385868
2022-01-19,2.4833469592958624,101.74386381038197
2022-01-20,2.730415559557753,104.52189409875588
2022-01-21,0.505253153592089,105.04999426488402
2022-01-24,-1.1671206162566894,103.82393412444209
2022-01-25,2.0037322291278192,105.90428775404197
2022-01-26,1.062017641668889,107.02900997327369
2022-01-27,0.8379329062239149,107.92584126704543
2022-01-28,-0.6139496175349923,107.26323097736498
2022-01-31,1.2696328638239995,108.62508020865306
2022-02-01,-0.4925914182142277,108.09000238551691
2022-02-02,-1.119475107452328,106.87996171516642
2022-02-03,-0.3452985114416718,106.51090679833452
2022-02-04,0.4021946707021051,106.9392879891939
2022-02-07,-1.1829783671563288,105.67421934629073
2022-02-08,-0.5563592681682272,105.08629103289321
2022-02-09,1.393753827877764,106.55093523673894
2022-02-10,0.7628275649299132,107.3637351414154
2022-02-11,1.1438459425070937,108.59181086955455
2022-02-14,0.7176004696191729,109.37106621432244
2022-02-15,1.5836340178717156,111.10310362460145
2022-02-16,0.2368534806693301,111.36625519266796
2022-02-17,-0.7113527440871681,110.5740482803678
2022-02-18,-1.2527521036778455,109.18882956441374
2022-02-21,-1.4873659997988065,107.56479203789438
2022-02-22,1.802848381088551,109.50402214977082
2022-02-23,0.752006033198116,110.3274990029317
2022-02-24,0.4804121516291282,110.85752571473029
2022-02-25,0.0157940566008374,110.87503461508796
2022-03-02,0.2732020616202479,111.17794749547853
2022-03-03,-0.0141467441847065,111.16221943565654
2022-03-04,-1.4194476149059445,109.5843299632006
2022-03-07,-2.166994220157026,107.20964386670025
2022-03-08,0.2429786046545423,107.47014036342266
2022-03-09,2.813191703240503,110.49348143558738
2022-03-10,-0.8306635022342634,109.57565241295397
2022-03-11,-2.745631753047606,106.56710850669484
2022-03-14,-0.930444430721178,105.5755607806137
2022-03-15,0.7629515370742412,106.38105114436414
2022-03-16,1.5348636822331674,108.01385526315687
2022-03-17,1.9754602275256603,110.14762601409767
2022-03-18,2.189416201243355,112.55921598333526
2022-03-21,-0.681800186648962,111.79178703867028
2022-03-22,1.725506086300932,113.72076112800711
2022-03-23,0.2449970427955028,113.99937362981527
2022-03-24,0.8993365125440578,115.02461162093972
2022-03-25,-0.3621018289119204,114.60810539856146
2022-03-28,-0.095371208574202,114.49880226331886
2022-03-29,0.9079836644524608,115.53843268386352
2022-03-30,-1.4156651048450986,113.90279540967312
2022-03-31,-0.5097706817222769,113.3221523530125
2022-04-01,1.822772502271164,115.38775738508504
2022-04-04,-0.4588458931759742,114.85830539909571
2022-04-05,-1.2040577140332245,113.47534511273007
2022-04-06,-1.5586560628110369,111.70665476633475
2022-04-07,0.1576313028970322,111.88273942166562
2022-04-08,-0.3481560160897956,111.49321293340302
2022-04-11,-0.9013503847517867,110.48826842965566
2022-04-12,-0.1980305666003934,110.26946788565745
2022-04-13,0.2376604143564442,110.53153475994314
2022-04-14,-0.0673391895115282,110.45710372028114
2022-04-18,-0.6065710174695593,109.78710294237763
2022-04-19,0.337143071173851,110.15724255299035
2022-04-20,-0.2132415045463354,109.9223415916036
2022-04-22,-1.209109764391092,108.59325982617219
2022-04-25,0.6218644020292263,109.26856265203426
2022-04-26,0.0599241602672329,109.33404092063957
2022-04-27,-0.7163345208323735,108.55084344250403
2022-04-28,0.2822730749085123,108.85725324612831
2022-04-29,-1.46526781805687,107.26220294669213
2022-05-02,-1.0263930614663686,106.1612711380713
2022-05-03,-0.2193008039809596,105.9284586169491
2022-05-04,0.313806204475564,106.26086869239441
2022-05-05,-2.2406510102294,103.87993346455974
2022-05-06,-0.7725687294655836,103.0773895824229
2022-05-09,-1.6008620775632698,101.42726274205573
2022-05-10,0.761514112049344,102.19964566130186
2022-05-11,-0.7180652103231377,101.46578556073453
2022-05-12,2.047069613258956,103.54286082480282
2022-05-13,1.4781112172936206,105.07333946536095
2022-05-16,0.3688312196568066,105.46088274484518
2022-05-17,-0.334708822053209,105.10789586648299
2022-05-18,-2.9502649727387364,102.00693443115144
2022-05-19,0.7255400246062749,102.74703556832331
2022-05-20,0.7556795916640713,103.52347394715295
2022-05-23,-0.0777230614723012,103.44301233385875
2022-05-24,-0.1645348322649842,103.27281254702538
2022-05-25,0.5870106445108769,103.87903494956218
2022-05-26,1.8467501010292156,105.7974211324414
2022-05-27,0.1584249138900428,105.96503060576836
2022-05-30,-0.6804184981307304,105.24402493597682
2022-05-31,-0.5013402633793795,104.71639426417174
2022-06-01,-0.8073750535989022,103.87094021985455
2022-06-02,1.8979619732726103,105.84237116650812
2022-06-03,-1.3066378432219472,104.45939469068308
2022-06-06,-1.093732491732824,103.31688835028365
2022-06-07,0.7481660951922375,104.08987027952809
2022-06-08,-0.1455248974878698,103.93839360250854
2022-06-09,-0.7927490536597692,103.11442297083549
2022-06-10,-2.312123345483419,100.73029032476629
2022-06-13,-3.180215904374306,97.52684961133566
2022-06-14,0.0376986055417027,97.56361587366789
2022-06-15,2.128795186950549,99.64054543260144
2022-06-17,-2.054095472931017,97.5938334996666
2022-06-20,-0.3914497001028527,97.21180273111328
2022-06-21,-0.4235227933485519,96.80008858872199
2022-06-22,0.0290172379954434,96.82817730080758
2022-06-23,-0.4266888170328498,96.41502229652829
2022-06-24,0.4674565746376258,96.86572065719174
2022-06-27,0.7931046268517372,97.63396716955721
2022-06-28,-1.2123609948543446,96.4502910338646
2022-06-29,-0.9472441745817628,95.53667127067916
2022-06-30,-0.4630865261350925,95.09425381850667
2022-07-01,0.8103135301240405,95.86481542356853
2022-07-04,0.211545041285599,96.06761268693468
2022-07-05,0.7409048307618571,96.77938227012977
2022-07-06,-0.1202423817426301,96.66301243585237
2022-07-07,1.628040087175142,98.23672502777913
2022-07-08,-0.0844767259286505,98.15373785881613
2022-07-11,-2.0816559297719084,96.1105147543853
2022-07-12,0.8932369741959656,96.96900940826154
2022-07-13,-0.4075204204727845,96.5738408933927
2022-07-14,-1.291257947410085,95.32682349773759
2022-07-15,0.7938415166732771,96.0835673991885
2022-07-18,0.5302322885498922,96.59303349752959
2022-07-19,1.4962670213185092,98.03832320264426
2022-07-20,1.881999049323624,99.88340351329086
2022-07-21,0.9587405716995568,100.84102622716716
2022-07-22,-0.483278701420764,100.35368302511714
2022-07-25,0.8546381865244479,101.21134392183349
2022-07-26,-1.0058493862811102,100.19331024014886
2022-07-27,3.009614627975443,103.2087427613892
2022-07-28,0.9488462693202138,104.18803506669295
2022-07-29,0.5460840744319073,104.75698933365568
2022-08-01,0.3902751653571457,105.16582984700078
2022-08-02,1.0704832838396294,106.29161247582415
2022-08-03,1.619096540124798,108.01257629586308
2022-08-04,3.239493364893131,111.5116365382177
2022-08-05,0.1629302680230315,111.69332274650628
2022-08-08,0.2146499885456565,111.93307245098792
2022-08-09,0.0030734974484802,111.9365127111137
2022-08-10,-0.0766036655212243,111.85076523932037
2022-08-11,-2.358484865130106,109.2127818696188
2022-08-12,3.038926201159531,112.53167771286985
2022-08-15,1.595896084296733,114.32756635108296
2022-08-16,-1.194346752098452,112.9620987756156
2022-08-17,0.5013967018888899,113.52848701326101
2022-08-18,0.6086921429094838,114.21952599367475
2022-08-19,-1.938335082521303,112.00556885024982
2022-08-22,-1.1974906718298706,110.66431261133809
2022-08-23,2.471429628920907,113.39930322185636
2022-08-24,1.4496650695776214,115.04321330980802
2022-08-25,-0.0531307343249909,114.98209000578545
2022-08-26,-0.9472801766080564,113.89288746051102
2022-08-29,0.3374625666444197,114.2772333217607
2022-08-30,-1.256179747583952,112.84170586067349
2022-08-31,0.6452658849674942,113.56983489260777
2022-09-01,0.9250542547962536,114.62041748244692
2022-09-02,0.396182680053414,115.07452372431729
2022-09-05,1.2240731047685085,116.48312001966711
2022-09-06,-1.4608344200258694,114.78149450889977
2022-09-08,-0.0406353243396218,114.73485267632421
2022-09-09,1.0991730715190773,115.99598728058945
2022-09-12,0.7263596406262396,116.83853531694159
2022-09-13,-1.8358583839629736,114.69354527062598
2022-09-14,0.7493022049110731,115.55294653422945
2022-09-15,-0.7408082502351587,114.69692077291405
2022-09-16,-1.0326950464076168,113.5124513537101
2022-09-19,1.2381438588741966,114.91789879920363
2022-09-20,0.2371900602903709,115.19047263264989
2022-09-21,0.326254426732242,115.5662866487877
2022-09-22,1.4706516869546826,117.26586419293898
2022-09-23,-0.7357855930266499,116.40303885866913
2022-09-26,-2.463911591169521,113.53497089175683
2022-09-27,-0.4126256284049279,113.06649650465536
2022-09-28,0.2563589483469686,113.35635258602746
2022-09-29,-0.775093880391653,112.47773443409797
2022-09-30,1.9517989726078435,114.67307369919527
2022-10-03,5.36657653076964,120.82709195944845
2022-10-04,0.2968719611792236,121.18579371698429
2022-10-05,0.2575788443619053,121.4979426839713
2022-10-06,0.6298472595244853,122.26319414634493
2022-10-07,-0.9750630443532192,121.0710509233781
2022-10-10,-0.0830392915584954,120.9705143804089
2022-10-11,-1.20926597367369,119.50765911182857
2022-10-13,-1.3286968970655957,117.91976455345397
2022-10-14,-2.0977144012750526,115.44614467046654
2022-10-17,1.7384371917046115,117.45310338580704
2022-10-18,1.1752244548245416,118.8334409797474
2022-10-19,-0.043221049202724,118.78207991975225
2022-10-20,-0.2498091522680767,118.48535141285832
2022-10-21,2.0174013798267554,120.8756765271539
2022-10-24,-1.130048077905066,119.50972326790405
2022-10-25,-0.5767584471114695,118.82044084383688
2022-10-26,-2.1089002115372235,116.31463631553174
2022-10-27,2.090912488331776,118.74667357201088
2022-10-28,1.208810475630373,120.18209580161195
2022-10-31,3.418330329799568,124.29031683338722
2022-11-01,1.1693529846740436,125.74370936293926
2022-11-03,0.233944563745303,126.03787993524554
2022-11-04,0.1982291613882081,126.28772376767266
2022-11-07,-2.4967201299795128,123.13467274667225
2022-11-08,0.3002949898660345,123.50443999971844
2022-11-09,-0.1547250319173132,123.31334771550958
2022-11-10,-3.270606077991656,119.28025387015114
2022-11-11,0.2936504893439329,119.63052091933153
2022-11-14,0.4410705160684314,120.15817587532578
2022-11-16,-3.271739202927826,116.22691372968978
2022-11-17,-1.0882522385589954,114.9620717392184
2022-11-18,0.6826390117679049,115.74684768964691
2022-11-21,0.9975356384114952,116.90146374568901
2022-11-22,-0.852878848687666,115.90443588759575
2022-11-23,-0.7994479312296798,114.97784027268894
2022-11-24,2.269038020669756,117.58673118382119
2022-11-25,-2.6011797059298902,114.52808899540129
2022-11-28,-0.2581408767983184,114.2324451822882
2022-11-29,0.6903721972429944,115.02107422405757
2022-11-30,0.3585800870383071,115.4335168921226
2022-12-01,-0.4735865158800645,114.88683932131536
2022-12-02,0.8604999931303148,115.87544056578292
2022-12-05,-2.605749076977293,112.85601734279666
2022-12-06,-0.3339140044841593,112.479175295986
2022-12-07,-0.5009514327769415,111.91570925576507
2022-12-08,-1.8451729562591777,109.85067085477203
2022-12-09,-0.3496002878566995,109.46663259325123
2022-12-12,-1.0744573879640118,108.29046027199763
2022-12-13,-1.9280235152057124,106.20259473322902
2022-12-14,0.8875174085790416,107.14516124984908
2022-12-15,-0.3264102577662742,106.79542845282936
2022-12-16,-0.4430689889226902,106.32225102776775
2022-12-19,2.045254001789143,108.49681112170546
2022-12-20,2.0832492439039285,110.75707011905827
2022-12-21,0.4752673374205152,111.2834622972181
2022-12-22,-0.0817376417370119,111.19250181949305
2022-12-23,1.9336424728824355,113.34256726133533
2022-12-26,-1.4040045650556054,111.75123244283496
2022-12-27,-1.1205590031922896,110.49899394651842
2022-12-28,2.085587638407405,112.80354730483155
2022-12-29,-0.0722331444215962,112.72206575559417
2022-12-30,0.0341391410566327,112.76054810062442
2023-01-02,-2.77866255126753,109.62731297794836
2023-01-03,-2.7049376181787044,106.66196254940934
2023-01-04,0.9727916293565286,107.69956119279739
2023-01-05,1.147772711390016,108.9357073664551
2023-01-06,0.6485921830541974,109.64225584898873
2023-01-09,0.0970550230957822,109.7486691657257
2023-01-10,1.5270865110296183,111.42462628859002
2023-01-11,2.3869016990307967,114.08422258661109
2023-01-12,0.4597037444260321,114.60867202964107
2023-01-13,-0.7292545339239842,113.77288309259484
2023-01-16,-0.1511684660032819,113.60089437049605
2023-01-17,0.162484743229152,113.78547849201998
2023-01-18,0.9664192313208364,114.8851232386173
2023-01-19,0.796718962291787,115.80043480031165
2023-01-20,-0.5486919930561607,115.16504708663813
2023-01-23,0.1166360351226636,115.29937103140713
2023-01-24,1.101598328194009,116.56950697510732
2023-01-25,0.9894819455237958,117.7229412006121
2023-01-26,0.2956579103618129,118.0709983885823
2023-01-27,-0.0541746534059695,118.00703383443232
2023-01-30,-0.6729337633345045,117.21292466065086
2023-01-31,1.0264187125647029,118.41602005291215
2023-02-01,-0.5479677731157317,117.76713842481593
2023-02-02,0.2043699130481302,118.007819023214
2023-02-03,-1.8968536361311796,115.76938341715307
2023-02-06,-0.044826456377367,115.71748810499723
2023-02-07,-0.8565196201774206,114.72634511540146
2023-02-08,0.9025844128061288,115.76184722379524
2023-02-09,-1.739416096521551,113.74826701955386
2023-02-10,0.9764919063211864,114.85900964058042
2023-02-13,-0.3480073128049543,114.45929188761586
2023-02-14,-0.9706380710520102,113.34830642469812
2023-02-15,0.9525571765332196,114.42801385202544
2023-02-16,0.2438435516184833,114.70703918504871
2023-02-17,-1.4207037212230489,113.07739201084195
2023-02-22,-0.4816575479547391,112.53274621719136
2023-02-23,0.0734068255184183,112.61535293385809
2023-02-24,-0.4697178343411656,112.08637853692152
2023-02-27,-0.6393447050784373,111.36976021063154
2023-02-28,-0.6526748752844203,110.64287776707225
2023-03-01,-2.1535854535110976,108.26008884613452
2023-03-02,0.1520396257106426,108.42468708001019
2023-03-03,0.2304382275712502,108.67453900716704
2023-03-06,0.553736235456137,109.27630930836465
2023-03-07,0.1469219358139151,109.43686017738649
2023-03-08,1.6647114690462317,111.25866814012353
2023-03-09,-0.3751151090018778,110.84132006585567
2023-03-10,-0.0424668825868335,110.7942492126056
2023-03-13,-0.6551445700248015,110.06838670498948
2023-03-14,-0.2149286300893949,109.83181822928294
2023-03-15,0.2609904607146385,110.11846879769081
2023-03-16,0.4985399586172168,110.66745336646473
2023-03-17,-1.007362445675497,109.55263100166552
2023-03-20,-1.3275037901340547,108.09831567292683
2023-03-21,0.3213979763609043,108.44574147197984
2023-03-22,-0.5685044800807115,107.8292225732549
2023-03-23,-2.103894198875389,105.56060981484376
2023-03-24,1.3492723028798004,106.98490988582645
2023-03-27,1.202637922438976,108.27155098340057
2023-03-28,1.315152313985224,109.69548679154646
2023-03-29,0.0476553466155049,109.74776255599853
2023-03-30,1.1915316263665154,111.05544185608288
2023-03-31,-0.7476889604011716,110.2250925774002
2023-04-03,-0.583304741403623,109.58214438617969
2023-04-04,1.336032705672885,111.04619767475674
2023-04-05,-1.0078702711182164,109.9269960611857
2023-04-06,0.3151161960137205,110.27339382956586
2023-04-10,0.151957778625511,110.44096282924423
2023-04-11,2.4790956380605467,113.17889992137609
2023-04-12,0.5607432118366118,113.81354291991656
2023-04-13,0.4068148944933236,114.27655336446533
2023-04-14,0.0694816227518435,114.35595456816783
2023-04-17,-0.0914688681297404,114.25135447088537
2023-04-18,-0.5017468467593433,113.67810190244786
2023-04-19,-1.2200829837580862,112.29113472487693
2023-04-20,0.9567312991394684,113.36545915694869
2023-04-24,-0.0322959592278349,113.32884669448092
2023-04-25,-0.4939528189524367,112.76905566154724
2023-04-26,-0.2806799428906492,112.45253554051808
2023-04-27,0.3565991758750497,112.85354035550617
2023-04-28,1.1724329914047926,114.17667249460244
2023-05-02,-1.511599061982205,112.45077898417154
2023-05-03,0.4060797945500516,112.90741887644039
2023-05-04,0.3994906032385614,113.35847340521097
2023-05-05,1.964062372246178,115.58490452711541
2023-05-08,0.5062598080878278,116.17006444295289
2023-05-09,-0.0432225019564413,116.11985283457624
2023-05-10,1.0244251737768997,117.30941383876632
2023-05-11,1.7631294018460864,119.3777306052909
2023-05-12,-0.0616032982209246,119.30418998589676
2023-05-15,0.2057264707091555,119.54963028536288
2023-05-16,0.8931246586136199,120.61735751272288
2023-05-17,1.3619738151031235,122.26013433851548
2023-05-18,0.8682392512389558,123.32164481345995
2023-05-19,0.4400318297435923,123.86429930360252
2023-05-22,0.0913549967340499,123.97745553018598
2023-05-23,-0.4382003867372752,123.43418584058567
2023-05-24,-0.2365839471010988,123.14216037165191
2023-05-25,0.9825780334950628,124.35212818943502
2023-05-26,0.0677250716210275,124.43634575731359
2023-05-29,-0.4396418178575056,123.88927154475068
2023-05-30,-0.4028897878004089,123.39013432151657
2023-05-31,0.1379363007985024,123.56033410834998
2023-06-01,1.197225367907584,125.0396297729665
2023-06-02,1.181048125589368,126.51640797664402
2023-06-05,-0.1045268367550811,126.38416437740987
2023-06-06,0.6952668463529044,127.26287157136616
2023-06-07,0.2208095246727603,127.5438801131678
2023-06-09,0.622222955609808,128.33748741370738
2023-06-12,0.0163676444152827,128.35849323729877
2023-06-13,-0.22670049810668,128.0675038937676
2023-06-14,0.8443915109047184,129.14889502487415
2023-06-15,0.4695234109546087,129.75527932200512
2023-06-16,-0.6979962070170154,128.8495923939332
2023-06-19,0.5299567513274983,129.5324395078828
2023-06-20,0.9114257773259472,130.71303155155678
2023-06-21,1.0034234753978577,132.0246367955493
2023-06-22,-0.3195963200377294,131.60269091480754
2023-06-23,0.8716910700964586,132.74985981951855
2023-06-26,-0.8971896898096299,131.5588417639811
2023-06-27,-1.122726006061736,130.08179643422326
2023-06-28,0.3442826191540016,130.5296454500296
2023-06-29,0.8394901838190139,131.62542901055636
2023-06-30,0.9185435769935912,132.8344659344231
2023-07-03,0.479293289199223,133.47113261539042
2023-07-04,0.3225249665739893,133.90161034124412
2023-07-05,1.0543817834862912,135.313444528477
2023-07-06,-0.6295494680621849,134.46157945823134
2023-07-07,0.9073744673936844,135.6816494986896
2023-07-10,-0.6399579231901487,134.81334403240766
2023-07-11,0.3626836512672149,135.3022899909398
2023-07-12,0.4366593035587174,135.89310002811325
2023-07-13,0.4630491970710304,136.52235193666837
2023-07-14,-1.027257578079832,135.11991573062613
2023-07-17,1.10604078567329,136.61439710817424
2023-07-18,0.421622240408781,137.19039378998266
2023-07-19,-0.1440101325734799,136.99282572200764
2023-07-20,0.4941943567207119,137.66983653583804
2023-07-21,0.8307706165960216,138.81355708569356
2023-07-24,0.1745736715822454,139.05588900895197
2023-07-25,-0.2040681963592638,138.77212016432006
2023-07-26,-0.1368097499258702,138.58226637375643
2023-07-27,-1.1458545620836258,136.99431515227386
2023-07-28,0.5122699332127612,137.6960958390097
2023-07-31,-0.0298813926810082,137.65495032790562
2023-08-01,-0.2065449049052037,137.37063104165355
2023-08-02,0.0699866514471958,137.4667721463915
2023-08-03,1.6772094355426148,139.77237781956663
2023-08-04,-0.1409502612021884,139.57536828794144
2023-08-07,0.5491120729842036,140.3417934861227
2023-08-08,0.205163072631076,140.6297230218244
2023-08-09,-0.0976918318876252,140.49233926922588
2023-08-10,0.1728851984895474,140.7352297288341
2023-08-11,-0.2562229265424043,140.3746338045467
2023-08-14,-0.2907594130491242,139.96648134322675
2023-08-15,-0.0341968564916861,139.91861720646534
2023-08-16,-0.6514435801830087,139.007126357193
2023-08-17,-0.9777000464753272,137.6480536181947
2023-08-18,0.5731137910445661,138.436933596585
2023-08-21,-0.0241198350589111,138.40354283654088
2023-08-22,1.598948928592847,140.6165448018603
2023-08-23,0.7089020612651709,141.61337838644056
2023-08-24,-0.5898191181739398,140.77811560682534
2023-08-25,-0.5675931628001063,139.97906864792216
2023-08-28,0.1641451861135179,140.20883755067428
2023-08-29,1.090150495326392,141.73732488772433
2023-08-30,0.0227872027069642,141.7696228592579
2023-08-31,-0.97389958031997,140.3889290972104
2023-09-01,1.3427240371485238,142.27396499369402
2023-09-04,-0.1034528490725605,142.12677852341955
2023-09-05,-0.4706360768974127,141.45787862875625
2023-09-06,-0.9251054030184114,140.1492441505664
2023-09-08,0.0566663014440527,140.22866154372832
2023-09-11,0.8581257361408134,141.43199977788086
2023-09-12,1.264140465240926,143.2198989178725
2023-09-13,0.6539316353756153,144.15645914504947
2023-09-14,0.650890428100781,145.0947597391136
2023-09-15,0.4118307603697246,145.69230459140383
2023-09-18,-0.82726173388048,144.48704790631055
2023-09-19,-0.6026212131966968,143.61633830530545
2023-09-20,0.2435188093127926,143.96607110232515
2023-09-21,-1.1481369215606163,142.31314348547915
2023-09-22,0.0024913311062579,142.3166889770911
2023-09-25,-0.192220176310176,142.04312758662053
2023-09-26,-1.1963626263320593,140.34377669490104
2023-09-27,-0.2795530865070339,139.9514413354299
2023-09-28,0.94151813226806,141.26910953197347
2023-09-29,0.3262436722101469,141.72999106260914
2023-10-02,-0.970830757027752,140.35403271744065
2023-10-03,-0.9777645000213164,138.9817008111812
2023-10-04,0.3066384474803341,139.4078721408304
2023-10-05,-0.3492905085537234,138.92093367526576
2023-10-06,0.099773340933873,139.0595397320501
2023-10-09,0.8193423350875362,140.19891341205266
2023-10-10,1.3312353848435876,142.06529095656012
2023-10-11,-0.1580139967626848,141.84080791230713
2023-10-13,-1.0161099269903606,140.39954938258686
2023-10-16,-0.0185879575057446,140.37345197400936
2023-10-17,-0.6919477209920255,139.40214107219737
2023-10-18,-1.241168953924976,137.67192497610256
2023-10-19,0.8338625085255957,138.81991954324377
2023-10-20,0.4318979883867868,139.41947998323118
2023-10-23,0.9110872315758688,140.6897130636879
2023-10-24,0.1870439297487092,140.9528646317544
2023-10-25,0.1611849317845637,141.18005941045948
2023-10-26,1.1899557278444828,142.86003961398848
2023-10-27,-1.1947514027376038,141.15321728674886
2023-10-30,-0.8119147117656711,140.00717354946718
2023-10-31,0.5019053439245358,140.70987703538967
2023-11-01,1.5893205391505516,142.9462080117266
2023-11-03,1.7481512438013658,145.4451239250505
2023-11-06,-0.2754136979662425,145.04454813073693
2023-11-07,0.922253463243039,146.38222649911788
2023-11-08,0.2202819055405092,146.70468005702276
2023-11-09,-0.2050599440581946,146.40384752216707
2023-11-10,0.7792963044936041,147.54476729554378
2023-11-13,0.2231108422586558,147.87395566856543
2023-11-14,1.6568215446413517,150.32396322499562
2023-11-16,1.542976782060368,152.64342707543028
2023-11-17,-0.5421236532353935,151.81591095214526
2023-11-20,0.3990048898133924,152.42166386035908
2023-11-21,-0.4981056298119068,151.66244297161765
2023-11-22,0.3083323935179294,152.1300674120998
2023-11-23,0.3449716548902026,152.65487302323692
2023-11-24,-0.3464688246726743,152.12597147886774
2023-11-27,0.3426343511689245,152.64720731420377
2023-11-28,0.4549305415470606,153.34164608109475
2023-11-29,0.0259826737480262,153.38148834071586
2023-11-30,0.3094945381687086,153.85619566969226
2023-12-01,0.0645342582156427,153.9554856242865
2023-12-04,-0.8709082520449773,152.61467459550866
2023-12-05,-0.2618759243931512,152.21501350565208
2023-12-06,-0.3043254351737801,151.75178450340118
2023-12-07,0.7507446797047734,152.89105295191752
2023-12-08,0.3515669010057731,153.42856728869566
2023-12-11,-0.3565396904769757,152.8815335497813
2023-12-12,-0.2869555014594627,152.4428315785446
2023-12-13,1.2872207810855183,154.40510738589882
2023-12-14,0.9725883981825278,155.90683354653535
2023-12-15,-0.4886894480140014,155.14493330226068
2023-12-18,0.1770567989445526,155.41962795489033
2023-12-19,0.4309873161604693,156.0894668381997
2023-12-20,-0.3356350157971977,155.56557593151956
2023-12-21,0.4304997192494886,156.23528529915362
2023-12-22,-0.1311392002379396,156.03039959552285
2023-12-26,0.2364964451864848,156.39940594397652
2023-12-27,0.512619855764207,157.20114035314262
2023-12-28,0.1227434302373264,157.39409442518425
2023-12-29,-0.0514296914203127,157.31314712810757
