,XP INVESTOR DIVIDENDOS FUNDO DE INVESTIMENTO EM ACOES,Close
2022-01-04,-1.2664713336602795,98.73352866633972
2022-01-05,-2.085518342757797,96.67442281555118
2022-01-06,-0.0360250327568922,96.63959582306434
2022-01-07,-0.6348824229554406,96.02604801556852
2022-01-10,-0.5496118707352893,95.49827745667699
2022-01-11,1.7726770519489676,97.19115350615806
2022-01-12,2.4506462939658524,99.57296490761938
2022-01-13,-0.1114155969669017,99.46202509434991
2022-01-14,0.9048160359512948,100.36197344708549
2022-01-17,-0.3747251999105749,99.9858918414517
2022-01-18,0.2053883758396768,100.19125124077368
2022-01-19,1.6186685193676276,101.81301548376861
2022-01-20,1.384914426157513,103.2230386229093
2022-01-21,0.0986201808890419,103.32483737031838
2022-01-24,-0.7171281583980837,102.5838658669168
2022-01-25,2.319705175079645,104.96350911222842
2022-01-26,0.9926527952974108,106.00543231947321
2022-01-27,1.7695151367878026,107.88121449018364
2022-01-28,0.4440519432971301,108.36026311957984
2022-01-31,1.2792408647568143,109.74645188656352
2022-02-01,-0.175116812922127,109.55426739772466
2022-02-02,-0.8367144266120063,108.6376110374388
2022-02-03,0.2489946232880679,108.90811284779063
2022-02-04,-0.5604909849739492,108.2976926933735
2022-02-07,0.0526700014825687,108.3547330897207
2022-02-08,-0.0475408761492657,108.30322030026065
2022-02-09,0.4918054468275867,108.83586143678701
2022-02-10,0.3339026517492183,109.19926726417854
2022-02-11,-0.0907170961831349,109.10020485986323
2022-02-14,0.5744635320110048,109.72694575013244
2022-02-15,1.3997846631213395,111.26288670805427
2022-02-16,-0.0343477755043508,111.22467038150812
2022-02-17,0.0523096289259727,111.28285159385882
2022-02-18,0.3192646906652108,111.63813844576339
2022-02-21,-1.302300460842987,110.18427445430768
2022-02-22,1.1955045723980096,111.50153249347251
2022-02-23,0.9457211597203364,112.55602607967573
2022-02-24,-0.0349577434485715,112.51667903284289
2022-02-25,0.8762644590105229,113.50262270166664
2022-03-02,-0.5011074274050564,112.93385262900905
2022-03-03,0.1392712633994319,113.09113703237112
2022-03-04,-1.363123570424607,111.54956508742168
2022-03-07,-2.597051332529954,108.65256562088743
2022-03-08,0.2678129267720708,108.94355123688968
2022-03-09,2.716807292681289,111.90333758179948
2022-03-10,-0.4847372957926477,111.36090036930375
2022-03-11,-1.572551116650689,109.609693287034
2022-03-14,-0.4042295441110566,109.1666185235583
2022-03-15,-0.1618631119922442,108.98991803755936
2022-03-16,0.6361712516311124,109.68328056329062
2022-03-17,1.0254386377690272,110.8080153013592
2022-03-18,1.5026219868975232,112.4730409025222
2022-03-21,0.5164530009845514,113.05391129756185
2022-03-22,1.7123482956926228,114.9897880208795
2022-03-23,0.3234013760676113,115.36166657767626
2022-03-24,1.4721075283327556,117.05991435617636
2022-03-25,0.3532206371078539,117.47339413146315
2022-03-28,-0.2694006355626555,117.15692006105597
2022-03-29,1.110060659411971,118.45743294043248
2022-03-30,-0.2945316635404649,118.1085382926057
2022-03-31,0.4134010865324278,118.5968002731949
2022-04-01,1.287467446095647,120.12369546882336
2022-04-04,-0.2704906608818724,119.79877209107401
2022-04-05,-1.341166188734344,118.1920714652696
2022-04-06,-0.4063007649171557,117.71185617483478
2022-04-07,0.4764067152256412,118.27264336226844
2022-04-08,0.4557784365497808,118.81170456705108
2022-04-11,-0.7902750205458275,117.87276534437297
2022-04-12,-0.3179780708599256,117.49795579906169
2022-04-13,0.5902820021808308,118.19152508507393
2022-04-14,-0.1813160173759542,117.97722491891378
2022-04-18,-0.0192495739281262,117.95451480578465
2022-04-19,-1.2233078907269768,116.51156791869677
2022-04-20,0.6017642136517454,117.21269283919604
2022-04-22,-1.821362598682996,115.07782469091374
2022-04-25,0.5884264865692268,115.75497309156277
2022-04-26,-1.0644065317184648,114.52286959718722
2022-04-27,0.4061944976484932,114.98805519204016
2022-04-28,0.3761355981498626,115.42056620123763
2022-04-29,-0.9703446009004412,114.3005889687752
2022-05-02,-1.3012684843364597,112.81323142711358
2022-05-03,-0.2989073480863746,112.47602438876424
2022-05-04,1.8542243573622883,114.56158222917345
2022-05-05,-2.347669422207066,111.87205499358254
2022-05-06,0.0341318663132028,111.91023901383478
2022-05-09,-0.2362805870112616,111.64581684416719
2022-05-10,0.4858315117711065,112.1882274039704
2022-05-11,-0.0762142826765122,112.10272395120697
2022-05-12,1.474060241553654,113.75518563467035
2022-05-13,1.3313139861770962,115.26962433102644
2022-05-16,0.7128109057821685,116.09127878431212
2022-05-17,0.7057584054452448,116.91060274232127
2022-05-18,-2.1266117641197457,114.42436811089976
2022-05-19,0.7653281179473614,115.30008997383608
2022-05-20,1.1379049573181366,116.61209541344063
2022-05-23,0.8028998983568902,117.54837380898698
2022-05-24,0.5788423903177575,118.22879362572257
2022-05-25,0.1604865613050066,118.4185349510849
2022-05-26,0.104815673545211,118.54265613609624
2022-05-27,-0.6570711483782077,117.76374654410476
2022-05-30,-0.8422097545457419,116.77192878339179
2022-05-31,0.3399100906925856,117.1688483524229
2022-06-01,0.4221210884787441,117.66344277044615
2022-06-02,0.4853157212897363,118.23448195642187
2022-06-03,-0.8570123239515115,117.22119787489511
2022-06-06,-0.963653110538687,116.09159215536297
2022-06-07,-0.7518797881730821,115.21872293817847
2022-06-08,-0.6661217641274031,114.45122594833761
2022-06-09,-0.6265533234103504,113.73412798847441
2022-06-10,-2.0708174318767147,111.3789018400961
2022-06-13,-2.262028482681921,108.8594793567748
2022-06-14,0.5382476587377116,109.4454129557267
2022-06-15,2.106407356343687,111.75077918540686
2022-06-17,-1.0292988109093848,110.60052974406949
2022-06-20,0.6045085473671996,111.26911939980579
2022-06-21,-0.5042918976744359,110.70799824605888
2022-06-22,0.5635800786221168,111.33192646961498
2022-06-23,-0.5905535780859283,110.67445179429667
2022-06-24,-0.7834541303049503,109.80736823052189
2022-06-27,1.5731822560363762,111.53483826334498
2022-06-28,-0.1280515480998389,111.39201617627812
2022-06-29,-0.8874586254849492,110.40345812062014
2022-06-30,0.1739832564488619,110.59554165229055
2022-07-01,0.3263388543746082,110.95645787590803
2022-07-04,-0.8671966247696394,109.99424721824421
2022-07-05,-0.2628643626005567,109.70511154139669
2022-07-06,0.9664796921500908,110.7653891656949
2022-07-07,1.5510178543162167,112.48338012805766
2022-07-08,-0.2241910584140249,112.2312024476087
2022-07-11,-2.1578346615387045,109.80943866013251
2022-07-12,0.4479075338009508,110.30128340871578
2022-07-13,-0.156807082816246,110.12832318389368
2022-07-14,0.0748603347735299,110.21076561530963
2022-07-15,1.0589332172228128,111.37782402136571
2022-07-18,-0.1593642485608004,111.20032758905069
2022-07-19,0.9634978775506564,112.27174038520057
2022-07-20,0.5988329945881832,112.94406061022553
2022-07-21,0.1981313759189973,113.16783823153136
2022-07-22,-0.179520743446615,112.96467848699565
2022-07-25,0.8066622708504445,113.87592192773775
2022-07-26,-0.6833513103459699,113.097749323076
2022-07-27,2.116327524526085,115.49126812161977
2022-07-28,1.512188731330233,117.2377140638253
2022-07-29,0.5882042589138381,117.92731129100194
2022-08-01,-0.0106364864084218,117.91476796856466
2022-08-02,0.6558599483032834,118.68812370480522
2022-08-03,1.4757522566065884,120.4396663687029
2022-08-04,2.6226280599126017,123.59835085415362
2022-08-05,0.1317861492019734,123.76123636122145
2022-08-08,1.2209456557624732,125.2722938000917
2022-08-09,-0.1931959399259719,125.03027281461779
2022-08-10,1.3925117905247977,126.77133410528666
2022-08-11,-1.4442926898783348,124.94038499394276
2022-08-12,2.0157068442734127,127.45881688552721
2022-08-15,1.0675943427595591,128.81956000394536
2022-08-16,-0.2679576354625013,128.4743781569456
2022-08-17,0.5079081305641608,129.12690996929646
2022-08-18,-0.3608706639469217,128.6609288319561
2022-08-19,-1.6361308511840589,126.55586768191651
2022-08-22,-0.5837349646885093,125.81711683239224
2022-08-23,0.760211258012844,126.77359271905927
2022-08-24,0.8650521913461828,127.87025046092377
2022-08-25,0.1945119566497899,128.1189733870683
2022-08-26,-0.5191257307704533,127.45387483021709
2022-08-29,0.567345403082764,128.1769785301172
2022-08-30,-1.03331317902029,126.85250891849549
2022-08-31,-1.004435912146462,125.57835676345933
2022-09-01,1.615930746058547,127.60761604079516
2022-09-02,0.1430015662838624,127.790096930431
2022-09-05,0.6226354638766862,128.58576339324227
2022-09-06,-2.1647311914068434,125.80222726536016
2022-09-08,-0.197650412932715,125.55357864369162
2022-09-09,0.8947012314731717,126.67690805797537
2022-09-12,0.8841076789982472,127.79686832963348
2022-09-13,-1.5702833031211785,125.79009544434149
2022-09-14,0.2222966171590901,126.06972257123545
2022-09-15,-0.7949612525903094,125.06751712554602
2022-09-16,-0.8928998102706975,123.95078950242174
2022-09-19,1.612731257231692,125.94978262831276
2022-09-20,0.6738977571108418,126.79855538853094
2022-09-21,0.2567131183003335,127.12406391402861
2022-09-22,1.5509466922466686,129.09569037835277
2022-09-23,-0.3526377224058019,128.6404502760785
2022-09-26,-2.4165329015027104,125.53181147051582
2022-09-27,-0.9584543690686952,124.32864633890559
2022-09-28,-0.4447929108414961,123.77564133384494
2022-09-29,-0.7420435372459955,122.85717218664236
2022-09-30,1.2100518590272724,124.34380768263516
2022-10-03,5.243860037020931,130.86422292221502
2022-10-04,-1.2625740734082624,129.21196517223194
2022-10-05,0.5037671241685082,129.86289257326172
2022-10-06,0.942118214327059,131.0863545378464
2022-10-07,-0.5588627959486225,130.35376167176906
2022-10-10,0.1239406909124607,130.51532302461544
2022-10-11,-0.710084468595773,129.58855398668004
2022-10-13,-0.4067225550722142,129.06148810882428
2022-10-14,-1.3229335517591645,127.35409038023298
2022-10-17,1.6476153171764096,129.4523958803884
2022-10-18,2.083159309896532,132.14909551705483
2022-10-19,0.1353573305915345,132.32796900514757
2022-10-20,0.640670154097478,133.1757548080869
2022-10-21,1.903172575914436,135.71031925136145
2022-10-24,-2.837280316126256,131.8598370762905
2022-10-25,-1.4465200169570205,129.95245813865503
2022-10-26,-2.577375404290272,126.60309544531873
2022-10-27,2.7068644019115684,130.0300695676462
2022-10-28,0.7947780703923657,131.06352004548577
2022-10-31,2.135886960685962,133.86288868035334
2022-11-01,-0.6106297178583353,133.04548210088748
2022-11-03,0.9723416802470464,134.33913877704003
2022-11-04,0.3348180209445273,134.78893042284724
2022-11-07,-2.982646706939762,130.76865282827086
2022-11-08,-0.0235910389923321,130.7378031443924
2022-11-09,-1.3524565063279592,128.9696312195358
2022-11-10,-4.843418232597685,122.72309258653482
2022-11-11,-0.7381694860784882,121.81718816468917
2022-11-14,1.227008807109331,123.31189579204285
2022-11-16,-3.02287527038152,119.58433098870655
2022-11-17,-0.7099600059635391,118.73533006528767
2022-11-18,0.4377053956340138,119.25504101150729
2022-11-21,2.436410262958777,122.16058306980734
2022-11-22,-1.6030586319081164,120.20227729811751
2022-11-23,-0.9454347156494292,119.06584323953992
2022-11-24,3.2347114146571654,122.91727966176713
2022-11-25,-2.8728351238793803,119.38606887832684
2022-11-28,-0.4662445023548955,118.82943789560402
2022-11-29,1.0507261951530733,120.07800992712627
2022-11-30,0.4541167035444937,120.62330422748917
2022-12-01,-1.0115179214771677,119.40317788775019
2022-12-02,0.0616820044764487,119.47682816127994
2022-12-05,-2.9980197741372505,115.89488922749278
2022-12-06,0.4554830806565046,116.42277083926962
2022-12-07,0.4560626770751419,116.95373164468425
2022-12-08,-1.2292957136357583,115.51602443463908
2022-12-09,-0.6166048913732403,114.80374697765518
2022-12-12,-1.549395727751679,113.02498262668455
2022-12-13,-1.7026848670964934,111.10052335146155
2022-12-14,0.4624103683581237,111.61426369073884
2022-12-15,0.4882460712961833,112.15921594821504
2022-12-16,-0.3419011859756349,111.77574225870711
2022-12-19,2.110882188670349,114.13519649330024
2022-12-20,1.855908261435557,116.2534410342251
2022-12-21,0.7599080366384348,117.1368602755129
2022-12-22,0.4028221423866052,117.60871348559913
2022-12-23,2.006807360270657,119.96889380414775
2022-12-26,-1.3590331862610716,118.33847672415908
2022-12-27,-1.1462248086654525,116.98205174574997
2022-12-28,1.8682655055917816,119.16758706624934
2022-12-29,-0.229199185425466,118.89445592740232
2022-12-30,-0.0045666355735662,118.88902645088294
2023-01-02,-3.1479584331791988,115.14644931659772
2023-01-03,-2.5150744879258613,112.25043034608349
2023-01-04,0.9940036510577066,113.36620372205155
2023-01-05,1.1489298030394002,114.66870182318857
2023-01-06,1.2377987298062054,116.08806955784127
2023-01-09,-0.0942381136111225,115.97867035096239
2023-01-10,1.3342766556181829,117.52614667495165
2023-01-11,2.131501537839497,120.03121829869174
2023-01-12,-0.3337166184679496,119.63065417587947
2023-01-13,-1.4429155408002492,117.9044848752147
2023-01-16,-0.7963674612096239,116.96553192236168
2023-01-17,1.6452402173773084,118.88989589401767
2023-01-18,0.8140047159445274,119.85766525337651
2023-01-19,0.4801274821594203,120.43313484373262
2023-01-20,-0.4872807338297646,119.84628738049189
2023-01-23,-0.1714564438110688,119.64080319810971
2023-01-24,1.383807681280835,121.29640182271123
2023-01-25,1.566702976591272,123.19675616056576
2023-01-26,0.1424375981160075,123.3722346609977
2023-01-27,-1.0263805427091932,122.1059660493317
2023-01-30,-0.1926866476534949,121.87068415676633
2023-01-31,1.035263187490254,123.13236648618386
2023-02-01,-0.8410773309635577,122.0967280645896
2023-02-02,-0.4587176778989676,121.5366487888211
2023-02-03,-1.6760794114932809,119.49959804105276
2023-02-06,0.3929398006853768,119.9691595234151
2023-02-07,-1.37489327809186,118.31971161334437
2023-02-08,1.814117024080541,120.46616964456504
2023-02-09,-1.7217992630178758,118.39198402343905
2023-02-10,0.9482361883553558,119.51461966006119
2023-02-13,0.3472532178192322,119.92963802259517
2023-02-14,-0.9759396378794972,118.75919714756726
2023-02-15,1.054051650063759,120.01098042470367
2023-02-16,0.6488657103465245,120.78969052533026
2023-02-17,-0.4524584413126753,120.24316737431295
2023-02-22,-1.597252135135796,118.32258081607182
2023-02-23,0.2013375816329876,118.56080863881263
2023-02-24,-0.942283980884162,117.44362913140237
2023-02-27,-0.2301786696858654,117.1732989482369
2023-02-28,-0.3094580519498957,116.81069673990626
2023-03-01,-1.4721169994730166,115.09110661599523
2023-03-02,-0.6626161661186569,114.32849433779279
2023-03-03,0.5013026975322799,114.90162616395618
2023-03-06,0.9645242831292088,116.00988025001789
2023-03-07,0.179953009832956,116.2186435212314
2023-03-08,1.6718007284115988,118.16158765016942
2023-03-09,-0.8603472067227003,117.144987731402
2023-03-10,-1.0202772414356076,115.94978408209597
2023-03-13,-0.2731426311356921,115.63307579105798
2023-03-14,-0.2592484582636167,115.33329882482685
2023-03-15,0.5848499538049001,116.00782556972553
2023-03-16,0.1800581917548394,116.21670716274048
2023-03-17,-2.021362245626268,113.8675465210428
2023-03-20,-0.8252060514861936,112.92790463647229
2023-03-21,-0.1671995446939411,112.7390896940877
2023-03-22,-0.4111585074944801,112.27555333553862
2023-03-23,-1.2375386063165017,110.88610001755585
2023-03-24,1.163037258247357,112.17574667497745
2023-03-27,0.8465503049513323,113.1253708005359
2023-03-28,1.6880179572143603,115.03494737381428
2023-03-29,-0.1905716951106639,114.81572332463433
2023-03-30,1.3698690459197804,116.38854837830739
2023-03-31,-0.9291311912740352,115.30714607225346
2023-04-03,-1.6813830506750116,113.36839126197751
2023-04-04,1.1842460825587375,114.71095199435734
2023-04-05,-0.7517547567373772,113.84860695624103
2023-04-06,0.430071981453084,114.33823791603447
2023-04-10,0.3259841892456983,114.71096249390287
2023-04-11,2.816906495679139,117.94226304764967
2023-04-12,1.5456151755040892,119.7651965636471
2023-04-13,-0.0411579863386468,119.71590362040698
2023-04-14,0.2015913445098327,119.95724052010745
2023-04-17,-0.3518904508123532,119.53512244565918
2023-04-18,-0.1040267814266915,119.4107739051045
2023-04-19,-1.426439368836896,117.70745161548928
2023-04-20,0.8113378800831406,118.66245675812628
2023-04-24,-0.1448699417489818,118.49055052614287
2023-04-25,-0.5646772580891746,117.82146133433707
2023-04-26,-0.3210302168923595,117.4432188414697
2023-04-27,0.4958236512010661,118.02553009721754
2023-04-28,0.9988522660686394,119.20443077913312
2023-05-02,-1.5372271497219314,117.3719879055248
2023-05-03,-0.0745413750150469,117.28449721185753
2023-05-04,0.8899497983216875,118.32827035825706
2023-05-05,1.8278758336417007,120.49116421650186
2023-05-08,-0.213302530262982,120.23415351448473
2023-05-09,1.0131964320700293,121.45236166802309
2023-05-10,0.6687924499597653,122.26462589315665
2023-05-11,1.1387144690742312,123.6568708787615
2023-05-12,-0.532124525025568,122.9988623419364
2023-05-15,0.784145684084625,123.96335261246388
2023-05-16,-1.1054162398065115,122.59304158127709
2023-05-17,0.5297225188394039,123.24244452906328
2023-05-18,0.5844153986649392,123.96269235258222
2023-05-19,1.0194748793870725,125.22646086092868
2023-05-22,-0.0403569204666109,125.17592331771588
2023-05-23,0.0846412849982325,125.2818738277204
2023-05-24,-0.8880075189144354,124.16936136829335
2023-05-25,1.614157074824507,126.17364989958406
2023-05-26,-0.052885719368767,126.10692205718084
2023-05-29,-0.7502244568559191,125.16083708611964
2023-05-30,-0.6277215986315143,124.37517547870206
2023-05-31,-0.3032209271136121,123.99804391851636
2023-06-01,0.944712813457338,125.16946932785105
2023-06-02,1.1527023321541874,126.6123007199382
2023-06-05,0.0130931756191055,126.62887829082686
2023-06-06,1.660414835507873,128.73144297200497
2023-06-07,0.5128833313579495,129.39168508522494
2023-06-09,1.3388713974165969,131.12407334746638
2023-06-12,0.7170806794197793,132.06433874350927
2023-06-13,-0.884591804254109,130.8961084266418
2023-06-14,1.3012999255097355,132.59945938809284
2023-06-15,0.1421370044550896,132.7879322875907
2023-06-16,-0.5073640866961826,132.11421400769703
2023-06-19,0.8023915480642074,133.17428729468625
2023-06-20,0.2580657184976465,133.5179644760474
2023-06-21,0.7704997374060385,134.54672004172525
2023-06-22,-1.0240525441124304,133.16889093211813
2023-06-23,0.6929684369677336,134.0917093141377
2023-06-26,-0.5796263469008411,133.31447843794325
2023-06-27,-0.9089287094763644,132.1027448695321
2023-06-28,-0.3176240640303418,131.68315476258186
2023-06-29,1.2160005746692848,133.28442268123752
2023-06-30,0.7159782965530104,134.23871022032117
2023-07-03,0.8717079449277687,135.40887972248026
2023-07-04,-0.1854304996006583,135.15779036030722
2023-07-05,0.4903419548997645,135.82052571175927
2023-07-06,-1.000694997696472,134.46137650511665
2023-07-07,1.0467437806756186,135.86884260109477
2023-07-10,-0.655379069168438,134.97838664516578
2023-07-11,-0.757060063752979,133.95651918517714
2023-07-12,-0.3989075420989141,133.4221565270143
2023-07-13,0.5316526494900664,134.13149895719695
2023-07-14,-1.0550649092167852,132.7163245794931
2023-07-17,0.5014259697338375,133.3817986970109
2023-07-18,-0.1723499856049026,133.15191518615705
2023-07-19,-0.3880845401940225,132.63517318834732
2023-07-20,0.5617386984270167,133.38023628387197
2023-07-21,1.2340207936641034,135.02617613425326
2023-07-24,-0.0710304598743216,134.9302664203944
2023-07-25,0.0910921720801649,135.05317733087028
2023-07-26,0.4373712987106204,135.64386116651227
2023-07-27,-1.2841008185854208,133.9020572349122
2023-07-28,0.0369426687087726,133.95152422831072
2023-07-31,0.5683880433511534,134.71288867591105
2023-08-01,-0.1863951169571609,134.4617904295072
2023-08-02,0.0137773240437066,134.48031566608964
2023-08-03,-0.7541407709159786,133.46614477679515
2023-08-04,-0.1016233183432469,133.33051205160817
2023-08-07,-0.1973991661498475,133.06731873259497
2023-08-08,0.2521714612134129,133.40287653464046
2023-08-09,-0.2721225904423696,133.03985717128975
2023-08-10,-0.1975778831588392,132.77699983773317
2023-08-11,-0.0715721748566933,132.68196845123984
2023-08-14,-0.6693735325969841,131.79383047189856
2023-08-15,-0.0114250869759913,131.77877291213815
2023-08-16,-0.7295000944569141,130.81744663926995
2023-08-17,-0.2759797785003015,130.45641693979513
2023-08-18,0.4346267432189687,131.02341541606071
2023-08-21,-0.6769467860361145,130.13645661644694
2023-08-22,1.1589425834045652,131.64466342870875
2023-08-23,1.1376252007062382,133.14228629525866
2023-08-24,-0.3893106656752465,132.62394917418735
2023-08-25,-1.0141397486650994,131.2789569893625
2023-08-28,0.4267504489446017,131.8391905276844
2023-08-29,0.6931297388842239,132.753007164736
2023-08-30,-0.642006123571004,131.90072472951374
2023-08-31,-1.6430798339245212,129.7334905206828
2023-09-01,1.225194375179317,131.322977949266
2023-09-04,0.1654525312603016,131.54025514040947
2023-09-05,-0.5662554869431569,130.79540122813788
2023-09-06,-1.1040323136541463,129.35137773380563
2023-09-08,-0.2135092979851593,129.07520051527206
2023-09-11,1.1928318671165616,130.61485063956283
2023-09-12,1.23398051805077,132.22661245013614
2023-09-13,0.366241341179685,132.71088096896997
2023-09-14,0.4557157009505763,133.3156652904154
2023-09-15,-0.1205452033986587,133.1549596505288
2023-09-18,-0.7052884861724396,132.21583305134607
2023-09-19,-0.460566426568465,131.60689131370376
2023-09-20,0.9710039898178202,132.88479947923503
2023-09-21,-1.488511364585965,130.90679413717933
2023-09-22,-0.2568331206283636,130.57058213268226
2023-09-25,0.1012332146524075,130.70276293036554
2023-09-26,-0.9639186676459132,129.44289459935075
2023-09-27,-0.4324751145754701,128.8830862926224
2023-09-28,1.5747966683741677,130.91273284165644
2023-09-29,0.3261643554129501,131.3397235128829
2023-10-02,-0.5658108528800332,130.59658910310438
2023-10-03,-1.4042479210659708,128.76268921564096
2023-10-04,0.5166863660232224,129.42798847534303
2023-10-05,-0.4988458348455959,128.78234234570934
2023-10-06,0.3744588334023246,129.26457920248527
2023-10-09,0.7797494248433567,130.27251901534282
2023-10-10,1.6085434000050247,132.36800902198442
2023-10-11,0.0304994843365546,132.4083805821627
2023-10-13,-1.7731433921967854,130.0605901311553
2023-10-16,0.526515558860452,130.74537937414155
2023-10-17,-1.0038899357078137,129.43283966920154
2023-10-18,-1.8757272804835636,127.00503258562178
2023-10-19,0.670080706731957,127.85606880555666
2023-10-20,-0.2717547957250654,127.50861380695203
2023-10-23,0.351079499841922,127.95627041056085
2023-10-24,0.4024309793490666,128.4712060827126
2023-10-25,-1.0377039005645572,127.13805536608996
2023-10-26,2.0108561569134764,129.69461878019905
2023-10-27,-2.3985279899491063,126.58385704729818
2023-10-30,-1.2837653515021308,124.95881734992997
2023-10-31,0.4863489572892066,125.56655325515229
2023-11-01,1.7204210500153971,127.72682666913272
2023-11-03,2.991646182330565,131.5479614029918
2023-11-06,-0.1230209214215238,131.3861298887626
2023-11-07,1.761769005001823,133.70085000201428
2023-11-08,0.1484192328245148,133.89928777786713
2023-11-09,-0.6341706145653658,133.05013784166758
2023-11-10,0.9474851933054308,134.31076819738985
2023-11-13,0.20574308318968,134.58710331293491
2023-11-14,2.1018797208618656,137.4159623443649
2023-11-16,1.724098764831572,139.78514925382552
2023-11-17,-0.4889290105223209,139.10169910672164
2023-11-20,0.2230233460752684,139.411928370517
2023-11-21,-0.8494791310739935,138.22765313278163
2023-11-22,0.970734372472104,139.56947647400304
2023-11-23,0.8175094705224595,140.71047016213663
2023-11-24,-0.8864748778364184,139.46310719366377
2023-11-27,0.3068198506680497,139.8910076908924
2023-11-28,0.542769656141151,140.65029363230863
2023-11-29,-0.322890282464805,140.1961475019117
2023-11-30,0.8288281291118471,141.35813260833868
2023-12-01,0.8474834906352591,142.55611944486463
2023-12-04,-0.8256351278869034,141.37912604577542
2023-12-05,0.6623319626524404,142.31552518609527
2023-12-06,-0.3165055671967676,141.86508862589596
2023-12-07,0.3082153212744964,142.30233856458062
2023-12-08,0.2154190502998032,142.60888491087084
2023-12-11,-0.13126417616518,142.42169053295424
2023-12-12,-0.3739232767915434,141.8891426808515
2023-12-13,2.0230717831335454,144.75966188975792
2023-12-14,0.5503824424925474,145.55639365261072
2023-12-15,-0.3279324885379409,145.07906694867964
2023-12-18,0.5516224377806411,145.87935563449136
2023-12-19,0.4524019492631481,146.5393166829543
2023-12-20,-0.4862457211053717,145.8267755258464
2023-12-21,0.5469755057221359,146.62441226875717
2023-12-22,0.5185910811263073,147.38479339353682
2023-12-26,0.4575913963715372,148.0592135276656
2023-12-27,0.1377061455959172,148.2631001638142
2023-12-28,0.1069450847631214,148.42166026195682
2023-12-29,-0.0035465893278963,148.41639635519368
